round,global_accuracy,global_logloss,global_precision_bin,global_recall_bin,global_f1_bin,global_precision_macro,global_recall_macro,global_f1_macro,global_tn,global_fp,global_fn,global_tp,global_sensitivity,global_specificity,global_balanced_accuracy,global_roc_auc,global_pr_auc,num-examples,fl_algo,dataset_balance_type,fraction,failure_rate,iid,seed
0,0.5,0.6931471805599453,0.5,1.0,0.6666666666666666,0.25,0.5,0.3333333333333333,0,9661,0,9661,1.0,0.0,0.5,0.5,0.5,19322,FedAdam,balanced,1,0.3,0,794161987
1,0.6677362591864197,0.6696780880554333,0.6099762470308788,0.9303384742780251,0.7368421052631579,0.7316286292926358,0.6677362591864197,0.6431262744170927,3914,5747,673,8988,0.9303384742780251,0.4051340440948142,0.6677362591864197,0.8258978758872042,0.823067340640558,19322,FedAdam,balanced,1,0.3,0,794161987
2,0.7016354414656868,0.645170427572261,0.6454599761051374,0.894731394265604,0.7499240879711968,0.7369795664674085,0.7016354414656868,0.6900797400923266,4913,4748,1017,8644,0.894731394265604,0.5085394886657696,0.7016354414656868,0.826706394276586,0.8237200477921546,19322,FedAdam,balanced,1,0.3,0,794161987
3,0.713538971121002,0.6214442648286965,0.6666666666666666,0.8541558844840079,0.7488543037342892,0.7318788402457757,0.7135389711210021,0.707760485200478,5535,4126,1409,8252,0.8541558844840079,0.5729220577579961,0.7135389711210021,0.8278967847414795,0.8250605453701967,19322,FedAdam,balanced,1,0.3,0,794161987
4,0.7253907462995549,0.5992854171749176,0.688937093275488,0.8218610909843701,0.749551590673086,0.7341055865248801,0.7253907462995549,0.7228110800197828,6076,3585,1721,7940,0.8218610909843701,0.6289204016147397,0.7253907462995549,0.8282261577100385,0.8254590113601239,19322,FedAdam,balanced,1,0.3,0,794161987
5,0.7311872476969258,0.5797703185326396,0.7008723806097671,0.8066452748162716,0.7500481231953802,0.7365754076643862,0.7311872476969258,0.7296478860491007,6335,3326,1868,7793,0.8066452748162716,0.65572922057758,0.7311872476969258,0.8291005678356979,0.826296382764222,19322,FedAdam,balanced,1,0.3,0,794161987
6,0.7391574371183107,0.5620086491699962,0.714312215935442,0.7971224510920195,0.7534487819195773,0.7424154452818528,0.7391574371183107,0.7382780663800721,6581,3080,1960,7701,0.7971224510920195,0.681192423144602,0.7391574371183107,0.8310120388916385,0.8282535846432532,19322,FedAdam,balanced,1,0.3,0,794161987
7,0.7438153400269123,0.546693333286025,0.7240985634097612,0.7878066452748163,0.7546103509815586,0.7457174237999891,0.7438153400269123,0.7433186012162016,6761,2900,2050,7611,0.7878066452748163,0.6998240347790083,0.7438153400269123,0.8329271098863416,0.8300595803051922,19322,FedAdam,balanced,1,0.3,0,794161987
8,0.7459372735741642,0.5337022341543142,0.7292551138556542,0.7823206707380188,0.754856429463171,0.7472464450725023,0.7459372735741642,0.7456005118474349,6855,2806,2103,7558,0.7823206707380188,0.7095538764103095,0.7459372735741642,0.8348285311132371,0.8317994966102206,19322,FedAdam,balanced,1,0.3,0,794161987
9,0.7476451713073181,0.5223508057610544,0.7349504075419817,0.7746610081772073,0.7542834106027011,0.7483702688765823,0.747645171307318,0.7474608542375207,6962,2699,2177,7484,0.7746610081772073,0.7206293344374288,0.747645171307318,0.8373749199402012,0.8341093078235646,19322,FedAdam,balanced,1,0.3,0,794161987
10,0.7513714936341993,0.5122970222748441,0.7398518518518519,0.7753855708518786,0.7572020620640857,0.7519526737784865,0.7513714936341993,0.7512280328349912,7027,2634,2170,7491,0.7753855708518786,0.7273574164165201,0.7513714936341993,0.8403374659737486,0.8367777510750727,19322,FedAdam,balanced,1,0.3,0,794161987
11,0.7580478211365284,0.5025186701165498,0.7477638640429338,0.7788013663181865,0.7629670942554378,0.7584931631229788,0.7580478211365282,0.7579435650971709,7123,2538,2137,7524,0.7788013663181865,0.7372942759548701,0.7580478211365282,0.8444104431180693,0.8403983809291786,19322,FedAdam,balanced,1,0.3,0,794161987
12,0.7638960770106614,0.4921972630034331,0.7566180171112229,0.7780768036435152,0.767197387221882,0.7641085185161952,0.7638960770106614,0.763848588613041,7243,2418,2144,7517,0.7780768036435152,0.7497153503778077,0.7638960770106614,0.8498480541918496,0.8449763002651114,19322,FedAdam,balanced,1,0.3,0,794161987
13,0.7705724045129904,0.48316423149483384,0.7653268371904182,0.7804575095745782,0.7728181212524984,0.7706782021221362,0.7705724045129904,0.7705499837353391,7349,2312,2121,7540,0.7804575095745782,0.7606872994514026,0.7705724045129904,0.8544448331402132,0.848510096863914,19322,FedAdam,balanced,1,0.3,0,794161987
14,0.7742469723631094,0.474758559918299,0.7691760642080666,0.7836662871338371,0.7763535684987695,0.7743443355115658,0.7742469723631094,0.7742269409891966,7389,2272,2090,7571,0.7836662871338371,0.7648276575923817,0.7742469723631094,0.858799001929835,0.8516611615722276,19322,FedAdam,balanced,1,0.3,0,794161987
15,0.7775075043991305,0.4672146092303193,0.7744676494676495,0.7830452334126902,0.7787328220701014,0.7775415492471176,0.7775075043991305,0.7775006811365339,7458,2203,2096,7565,0.7830452334126902,0.7719697753855709,0.7775075043991305,0.862766059447353,0.854391773852333,19322,FedAdam,balanced,1,0.3,0,794161987
16,0.7776627678294172,0.46060164596659875,0.7722521059575763,0.7875996273677673,0.7798503638413447,0.7777724781556812,0.7776627678294172,0.7776408118213518,7417,2244,2052,7609,0.7875996273677673,0.7677259082910671,0.7776627678294172,0.8657407981306376,0.8560159741843731,19322,FedAdam,balanced,1,0.3,0,794161987
17,0.7781803125970397,0.4547120212845251,0.7714920699060511,0.7904978780664528,0.780879345603272,0.7783492398771474,0.7781803125970397,0.7781466524704685,7399,2262,2024,7637,0.7904978780664528,0.7658627471276266,0.7781803125970397,0.8685812998116751,0.8576551393063667,19322,FedAdam,balanced,1,0.3,0,794161987
18,0.7797847013766691,0.4494869838849639,0.7707331730769231,0.7965013973708726,0.7834054466785442,0.7800977923641201,0.779784701376669,0.7797231454667525,7372,2289,1966,7695,0.7965013973708726,0.7630680053824656,0.779784701376669,0.8711861555012191,0.8589731011052941,19322,FedAdam,balanced,1,0.3,0,794161987
19,0.7830969878894525,0.44512420255928226,0.7695112337406386,0.8083014180726633,0.7884295017416326,0.7838181849976356,0.7830969878894525,0.7829591097771078,7322,2339,1852,7809,0.8083014180726633,0.7578925577062416,0.7830969878894525,0.8735195265231971,0.8603040727559634,19322,FedAdam,balanced,1,0.3,0,794161987
20,0.7875996273677673,0.44123092940375797,0.7709410043881033,0.8183417865645378,0.793934525005021,0.7886909720297195,0.7875996273677672,0.7873987020582559,7312,2349,1755,7906,0.8183417865645378,0.7568574681709967,0.7875996273677672,0.875658232999415,0.8618927499920445,19322,FedAdam,balanced,1,0.3,0,794161987
