round,global_accuracy,global_logloss,global_precision_bin,global_recall_bin,global_f1_bin,global_precision_macro,global_recall_macro,global_f1_macro,global_tn,global_fp,global_fn,global_tp,global_sensitivity,global_specificity,global_balanced_accuracy,global_roc_auc,global_pr_auc,num-examples,fl_algo,dataset_balance_type,fraction,failure_rate,iid,seed
0,0.5,0.6931471805599453,0.5,1.0,0.6666666666666666,0.25,0.5,0.3333333333333333,0,9661,0,9661,1.0,0.0,0.5,0.5,0.5,19322,FedAdam,balanced,0.39,0,0,1954324947
1,0.6763275023289514,0.6696199971431415,0.6179954284131052,0.9235068833454094,0.7404763880819986,0.7333580007981595,0.6763275023289514,0.6552650055355682,4146,5515,739,8922,0.9235068833454094,0.4291481213124935,0.6763275023289514,0.825468154625641,0.8226195074701046,19322,FedAdam,balanced,0.39,0,0,1954324947
2,0.6748266225028465,0.6464157228295858,0.6163543675943787,0.9260946071835213,0.7401249121065475,0.7338950364813341,0.6748266225028465,0.6529130816148967,4092,5569,714,8947,0.9260946071835213,0.4235586378221716,0.6748266225028465,0.82567092974772,0.8228256773490654,19322,FedAdam,balanced,0.39,0,0,1954324947
3,0.6867301521581617,0.6248381343791721,0.6286366229321164,0.9125349342718145,0.7444374076419675,0.7345712370983724,0.6867301521581617,0.6698990300459988,4453,5208,845,8816,0.9125349342718145,0.46092537004450884,0.6867301521581617,0.8263329006299797,0.8234127422252484,19322,FedAdam,balanced,0.39,0,0,1954324947
4,0.7101749301314564,0.6024429293135585,0.6572689954302533,0.8783769796087362,0.7519050150629099,0.7369951278820273,0.7101749301314564,0.7017364796568905,5236,4425,1175,8486,0.8783769796087362,0.5419728806541766,0.7101749301314564,0.8271233336127213,0.824142889957683,19322,FedAdam,balanced,0.39,0,0,1954324947
5,0.7228547769382051,0.5807850336418527,0.683859948761742,0.8288996998240348,0.7494267933180478,0.7333514142127155,0.7228547769382052,0.719702686301819,5959,3702,1653,8008,0.8288996998240348,0.6168098540523755,0.7228547769382052,0.8290937108094836,0.826140607112557,19322,FedAdam,balanced,0.39,0,0,1954324947
6,0.7353793603146672,0.562274352974299,0.7065770348837209,0.8050926405134045,0.7526247036624897,0.7400457943242276,0.7353793603146672,0.7340870388966134,6431,3230,1883,7778,0.8050926405134045,0.66566608011593,0.7353793603146672,0.8309865821818182,0.8279760537801001,19322,FedAdam,balanced,0.39,0,0,1954324947
7,0.7426249870613808,0.5467296738604353,0.7189426489818793,0.7967084152779216,0.7558305101389503,0.7454973226339294,0.7426249870613808,0.7418699522298406,6652,3009,1964,7697,0.7967084152779216,0.68854155884484,0.7426249870613808,0.8333904948609749,0.8303166490529539,19322,FedAdam,balanced,0.39,0,0,1954324947
8,0.7470241175861712,0.5332927966716242,0.7287014853857211,0.7870820826001449,0.7567675159235668,0.7486198998887648,0.7470241175861712,0.7466175297970217,6830,2831,2057,7604,0.7870820826001449,0.7069661525721975,0.7470241175861712,0.8358389353541102,0.8327902924039524,19322,FedAdam,balanced,0.39,0,0,1954324947
9,0.7486802608425629,0.5218162911974156,0.7384142105785452,0.7702101231756547,0.7539771000101327,0.7491422053433558,0.7486802608425629,0.7485637113295136,7025,2636,2220,7441,0.7702101231756547,0.727150398509471,0.7486802608425629,0.8383207181372125,0.8351084504389583,19322,FedAdam,balanced,0.39,0,0,1954324947
10,0.754321498809647,0.5115781296851795,0.7478313496066169,0.7674153814304937,0.7574968071519795,0.7544960319461655,0.7543214988096469,0.7542793700661046,7161,2500,2247,7414,0.7674153814304937,0.7412276161888003,0.7543214988096469,0.8417755879388381,0.8381667275955145,19322,FedAdam,balanced,0.39,0,0,1954324947
11,0.7588241382879619,0.5022538489836439,0.7504256384576865,0.7755925887589277,0.7628015881095388,0.7591155717189364,0.7588241382879619,0.7587563051612016,7169,2492,2168,7493,0.7755925887589277,0.7420556878169962,0.7588241382879619,0.8456935320060965,0.8414851704251024,19322,FedAdam,balanced,0.39,0,0,1954324947
12,0.7638960770106614,0.49356226573579004,0.7571356530509329,0.7770417141082704,0.7669595422966898,0.7640786163628216,0.7638960770106614,0.7638552693652528,7253,2408,2154,7507,0.7770417141082704,0.7507504399130525,0.7638960770106614,0.85017498434482,0.845187938386496,19322,FedAdam,balanced,0.39,0,0,1954324947
13,0.767467135907256,0.48530561715459597,0.7616973870771724,0.7784908394576131,0.7700025595085743,0.7675972117434973,0.767467135907256,0.7674388746048811,7308,2353,2140,7521,0.7784908394576131,0.7564434323568989,0.767467135907256,0.8547578885292033,0.8489970582890205,19322,FedAdam,balanced,0.39,0,0,1954324947
14,0.771141703757375,0.4772986009760159,0.7661282129432083,0.7805610185281027,0.7732772764561116,0.771237964473503,0.771141703757375,0.7711213968487454,7359,2302,2120,7541,0.7805610185281027,0.7617223889866473,0.771141703757375,0.8592547370345983,0.8528216797033186,19322,FedAdam,balanced,0.39,0,0,1954324947
15,0.7746610081772073,0.4694542311363238,0.7688177489616047,0.7855294482972777,0.7770837599836167,0.77479084464269,0.7746610081772073,0.774634387317049,7379,2282,2072,7589,0.7855294482972777,0.7637925680571369,0.7746610081772073,0.863656058593546,0.8565845157995124,19322,FedAdam,balanced,0.39,0,0,1954324947
16,0.7783873305040886,0.46178913306164715,0.7703830300593144,0.7931891108580892,0.7816197470420236,0.7786315150296572,0.7783873305040886,0.7783387661455128,7377,2284,1998,7663,0.7931891108580892,0.763585550150088,0.7783873305040886,0.8681071364489611,0.8604161241760864,19322,FedAdam,balanced,0.39,0,0,1954324947
17,0.7827347065521167,0.4541075450294765,0.7732319695908773,0.8001242107442293,0.7864482653372673,0.7830771108008006,0.7827347065521167,0.782668986771657,7394,2267,1931,7730,0.8001242107442293,0.7653452023600041,0.7827347065521167,0.8727674071744271,0.8644502800924821,19322,FedAdam,balanced,0.39,0,0,1954324947
18,0.7873926094607183,0.4468741391442955,0.7774003396942751,0.8054031673739779,0.7911540416878495,0.7877659918164278,0.7873926094607184,0.7873236214552877,7433,2228,1880,7781,0.8054031673739779,0.7693820515474589,0.7873926094607184,0.8770994191980942,0.8682415083790085,19322,FedAdam,balanced,0.39,0,0,1954324947
19,0.7916364765552221,0.44006075603674116,0.7800974251913709,0.8122347583065935,0.795841784989858,0.7921322708381555,0.791636476555222,0.7915480326344344,7449,2212,1814,7847,0.8122347583065935,0.7710381948038505,0.791636476555222,0.8810759158407602,0.87165087006585,19322,FedAdam,balanced,0.39,0,0,1954324947
