round,global_accuracy,global_logloss,global_precision_bin,global_recall_bin,global_f1_bin,global_precision_macro,global_recall_macro,global_f1_macro,global_tn,global_fp,global_fn,global_tp,global_sensitivity,global_specificity,global_balanced_accuracy,global_roc_auc,global_pr_auc,num-examples,fl_algo,dataset_balance_type,fraction,failure_rate,iid,seed
0,0.5,0.6931471805599453,0.5,1.0,0.6666666666666666,0.25,0.5,0.3333333333333333,0,9661,0,9661,1.0,0.0,0.5,0.5,0.5,19322,FedAdagrad,balanced,0.39,0,1,794161987
1,0.6693406479660491,0.6621503858756203,0.611580957577411,0.928164786254011,0.7373268100152119,0.7313269594754008,0.6693406479660491,0.6455993731662542,3966,5695,694,8967,0.928164786254011,0.41051650967808717,0.6693406479660491,0.8243363060220514,0.8214069221912541,19322,FedAdagrad,balanced,0.39,0,1,794161987
2,0.7400890177000311,0.6412507613147147,0.7291769587985377,0.7638960770106614,0.7461328480436761,0.7406345613468832,0.740089017700031,0.7399416228342651,6920,2741,2281,7380,0.7638960770106614,0.7162819583894007,0.740089017700031,0.8294800399520347,0.8274002684353972,19322,FedAdagrad,balanced,0.39,0,1,794161987
3,0.7432460407825277,0.6258204926534253,0.7347652347652348,0.7613083531725494,0.7478013319099182,0.7435638888602807,0.7432460407825277,0.7431622482034175,7006,2655,2306,7355,0.7613083531725494,0.725183728392506,0.7432460407825277,0.8339785384293624,0.8324935535776006,19322,FedAdagrad,balanced,0.39,0,1,794161987
4,0.7467135907255977,0.6135724686908771,0.7370462456489308,0.7671048545699203,0.7517752079529316,0.7471246119795318,0.7467135907255977,0.7466082295047837,7017,2644,2250,7411,0.7671048545699203,0.7263223268812752,0.7467135907255977,0.8376045231773431,0.8363144992815263,19322,FedAdagrad,balanced,0.39,0,1,794161987
5,0.7505434220060035,0.6039065803072986,0.743682673915232,0.7646206396853328,0.7540063284678984,0.7507421783677768,0.7505434220060035,0.7504939778822431,7115,2546,2274,7387,0.7646206396853328,0.7364662043266743,0.7505434220060035,0.8399717079098401,0.8377759547246305,19322,FedAdagrad,balanced,0.39,0,1,794161987
6,0.7486285063658007,0.5958759581197538,0.7258792552191086,0.79898561225546,0.7606799704360679,0.7511762758600147,0.7486285063658007,0.7479894484040386,6746,2915,1942,7719,0.79898561225546,0.6982714004761412,0.7486285063658007,0.8393454471344118,0.8371500417848142,19322,FedAdagrad,balanced,0.39,0,1,794161987
7,0.7500258772383811,0.5879600842195142,0.7380975850172499,0.7750750439913052,0.7561345046955468,0.7506549818951347,0.7500258772383811,0.7498689298082257,7004,2657,2173,7488,0.7750750439913052,0.724976710485457,0.7500258772383811,0.8403592263178752,0.8379836770756532,19322,FedAdagrad,balanced,0.39,0,1,794161987
8,0.752147810785633,0.5813852242358486,0.7399054559779398,0.7776627678294172,0.7583144082765582,0.7528061311303311,0.752147810785633,0.751986350667569,7020,2641,2148,7513,0.7776627678294172,0.7266328537418487,0.752147810785633,0.8418265763572029,0.8391267633725352,19322,FedAdagrad,balanced,0.39,0,1,794161987
9,0.7550460614843184,0.5753304522533021,0.7529254773147198,0.7592381741020598,0.7560686491779621,0.7550639912669632,0.7550460614843184,0.7550417566351325,7254,2407,2326,7335,0.7592381741020598,0.750853948866577,0.7550460614843184,0.8431610072290091,0.8401906497131162,19322,FedAdagrad,balanced,0.39,0,1,794161987
10,0.7566504502639478,0.5694443536815552,0.7432551751201805,0.7841838319014595,0.763171149390551,0.7574310709646253,0.7566504502639478,0.7564658301503048,7044,2617,2085,7576,0.7841838319014595,0.7291170686264362,0.7566504502639478,0.8443954326591223,0.8415566892164136,19322,FedAdagrad,balanced,0.39,0,1,794161987
11,0.7577890487527171,0.5642833263631036,0.7475400059636219,0.7784908394576131,0.7627015515667782,0.758231724178226,0.7577890487527171,0.7576852013198018,7121,2540,2140,7521,0.7784908394576131,0.7370872580478212,0.7577890487527171,0.8453571841561853,0.8421547770055231,19322,FedAdagrad,balanced,0.39,0,1,794161987
12,0.7586688748576752,0.559524103008629,0.7438524590163934,0.7890487527171101,0.7657843186498569,0.7596273535990057,0.7586688748576752,0.7584459356793454,7036,2625,2038,7623,0.7890487527171101,0.7282889969982403,0.7586688748576752,0.8466544692312965,0.8429304823220916,19322,FedAdagrad,balanced,0.39,0,1,794161987
13,0.7600662457302557,0.5554558790402492,0.7481481481481481,0.784080322947935,0.7656929141817447,0.7606675284613742,0.7600662457302556,0.7599278018782305,7111,2550,2086,7575,0.784080322947935,0.7360521685125764,0.7600662457302556,0.8475989388794789,0.8437255636335229,19322,FedAdagrad,balanced,0.39,0,1,794161987
14,0.7608943173584515,0.5516242650809992,0.7508209772116629,0.7809750543422006,0.7656012176560122,0.7613158051161302,0.7608943173584515,0.7607978624458365,7157,2504,2116,7545,0.7809750543422006,0.7408135803747025,0.7608943173584515,0.8482015322003646,0.844426957191731,19322,FedAdagrad,balanced,0.39,0,1,794161987
15,0.7591864196252975,0.5481122845713858,0.7430596000776548,0.7923610392298934,0.7669187997795922,0.7603324607927077,0.7591864196252975,0.7589210989423094,7014,2647,2006,7655,0.7923610392298934,0.7260118000207018,0.7591864196252975,0.8484994057047524,0.8446586008019121,19322,FedAdagrad,balanced,0.39,0,1,794161987
16,0.7603250181140668,0.5445104461432796,0.7440326023675529,0.7937066556257116,0.7680673110632543,0.7614905691518332,0.7603250181140668,0.7600576422532634,7023,2638,1993,7668,0.7937066556257116,0.7269433806024221,0.7603250181140668,0.8492925922120831,0.8453199901238603,19322,FedAdagrad,balanced,0.39,0,1,794161987
17,0.7626022150916054,0.5408356353905747,0.7510886777513855,0.7855294482972777,0.7679230963824943,0.7631555343627833,0.7626022150916054,0.7624773594100618,7146,2515,2072,7589,0.7855294482972777,0.7396749818859332,0.7626022150916054,0.850750203131366,0.8466177090681024,19322,FedAdagrad,balanced,0.39,0,1,794161987
18,0.7639478314874236,0.5378240898287345,0.7542879936178699,0.7829417244591658,0.7683478084209457,0.7643292776352746,0.7639478314874237,0.7638626406916125,7197,2464,2097,7564,0.7829417244591658,0.7449539385156816,0.7639478314874237,0.8515819175547382,0.847268144002049,19322,FedAdagrad,balanced,0.39,0,1,794161987
19,0.7631197598592279,0.5350370839729356,0.7507397908857762,0.7878066452748163,0.7688267084196172,0.7637627525857453,0.7631197598592279,0.7629753069824273,7134,2527,2050,7611,0.7878066452748163,0.7384328744436394,0.7631197598592279,0.8511941955787372,0.8469851832788802,19322,FedAdagrad,balanced,0.39,0,1,794161987
20,0.764879412069144,0.5320758250133278,0.7531157270029674,0.7881171721353897,0.7702190076374488,0.7654527831714794,0.764879412069144,0.7647523798850626,7165,2496,2047,7614,0.7881171721353897,0.7416416520028982,0.764879412069144,0.8527229588590963,0.84844103051962,19322,FedAdagrad,balanced,0.39,0,1,794161987
21,0.7668460821861091,0.5290816976868911,0.7560079443892751,0.7880136631818653,0.7716790836754346,0.7673252000372661,0.7668460821861092,0.7667415668998439,7204,2457,2048,7613,0.7880136631818653,0.745678501190353,0.7668460821861092,0.854373605780413,0.8498489429210028,19322,FedAdagrad,balanced,0.39,0,1,794161987
22,0.7663802918952489,0.5267987924997036,0.7503648214806888,0.7983645585343132,0.7736208625877633,0.7674747915874085,0.7663802918952489,0.7661410557592366,7095,2566,1948,7713,0.7983645585343132,0.7343960252561846,0.7663802918952489,0.8552053737743024,0.8506038859770289,19322,FedAdagrad,balanced,0.39,0,1,794161987
23,0.7689680157333609,0.5239886498859769,0.7595126335763508,0.7871855915536694,0.7731015553522416,0.7693255508627269,0.7689680157333609,0.768891315367212,7253,2408,2056,7605,0.7871855915536694,0.7507504399130525,0.7689680157333609,0.8569727079963994,0.8521264146055549,19322,FedAdagrad,balanced,0.39,0,1,794161987
24,0.7707794224200394,0.5214005308560438,0.7581918673509672,0.7951557809750543,0.7762340221290355,0.7714245517385957,0.7707794224200393,0.7706431369994814,7211,2450,1979,7682,0.7951557809750543,0.7464030638650243,0.7707794224200393,0.8581858016465242,0.8531335229111408,19322,FedAdagrad,balanced,0.39,0,1,794161987
25,0.7679329261981162,0.5191537094176584,0.7494939759036144,0.8048856226063554,0.7762028348971851,0.7694044150223336,0.7679329261981162,0.7676156048948523,7062,2599,1885,7776,0.8048856226063554,0.7309802297898769,0.7679329261981162,0.8593619744961267,0.8541108269851793,19322,FedAdagrad,balanced,0.39,0,1,794161987
26,0.7704171410827036,0.5166882140847462,0.7540600991928426,0.8026084256288168,0.777577216205375,0.7715427169268783,0.7704171410827036,0.7701789824342383,7132,2529,1907,7754,0.8026084256288168,0.7382258565365905,0.7704171410827036,0.8602540950348048,0.8548973998071975,19322,FedAdagrad,balanced,0.39,0,1,794161987
27,0.7733153917813891,0.5142938805188573,0.7618764256669642,0.7951557809750543,0.778160453808752,0.7738378772993334,0.7733153917813891,0.7732072110313601,7260,2401,1979,7682,0.7951557809750543,0.7514750025877238,0.7733153917813891,0.8613522049265997,0.8559071596186455,19322,FedAdagrad,balanced,0.39,0,1,794161987
28,0.7740917089328226,0.5120732566841347,0.7631160572337043,0.7949487630680054,0.7787072243346007,0.774569478173992,0.7740917089328228,0.7739933922825284,7277,2384,1981,7680,0.7949487630680054,0.75323465479764,0.7740917089328228,0.8626658290094873,0.8570537042120316,19322,FedAdagrad,balanced,0.39,0,1,794161987
29,0.7749715350377808,0.5098379019499819,0.7648290300069783,0.7941206914398096,0.7791996749949218,0.7753754449356816,0.7749715350377808,0.7748889890381954,7302,2359,1989,7672,0.7941206914398096,0.755822378635752,0.7749715350377808,0.8636645334493828,0.8579729743187563,19322,FedAdagrad,balanced,0.39,0,1,794161987
