round,train_accuracy,train_logloss,train_precision_bin,train_recall_bin,train_f1_bin,train_precision_macro,train_recall_macro,train_f1_macro,train_tn,train_fp,train_fn,train_tp,train_sensitivity,train_specificity,train_balanced_accuracy,train_roc_auc,train_pr_auc,comm_download_bytes,comm_upload_bytes,fl_algo,dataset_balance_type,fraction,failure_rate,iid,seed
1,0.7205785667324127,0.8229024970615144,0.11578239889643405,0.8415607422017679,0.1963829793374388,0.5536355493453446,0.7795234132723293,0.5095222793402603,100.47633136094673,39.61965811965812,0.8570019723865877,3.9049967126890204,0.8415607422017679,0.7174860843428904,0.7795234132723293,0.8767860225959487,0.47778216279791696,48.0,48.0,FedAvg,imbalanced,0.39,0,1,1835732737
2,0.748930569266206,0.7987732258504537,0.1308323617586161,0.8275161002209375,0.2223517560896507,0.5613852342850646,0.786187064422377,0.5341808282292408,103.51793353076673,35.4823955248437,0.8568608094768017,4.8585060875287915,0.8275161002209375,0.7448580286238162,0.786187064422377,0.850387374722112,0.4828488967850536,47.99999999999998,47.99999999999998,FedAvg,imbalanced,0.39,0,1,1835732737
3,0.80335415981585,0.5620487033743263,0.16312129685599808,0.705744377110704,0.21538441723875912,0.5769579847326131,0.7541678806388912,0.54676260190236,112.40677408747122,27.4482078263729,1.0470240052614272,3.9085827030582045,0.705744377110704,0.8025913841670784,0.7541678806388912,0.8796770889543316,0.4762596990822467,47.999999999999986,47.999999999999986,FedAvg,imbalanced,0.39,0,1,1835732737
4,0.8355804011838213,0.4788861432355294,0.22993647713132453,0.8185518809080138,0.33338499702698554,0.6111375422916822,0.8272217643634635,0.6182215103287731,116.22361065438999,22.873396908911545,0.9519894771456758,4.76159158171654,0.8185518809080138,0.8358916478189135,0.8272217643634635,0.8846160080325286,0.5140734903141851,47.999999999999986,47.999999999999986,FedAvg,imbalanced,0.39,0,1,1835732737
5,0.8131578947368422,0.4851311113749429,0.17342143600152632,0.8264959273182959,0.2689226199123184,0.5822393313154206,0.8202378694087613,0.579278972536864,113.76381578947371,26.00131578947368,1.0463815789473685,3.9516447368421064,0.8264959273182959,0.8139798114992266,0.8202378694087613,0.911400462641911,0.5137555795020167,48.000000000000014,48.000000000000014,FedAvg,imbalanced,0.39,0,1,1835732737
6,0.8276315789473685,0.4600401077844534,0.1600713818054792,0.8422971491228072,0.25751856988042215,0.5773028795921966,0.8343104583657581,0.578160652882078,116.14736842105263,24.329605263157895,0.618092105263158,3.6680921052631588,0.8422971491228072,0.8263237676087091,0.8343104583657581,0.8842432269322413,0.48674265008322215,48.000000000000014,48.000000000000014,FedAvg,imbalanced,0.39,0,1,1835732737
7,0.8457744163104242,0.3938324072192796,0.28096267420557425,0.8673760197929881,0.3355412540363411,0.6381840885447467,0.85582489420643,0.6227651063746904,118.12232818151926,21.781979611969746,0.569878329496876,4.336402499177901,0.8673760197929881,0.8442737686198722,0.85582489420643,0.9304885848212853,0.5662355058181061,47.999999999999986,47.999999999999986,FedAvg,imbalanced,0.39,0,1,1835732737
8,0.8469891411648568,0.5156105412327501,0.20102044510608416,0.6598341925340937,0.2889904102759459,0.5927451490011988,0.7568989379508112,0.6002694747451213,118.91707798617968,20.273116156630472,1.8578479763079963,3.6676538334978606,0.6598341925340937,0.8539636833675289,0.7568989379508112,0.821626575492063,0.4519458006046834,47.99999999999998,47.99999999999998,FedAvg,imbalanced,0.39,0,1,1835732737
9,0.8159105851413545,0.5973432314889664,0.22415291045124278,0.822985347985348,0.33028040820432913,0.607689661404978,0.8194850380730655,0.6084242300960655,113.94082840236686,25.726495726495724,0.9520052596975672,4.238658777120316,0.822985347985348,0.815984728160783,0.8194850380730655,0.8901627099600211,0.5818423406034274,48.00000000000001,48.00000000000001,FedAvg,imbalanced,0.39,0,1,1835732737
10,0.8441814595660749,0.4425639338412156,0.2082152859769798,0.8709444757521679,0.3207954548245418,0.6010592676696429,0.8570348325271382,0.614781700603733,117.91814595660749,21.84648257725181,0.7140039447731755,4.379355687047995,0.8709444757521679,0.8431251893021082,0.8570348325271382,0.9162041716290262,0.530740041113747,48.0,48.0,FedAvg,imbalanced,0.39,0,1,1835732737
