round,global_accuracy,global_logloss,global_precision_bin,global_recall_bin,global_f1_bin,global_precision_macro,global_recall_macro,global_f1_macro,global_tn,global_fp,global_fn,global_tp,global_sensitivity,global_specificity,global_balanced_accuracy,global_roc_auc,global_pr_auc,num-examples,fl_algo,dataset_balance_type,fraction,failure_rate,iid,seed
0,0.0339,0.6931471805599454,0.0339,1.0,0.0655769416771448,0.01695,0.5,0.0327884708385724,0,9661,0,339,1.0,0.0,0.5,0.5,0.0339,10000,FedAdagrad,imbalanced,1,0.3,0,1145661099
1,0.6733,0.6473420938727166,0.06839622641509434,0.6843657817109144,0.12436344143661217,0.5261018662341815,0.678638744286779,0.4617760412051215,6501,3160,107,232,0.6843657817109144,0.6729117068626436,0.678638744286779,0.752599250277627,0.10970556995436723,10000,FedAdagrad,imbalanced,1,0.3,0,1145661099
2,0.6865,0.6249932134441808,0.06984615384615385,0.6696165191740413,0.12649763165227082,0.5266267806267806,0.6783544763347693,0.46773361260878116,6638,3023,112,227,0.6696165191740413,0.6870924334954973,0.6783544763347693,0.7584247586088764,0.12461143368859945,10000,FedAdagrad,imbalanced,1,0.3,0,1145661099
3,0.7077,0.6070991547011645,0.0799739921976593,0.7256637168141593,0.14407027818448023,0.533271224868327,0.7163666891699406,0.48391334228789884,6831,2830,93,246,0.7256637168141593,0.7070696615257219,0.7163666891699406,0.79205051236932,0.15085279449079936,10000,FedAdagrad,imbalanced,1,0.3,0,1145661099
4,0.7073,0.5932317183292173,0.08014276443867618,0.7286135693215339,0.14440222157263957,0.5334220616064442,0.7175828430398168,0.48392678784766247,6826,2835,92,247,0.7286135693215339,0.7065521167580996,0.7175828430398168,0.80538973258355,0.2975452647112909,10000,FedAdagrad,imbalanced,1,0.3,0,1145661099
5,0.731,0.5785547355897388,0.08681898066783832,0.7286135693215339,0.1551507537688442,0.5369804197539052,0.7298486540324676,0.4975920276931757,7063,2598,92,247,0.7286135693215339,0.7310837387434013,0.7298486540324676,0.8146221816328704,0.29918523263962843,10000,FedAdagrad,imbalanced,1,0.3,0,1145661099
6,0.7502,0.5661245556323753,0.09125331313896251,0.7109144542772862,0.16174496644295303,0.5389681431845105,0.7312464829092673,0.5074882294024401,7261,2400,98,241,0.7109144542772862,0.7515785115412483,0.7312464829092673,0.8211963741943324,0.2890327132366659,10000,FedAdagrad,imbalanced,1,0.3,0,1145661099
7,0.7564,0.5558177833372241,0.09439071566731141,0.7197640117994101,0.16689466484268126,0.5407894239159214,0.7387247757993014,0.5121191525197243,7320,2341,95,244,0.7197640117994101,0.7576855397991926,0.7387247757993014,0.8293726655143282,0.2856565433874858,10000,FedAdagrad,imbalanced,1,0.3,0,1145661099
8,0.7719,0.5407866080533167,0.10237510237510238,0.7374631268436578,0.17979144192736426,0.5452997501819942,0.7552857503589989,0.5236607479687346,7469,2192,89,250,0.7374631268436578,0.7731083738743402,0.7552857503589989,0.8269052441177754,0.28573129768592676,10000,FedAdagrad,imbalanced,1,0.3,0,1145661099
9,0.7635,0.5405239040898535,0.09833465503568596,0.7315634218289085,0.17336595595945473,0.5430828129417531,0.7480920307571206,0.5176882875077045,7387,2274,91,248,0.7315634218289085,0.7646206396853328,0.7480920307571206,0.8346833771032699,0.26534810111162277,10000,FedAdagrad,imbalanced,1,0.3,0,1145661099
