round,global_accuracy,global_logloss,global_precision_bin,global_recall_bin,global_f1_bin,global_precision_macro,global_recall_macro,global_f1_macro,global_tn,global_fp,global_fn,global_tp,global_sensitivity,global_specificity,global_balanced_accuracy,global_roc_auc,global_pr_auc,num-examples,fl_algo,dataset_balance_type,fraction,failure_rate,iid,seed
0,0.0339,0.6931471805599454,0.0339,1.0,0.0655769416771448,0.01695,0.5,0.0327884708385724,0,9661,0,339,1.0,0.0,0.5,0.5,0.0339,10000,FedAdagrad,imbalanced,1,0.3,1,1954324947
1,0.7943,0.6442723221450022,0.11025408348457351,0.7168141592920354,0.19111285882815574,0.5489700381507013,0.7569165507152652,0.5366402353372033,7700,1961,96,243,0.7168141592920354,0.797018942138495,0.7569165507152652,0.8318355068686892,0.2640262369227936,10000,FedAdagrad,imbalanced,1,0.3,1,1954324947
2,0.7992,0.6110362352983323,0.10986442262739599,0.6932153392330384,0.18966908797417273,0.5483172768269915,0.7480671458612144,0.5375351489408587,7757,1904,104,235,0.6932153392330384,0.8029189524893904,0.7480671458612144,0.8203099833622334,0.20270551316863245,10000,FedAdagrad,imbalanced,1,0.3,1,1954324947
3,0.7942,0.5871573058815548,0.10985020426690877,0.7138643067846607,0.1904012588512982,0.5487047609765991,0.7554416244615778,0.5362591699228424,7700,1961,97,242,0.7138643067846607,0.797018942138495,0.7554416244615778,0.8421586166318431,0.23661159542071844,10000,FedAdagrad,imbalanced,1,0.3,1,1954324947
4,0.7821,0.573430787802419,0.1071733561058924,0.7404129793510325,0.18724356583364415,0.5478410525632622,0.7619878787656725,0.5307139937835003,7570,2091,88,251,0.7404129793510325,0.7835627781803126,0.7619878787656725,0.8464644669640031,0.24581507431351954,10000,FedAdagrad,imbalanced,1,0.3,1,1954324947
5,0.7917,0.5566093866976737,0.11175422974176313,0.7404129793510325,0.1941972920696325,0.5502026242853774,0.7669563085348475,0.5372938800284999,7666,1995,88,251,0.7404129793510325,0.7934996377186626,0.7669563085348475,0.8549381556902902,0.27104181183991033,10000,FedAdagrad,imbalanced,1,0.3,1,1954324947
6,0.8083,0.5409363005532741,0.1192084942084942,0.7286135693215339,0.2048942347573621,0.5538020271244287,0.769854864569679,0.5479528311770777,7836,1825,92,247,0.7286135693215339,0.8110961598178242,0.769854864569679,0.8581411318627733,0.2882500363428517,10000,FedAdagrad,imbalanced,1,0.3,1,1954324947
7,0.8027,0.531590134310003,0.11679174484052533,0.7345132743362832,0.20153783893160665,0.5526765028218895,0.7698029574248438,0.5444907518578394,7778,1883,90,249,0.7345132743362832,0.8050926405134045,0.7698029574248438,0.8522243280238432,0.26074468122442984,10000,FedAdagrad,imbalanced,1,0.3,1,1954324947
8,0.8136,0.5197815294239505,0.12233779098563645,0.7286135693215339,0.20949957591178966,0.5554052067320113,0.7725978518380778,0.5519213104590124,7889,1772,92,247,0.7286135693215339,0.8165821343546217,0.7725978518380778,0.8593722472038078,0.284395303156627,10000,FedAdagrad,imbalanced,1,0.3,1,1954324947
9,0.8155,0.5107073976957199,0.12312312312312312,0.7256637168141593,0.21052631578947367,0.5557505143233712,0.7721580151196352,0.5530353370262546,7909,1752,93,246,0.7256637168141593,0.8186523134251112,0.7721580151196352,0.8613838017342482,0.2919860866900177,10000,FedAdagrad,imbalanced,1,0.3,1,1954324947
10,0.8248,0.5005420712940712,0.12952281069743052,0.7286135693215339,0.21994657168299198,0.5590774809696222,0.7783943532354487,0.5606322922625842,8001,1660,92,247,0.7286135693215339,0.8281751371493634,0.7783943532354487,0.862395380386244,0.2989143259794914,10000,FedAdagrad,imbalanced,1,0.3,1,1954324947
