round,train_accuracy,train_logloss,train_precision_bin,train_recall_bin,train_f1_bin,train_precision_macro,train_recall_macro,train_f1_macro,train_tn,train_fp,train_fn,train_tp,train_sensitivity,train_specificity,train_balanced_accuracy,train_roc_auc,train_pr_auc,comm_download_bytes,comm_upload_bytes,fl_algo,dataset_balance_type,fraction,failure_rate,iid,seed
1,0.8180428134556577,0.4107675422163655,0.8052613103497442,0.8312527188401485,0.8167372754292733,0.819889443035034,0.8179427521996385,0.8173647121818935,115.33095480801906,27.90876656472987,23.094121644580362,113.95259938837923,0.8312527188401485,0.8046327855591288,0.8179427521996385,0.9044155732278848,0.8987981021110486,47.999999999999986,47.999999999999986,FedAdagrad,balanced,0.39,0,1,1835732737
2,0.8181355068772285,0.4122298302817779,0.8186858104267537,0.8179982323356422,0.817008705829872,0.8192439847870451,0.81857107596799,0.8175604157719644,115.42978434369165,25.476821192052977,25.523008999830193,113.99983019188318,0.8179982323356422,0.8191439196003375,0.81857107596799,0.9034217443448848,0.9038908410667226,47.99999999999999,47.99999999999999,FedAdagrad,balanced,0.39,0,1,1835732737
3,0.8234794427454978,0.4147459835177283,0.8221384523596414,0.828089592071579,0.8241668239277611,0.8242381733980852,0.8238611142271528,0.8230554058458901,114.42813455657493,25.28831124702685,24.19045191980972,116.379544682297,0.828089592071579,0.819632636382726,0.8238611142271528,0.9058641219720556,0.9052758345883781,47.999999999999986,47.999999999999986,FedAdagrad,balanced,0.39,0,1,1835732737
4,0.8244988107373429,0.4029441768765875,0.8161733072223901,0.8364161732204354,0.825855329369625,0.8248474654358289,0.8242774614235213,0.8241002666538391,113.90485898742779,26.33350322799864,22.85406048250086,117.19401970778118,0.8364161732204354,0.8121387496266074,0.8242774614235213,0.9096444020791944,0.910442466823767,47.999999999999986,47.999999999999986,FedAdagrad,balanced,0.39,0,1,1835732737
5,0.8254076086956522,0.40320897148586377,0.8222397470044408,0.8374695203245357,0.8289637718944325,0.8263233085449249,0.8257667144513001,0.825106098963768,112.47537364130437,25.808933423913043,23.141644021739133,118.95584239130436,0.8374695203245357,0.8140639085780643,0.8257667144513001,0.9093053577463553,0.9130176265896199,47.99999999999998,47.99999999999998,FedAdagrad,balanced,0.39,0,1,1835732737
6,0.8176100628930819,0.41851664783603126,0.8049843656839217,0.8360783480554714,0.8195384570960499,0.8187599581268069,0.817754405172324,0.8172108280954844,112.52405235424104,28.28607853136155,22.810470848206705,116.52269250382462,0.8360783480554714,0.7994304622891764,0.817754405172324,0.8990257336639539,0.8955016523580595,48.0,48.0,FedAdagrad,balanced,0.39,0,1,1835732737
7,0.8190929165958895,0.4095759991229774,0.8155159691001321,0.8240866937718145,0.8188799791799553,0.819436940550317,0.8196377587116102,0.8186320059656557,114.57482588754884,26.092916595889253,24.615423815186006,115.05095974180396,0.8240866937718145,0.8151888236514057,0.8196377587116102,0.9046341511254901,0.9025554447077101,48.0,48.0,FedAdagrad,balanced,0.39,0,1,1835732737
8,0.8130841121495329,0.40918412459128095,0.8038521379290188,0.816255464690715,0.809320472935782,0.8134543620279167,0.8135140589777005,0.8127619930766945,116.62107051826676,27.1892948173322,25.187085811384883,111.24129141886151,0.816255464690715,0.8107726532646856,0.8135140589777005,0.9041456886896493,0.8998517004303498,47.99999999999997,47.99999999999997,FedAdagrad,balanced,0.39,0,1,1835732737
9,0.8179038559537964,0.4082043809321693,0.8136700986741345,0.8198635099939102,0.8164540681952253,0.818073985916314,0.8175438649898629,0.8174932638685266,115.576864277221,26.094445388143367,24.950229318838115,113.71258705622559,0.8198635099939102,0.8152242199858157,0.8175438649898629,0.9032834243904274,0.9004351292842236,48.0,48.0,FedAdagrad,balanced,0.39,0,1,1835732737
10,0.8197111299915041,0.4072090374134655,0.8179802643940975,0.8179390745557397,0.8170379578010861,0.820074450114991,0.8197478022112964,0.8189697968638522,116.47884451996602,25.332540356839424,25.190824129141888,113.23653355989805,0.8179390745557397,0.821556529866853,0.8197478022112964,0.9040826714996363,0.901158401622815,47.99999999999997,47.99999999999997,FedAdagrad,balanced,0.39,0,1,1835732737
11,0.825178389398573,0.4023248908960602,0.828139836969517,0.8259716106873957,0.826371926804807,0.8257423028351486,0.825436189879186,0.8248861476356965,114.52837240910637,24.333843017329254,24.66615698267075,116.7580699966021,0.8259716106873957,0.8249007690709763,0.825436189879186,0.9084318622564874,0.9098058687416505,47.999999999999986,47.999999999999986,FedAdagrad,balanced,0.39,0,1,1835732737
12,0.8299354400271832,0.3996535392313246,0.8318522719999091,0.8350683304416975,0.8325835500157014,0.8306283914424708,0.8301803362546141,0.8294912426093849,113.43357118586476,24.141352361535848,23.523785253143053,119.1877336051648,0.8350683304416975,0.8252923420675308,0.8301803362546141,0.9084064590405934,0.9079758832963751,47.999999999999986,47.999999999999986,FedAdagrad,balanced,0.39,0,1,1835732737
13,0.8071367884451995,0.4192813668544363,0.8042286039380689,0.8190487459892333,0.8107511712496364,0.8079153441121794,0.8073187042040474,0.8066784871152256,110.04893797790994,28.33271028037384,25.714018691588784,116.1430756159728,0.8190487459892333,0.7955886624188618,0.8073187042040474,0.8972751028287049,0.898294793789374,47.99999999999997,47.99999999999997,FedAdagrad,balanced,0.39,0,1,1835732737
14,0.8278967040434931,0.3976856766614706,0.8132812089778727,0.8484350150893575,0.8298927402021147,0.8288683344032968,0.8280504723934852,0.8274618572483288,114.05028882093106,27.189092762487263,21.049779136935104,117.99728168535509,0.8484350150893575,0.8076659296976129,0.8280504723934852,0.909612766094983,0.9036411736567433,47.99999999999999,47.99999999999999,FedAdagrad,balanced,0.39,0,1,1835732737
15,0.8205912334352703,0.413590853234909,0.8233871160385126,0.8278410498632747,0.8246579132027746,0.8216499499816907,0.8206932001043356,0.8201706732403752,111.38294257560312,25.619605844376487,24.667006455997285,118.61688752973157,0.8278410498632747,0.813545350345397,0.8206932001043356,0.9024036080611473,0.9017295467673703,47.999999999999986,47.999999999999986,FedAdagrad,balanced,0.39,0,1,1835732737
16,0.8252592214856368,0.4066395343447924,0.8214732852911857,0.8316236224111875,0.8258992620766233,0.8258780154821854,0.8252898543839281,0.8249068982748076,114.90855005949345,25.379398266190723,23.570457249702528,116.28488866224718,0.8316236224111875,0.818956086356669,0.8252898543839281,0.905362421665824,0.9077318497431378,48.0,48.0,FedAdagrad,balanced,0.39,0,1,1835732737
