round,global_accuracy,global_logloss,global_precision_bin,global_recall_bin,global_f1_bin,global_precision_macro,global_recall_macro,global_f1_macro,global_tn,global_fp,global_fn,global_tp,global_sensitivity,global_specificity,global_balanced_accuracy,global_roc_auc,global_pr_auc,num-examples
0,0.0339,0.6931471805599454,0.0339,1.0,0.0655769416771448,0.01695,0.5,0.0327884708385724,0,9661,0,339,1.0,0.0,0.5,0.5,0.0339,10000
1,0.6355,0.6530594263660637,0.05636070853462158,0.6194690265486725,0.1033210332103321,0.5178998314748339,0.6277657729783006,0.43728963489823164,6145,3516,129,210,0.6194690265486725,0.6360625194079288,0.6277657729783006,0.6640859655599146,0.11488646397062716,10000
2,0.8167,0.6147696970433632,0.11887755102040816,0.6873156342182891,0.20269682470639408,0.5528467357092091,0.7542778357407562,0.5495716765755574,7934,1727,106,233,0.6873156342182891,0.8212400372632233,0.7542778357407562,0.7996310928682941,0.39429981695408645,10000
3,0.8649,0.5907388107541574,0.14565826330532214,0.6135693215339233,0.2354272778720996,0.5651879743964782,0.743644199117029,0.5806654296452035,8441,1220,131,208,0.6135693215339233,0.8737190767001346,0.743644199117029,0.8024261399496012,0.39776038549835535,10000
4,0.8848,0.5713957566427014,0.16209476309226933,0.5752212389380531,0.2529182879377432,0.5728627731569111,0.7354421068926886,0.5952531628224852,8653,1008,144,195,0.5752212389380531,0.8956629748473243,0.7354421068926886,0.79996329859524,0.38597958779001873,10000
5,0.9081,0.5539012542275256,0.19791666666666666,0.56047197640118,0.2925327174749808,0.5907171828908555,0.7403850410936652,0.6216954801748467,8891,770,149,190,0.56047197640118,0.9202981057861505,0.7403850410936652,0.8159961942902751,0.4060062333733468,10000
