round,global_accuracy,global_logloss,global_precision_bin,global_recall_bin,global_f1_bin,global_precision_macro,global_recall_macro,global_f1_macro,global_tn,global_fp,global_fn,global_tp,global_sensitivity,global_specificity,global_balanced_accuracy,global_roc_auc,global_pr_auc,num-examples,fl_algo,dataset_balance_type,fraction,failure_rate,iid,seed
0,0.0339,0.6931471805599454,0.0339,1.0,0.0655769416771448,0.01695,0.5,0.0327884708385724,0,9661,0,339,1.0,0.0,0.5,0.5,0.0339,10000,FedYogi,imbalanced,0.39,0.3,1,1835732737
1,0.7965,0.6879805367906152,0.11349134001823154,0.7345132743362832,0.1966048164232136,0.5509808736985854,0.7665941798655849,0.5400497031105591,7716,1945,90,249,0.7345132743362832,0.7986750853948866,0.7665941798655849,0.8517397595599985,0.30366184964665205,10000,FedYogi,imbalanced,0.39,0.3,1,1835732737
2,0.7978,0.6811999311082048,0.11381367599816429,0.7315634218289085,0.19698173153296267,0.5510891676244498,0.765843816286569,0.5406599539714922,7730,1931,91,248,0.7315634218289085,0.8001242107442293,0.765843816286569,0.8531479698657649,0.312152775084245,10000,FedYogi,imbalanced,0.39,0.3,1,1835732737
3,0.806,0.6734889369759508,0.11753463927376971,0.7256637168141593,0.20230263157894737,0.5528864545806056,0.7672413398272224,0.545937290288563,7814,1847,93,246,0.7256637168141593,0.8088189628402856,0.7672413398272224,0.8551696004890265,0.3129939142142522,10000,FedYogi,imbalanced,0.39,0.3,1,1835732737
4,0.8079,0.66510291319726,0.1178743961352657,0.7197640117994101,0.2025736820257368,0.5529472863400162,0.765378331331855,0.5466850560091734,7835,1826,95,244,0.7197640117994101,0.8109926508642997,0.765378331331855,0.857793659328523,0.31976324556455743,10000,FedYogi,imbalanced,0.39,0.3,1,1835732737
5,0.8108,0.65650273366385,0.12029339853300733,0.7256637168141593,0.2063758389261745,0.5543013190025188,0.76972555471181,0.5494867387183098,7862,1799,93,246,0.7256637168141593,0.8137873926094608,0.76972555471181,0.8586168455783815,0.32002175390686133,10000,FedYogi,imbalanced,0.39,0.3,1,1835732737
6,0.8128,0.6475614626818038,0.12148148148148148,0.7256637168141593,0.20812182741116753,0.5549100197376059,0.7707606442470548,0.5509876544631251,7882,1779,93,246,0.7256637168141593,0.8158575716799503,0.7707606442470548,0.8611688450874009,0.3206650221235116,10000,FedYogi,imbalanced,0.39,0.3,1,1835732737
7,0.8113,0.6385107084624497,0.12058823529411765,0.7256637168141593,0.2068095838587642,0.5544524091043452,0.7699843270956213,0.5498607251908315,7867,1794,93,246,0.7256637168141593,0.8143049373770831,0.7699843270956213,0.861844553978698,0.3216365730768217,10000,FedYogi,imbalanced,0.39,0.3,1,1835732737
8,0.8102,0.6296488180789517,0.11994149195514384,0.7256637168141593,0.20585774058577405,0.5541209535508516,0.7694150278512366,0.5490390349720466,7856,1805,93,246,0.7256637168141593,0.8131663388883138,0.7694150278512366,0.8608528221761979,0.3323398610342021,10000,FedYogi,imbalanced,0.39,0.3,1,1835732737
9,0.8104,0.6209077139139582,0.11931540342298289,0.7197640117994101,0.20469798657718122,0.5536866143450553,0.7666721932509108,0.5485342793921328,7860,1801,95,244,0.7197640117994101,0.8135803747024117,0.7666721932509108,0.8600540628180267,0.3396792028771867,10000,FedYogi,imbalanced,0.39,0.3,1,1835732737
10,0.808,0.6123715765361694,0.11830033800096572,0.7227138643067846,0.2033195020746888,0.553222561483772,0.7668532575855422,0.5470832871374013,7835,1826,94,245,0.7227138643067846,0.8109926508642997,0.7668532575855422,0.8595420141010338,0.34352366250811356,10000,FedYogi,imbalanced,0.39,0.3,1,1835732737
11,0.8061,0.6039216080994311,0.11612284069097889,0.7138643067846607,0.19975237309120925,0.5519345886122908,0.7616004071962844,0.5447188787001247,7819,1842,97,242,0.7138643067846607,0.8093365076079081,0.7616004071962844,0.8576183963806674,0.347533835972791,10000,FedYogi,imbalanced,0.39,0.3,1,1835732737
12,0.8056,0.595755032143749,0.11547676090081456,0.7109144542772862,0.19868095630667765,0.551546038734244,0.7599184630355482,0.5440314989795594,7815,1846,98,241,0.7109144542772862,0.8089224717938102,0.7599184630355482,0.8564083492337131,0.3478892144305974,10000,FedYogi,imbalanced,0.39,0.3,1,1835732737
13,0.8053,0.5878583001823244,0.11531100478468899,0.7109144542772862,0.19843557019349525,0.5514608121268577,0.7597631996052614,0.5438139947603979,7812,1849,98,241,0.7109144542772862,0.8086119449332367,0.7597631996052614,0.856041029849967,0.3472968192508425,10000,FedYogi,imbalanced,0.39,0.3,1,1835732737
