round,train_accuracy,train_logloss,train_precision_bin,train_recall_bin,train_f1_bin,train_precision_macro,train_recall_macro,train_f1_macro,train_tn,train_fp,train_fn,train_tp,train_sensitivity,train_specificity,train_balanced_accuracy,train_roc_auc,train_pr_auc,comm_download_bytes,comm_upload_bytes,fl_algo,dataset_balance_type,fraction,failure_rate,iid,seed
1,0.8012776243093924,0.6251487729724149,0.13173002077058463,0.6744736171402261,0.19604664540019615,0.5603516276507176,0.738686630548127,0.537724883229225,112.57803867403314,27.49948204419889,1.2743439226519335,3.4492403314917124,0.6744736171402261,0.8028996439560279,0.738686630548127,0.8093712767087586,0.4317829587730663,47.99999999999998,47.99999999999998,FedAdagrad,imbalanced,1,0.3,1,1145661099
2,0.7427486187845305,0.8182144598354766,0.14338371769728064,0.7500762546040513,0.19699541271266197,0.5668830204700112,0.7454245931533926,0.5176656654576914,103.62741712707181,36.20079419889502,1.0488604972375688,3.924033149171271,0.7500762546040513,0.7407729317027338,0.7454245931533926,0.8335106294646927,0.4479503430505261,47.99999999999998,47.99999999999998,FedAdagrad,imbalanced,1,0.3,1,1145661099
3,0.7777969613259668,0.7141857102096267,0.1169342294406018,0.7265109784705778,0.19249126726954643,0.5538702998426662,0.7520290984100148,0.527304497110399,108.86084254143647,31.090124309392262,1.0747582872928174,3.7753798342541427,0.7265109784705778,0.7775472183494516,0.7520290984100148,0.8445352979302424,0.4316246012389073,47.99999999999998,47.99999999999998,FedAdagrad,imbalanced,1,0.3,1,1145661099
4,0.7800414364640885,0.6211340054070419,0.13553621032654575,0.7078513466850826,0.19751150281740895,0.5630662872216293,0.7439434863037655,0.5317240427426337,109.2712361878453,30.778832872928177,1.0756215469613262,3.675414364640884,0.7078513466850826,0.7800356259224482,0.7532666907236549,,0.4463793801991372,47.99999999999998,47.99999999999998,FedAdagrad,imbalanced,1,0.3,1,1145661099
5,0.7753798342541436,0.7330737963488588,0.1532161110763736,0.7686539452337101,0.22538547923986332,0.5731713641633771,0.770999064072051,0.5431489273737531,108.16591850828729,31.73359806629834,0.8000690607734805,4.101519337016575,0.7686539452337101,0.7733441829103913,0.7804949204256422,,0.47330348944740214,47.999999999999986,47.999999999999986,FedAdagrad,imbalanced,1,0.3,1,1145661099
6,0.7938535911602207,0.5850129842139564,0.13429255930889739,0.7141699278698584,0.21610940701935383,0.5622922542060467,0.7540359948092598,0.545706264843097,110.9468232044199,28.753625690607727,1.0999654696132597,4.000690607734806,0.7141699278698584,0.793902061748661,0.7636181771297018,,0.46515535015449583,47.99999999999998,47.99999999999998,FedAdagrad,imbalanced,1,0.3,1,1145661099
7,0.7641574585635358,0.7050515695156663,0.15061645245594696,0.8178039085109179,0.23822474921089204,0.5708445950693858,0.7900156154137954,0.5455992192776808,106.55628453038676,33.22099447513812,0.9242058011049721,4.099620165745857,0.8178039085109179,0.7622273223166726,0.7900156154137954,0.8774004267144713,0.5110361690500963,47.99999999999998,47.99999999999998,FedAdagrad,imbalanced,1,0.3,1,1145661099
8,0.7738259668508285,0.6133929669327677,0.15038906437202992,0.8115852873147416,0.23767665448051234,0.5712519316445499,0.7916156913195718,0.5496372252544196,107.81249999999999,31.86360497237569,0.8744820441988947,4.2505179558011035,0.8115852873147416,0.7716460953244014,0.7916156913195718,0.8530694323905401,0.4898737879395664,47.999999999999986,47.999999999999986,FedAdagrad,imbalanced,1,0.3,1,1145661099
9,0.74896408839779,0.9699705451044136,0.1309328666991054,0.8245345934183984,0.21039717320129844,0.5621988221122696,0.7856180464905388,0.5262476692584366,104.71270718232041,35.63812154696132,0.7247928176795577,3.725483425414363,0.8245345934183984,0.7467014995626785,0.7856180464905388,0.8737182416438843,0.4997801588885653,47.99999999999998,47.99999999999998,FedAdagrad,imbalanced,1,0.3,1,1145661099
10,0.7612223756906077,0.8858108556235857,0.13794549160279976,0.7747510934622465,0.21316863912333306,0.5649230344570417,0.7674413802513815,0.5305785491332299,106.59789364640885,33.62724447513812,0.9504488950276241,3.6255179558011053,0.7747510934622465,0.7601316670405158,0.7674413802513815,0.8570596945149153,0.4823831177749072,47.99999999999998,47.99999999999998,FedAdagrad,imbalanced,1,0.3,1,1145661099
11,0.7876381215469613,0.6866415926944408,0.17979640222606413,0.7082770159168638,0.22593167853620008,0.584954726395159,0.7486351975202594,0.5466934117689254,110.52330801104974,29.55352209944752,1.199930939226519,3.524343922651934,0.7082770159168638,0.7889933791236549,0.7486351975202594,0.860278570741803,0.43816747515335447,47.99999999999998,47.99999999999998,FedAdagrad,imbalanced,1,0.3,1,1145661099
12,0.8290745856353587,0.529655168645292,0.17045699745029236,0.7400192794659298,0.25877179515613075,0.5811615783139064,0.7848491685909746,0.5787052012153974,116.23342541436462,23.768128453038678,0.9753107734806626,3.824240331491713,0.7400192794659298,0.8296790577160192,0.7848491685909746,0.883977660604673,0.5159682987640541,47.99999999999998,47.99999999999998,FedAdagrad,imbalanced,1,0.3,1,1145661099
13,0.7936809392265193,0.6274555423159316,0.13049570667417792,0.7040183367315616,0.20865095362219369,0.5598036473783715,0.749350330855113,0.542022841730794,111.12137430939225,28.65452348066298,1.225310773480663,3.7998964088397793,0.7040183367315616,0.7946823249786635,0.749350330855113,0.8356381335876549,0.44452119018965175,47.99999999999998,47.99999999999998,FedAdagrad,imbalanced,1,0.3,1,1145661099
