round,train_accuracy,train_logloss,train_precision_bin,train_recall_bin,train_f1_bin,train_precision_macro,train_recall_macro,train_f1_macro,train_tn,train_fp,train_fn,train_tp,train_sensitivity,train_specificity,train_balanced_accuracy,train_roc_auc,train_pr_auc,comm_download_bytes,comm_upload_bytes,fl_algo,dataset_balance_type,fraction,failure_rate,iid,seed
1,0.785687382297552,0.6893958706345169,0.15934299421051412,0.7670846660488844,0.24397452603660136,0.5748369904061306,0.7761356284190681,0.5555079136733756,109.64871311989958,29.93333333333333,1.1089767733835532,4.128185812931575,0.7670846660488844,0.785186590789251,0.7761356284190681,0.8515094621318019,0.5039449954697566,47.99999999999997,47.99999999999997,FedAvg,imbalanced,1,0,1,1329531353
2,0.8184557438794726,0.7864164707032498,0.18315388909184563,0.7604464472543567,0.25911516414301433,0.5877228475150373,0.7898553838563502,0.5740928887220308,115.01230382925299,25.38970495919647,0.9093534212178279,3.507846829880728,0.7604464472543567,0.8192643204583439,0.7975766644589868,,0.5088537414612384,47.99999999999997,47.99999999999997,FedAvg,imbalanced,1,0,1,1329531353
3,0.8367859384808538,0.5115646097051044,0.21048496805270467,0.7376961707470182,0.2713025399643698,0.6002640828199877,0.7887517738111134,0.5866635767592395,117.3845574387947,22.381293157564343,1.2546139359698683,3.7987445072190824,0.7376961707470182,0.8398073768752087,0.7887517738111134,0.8817730728374278,0.4753207476488767,47.99999999999997,47.99999999999997,FedAvg,imbalanced,1,0,1,1329531353
4,0.8163214061519143,0.5267187939550324,0.1862822981391577,0.7339712432367801,0.27123254730469143,0.5881204837556523,0.7758850093941505,0.5805916832604762,114.42008788449465,25.437037037037037,1.1644695543000627,3.7976145637162584,0.7339712432367801,0.8177987755515211,0.7840457124701079,,0.49572304110616955,47.99999999999997,47.99999999999997,FedAvg,imbalanced,1,0,1,1329531353
5,0.8372881355932204,0.5977809185434926,0.20665359845818815,0.7571530206558456,0.2979648538497039,0.5985446839273856,0.7982833061314049,0.5999353946878829,117.19384808537356,22.40753295668549,1.1642184557438797,4.053609541745134,0.7571530206558456,0.839413591606964,0.7982833061314049,0.8750192906406228,0.4997951095411207,47.99999999999997,47.99999999999997,FedAvg,imbalanced,1,0,1,1329531353
6,0.8030131826741993,0.5521723311538181,0.15508319969777096,0.7801372572464851,0.24361109825364155,0.573766716191672,0.7907071887543806,0.5621872357031524,112.12969240426867,27.652856246076585,0.8728185812931581,4.163841807909604,0.7801372572464851,0.8012771202622757,0.7907071887543806,0.8844183561021419,0.46811425947459484,47.99999999999997,47.99999999999997,FedAvg,imbalanced,1,0,1,1329531353
7,0.8389202762084116,0.5767844738839802,0.1892612700572844,0.75664041092478,0.27948935529184427,0.5900788044909571,0.7986520071978026,0.5921160118497294,117.59924670433145,22.239799121155052,1.0905210295040806,3.8896421845574385,0.75664041092478,0.840663603470825,0.8066871609956682,,0.5524268523923469,47.99999999999997,47.99999999999997,FedAvg,imbalanced,1,0,1,1329531353
8,0.8131826741996232,0.6440742920354301,0.1682447203002321,0.7625060532687651,0.25835687867031665,0.5789414509445174,0.788703249922022,0.5719921221189416,114.15718769617075,25.91650973006904,1.1448838669177654,3.6006277463904572,0.7625060532687651,0.8149004465752787,0.788703249922022,0.8611987337795886,0.46668340314264933,47.99999999999997,47.99999999999997,FedAvg,imbalanced,1,0,1,1329531353
9,0.826239799121155,0.5113049722406102,0.19558893943605876,0.7473337219382418,0.28193976505415563,0.5925133414499666,0.7881512150456487,0.5886332801879911,115.94726930320151,23.909981167608287,1.2542372881355934,3.7077212806026356,0.7473337219382418,0.8289687081530552,0.7881512150456487,0.89553633183859,0.5106868255244444,47.99999999999997,47.99999999999997,FedAvg,imbalanced,1,0,1,1329531353
10,0.8317639673571877,0.5944257829839431,0.2100954071581214,0.8165376525546018,0.3087353509363346,0.6011121943906979,0.8242361291650783,0.6045750495191822,116.27068424356561,23.458505963590707,0.9094789704959196,4.1805398618957925,0.8165376525546018,0.8319346057755543,0.8242361291650783,0.8909191400001725,0.5534112844601928,47.99999999999997,47.99999999999997,FedAvg,imbalanced,1,0,1,1329531353
11,0.8529817953546766,0.4013138456742418,0.22013396779481298,0.7614618745974676,0.3163066530382547,0.6055517941579956,0.8081809834827361,0.6143708050478576,119.47118644067798,20.18418079096045,1.10947897049592,4.0543628374136835,0.7614618745974676,0.854900092368004,0.8081809834827361,0.8936848819854591,0.5629701879353681,47.99999999999997,47.99999999999997,FedAvg,imbalanced,1,0,1,1329531353
12,0.831261770244821,0.4228735218472156,0.16450312388561456,0.7892892017656612,0.2616555213110701,0.5787552593446206,0.8102324300710316,0.5812320930431782,116.38217200251101,23.582799748901433,0.85473948524796,3.9994978028876322,0.7892892017656612,0.8311756583764016,0.8186442317031722,,0.48592111237229824,47.99999999999997,47.99999999999997,FedAvg,imbalanced,1,0,1,1329531353
13,0.8111738857501568,0.6368684857761867,0.1820326510698056,0.7830744762665665,0.266210794891464,0.5864732909231711,0.7974737860698096,0.5752877130959222,113.54249843063401,26.295668549905837,1.0541117388575016,3.926930320150658,0.7830744762665665,0.8118730958730522,0.7974737860698096,0.8907359491284353,0.5064748055170334,47.99999999999997,47.99999999999997,FedAvg,imbalanced,1,0,1,1329531353
