round,train_accuracy,train_logloss,train_precision_bin,train_recall_bin,train_f1_bin,train_precision_macro,train_recall_macro,train_f1_macro,train_tn,train_fp,train_fn,train_tp,train_sensitivity,train_specificity,train_balanced_accuracy,train_roc_auc,train_pr_auc,comm_download_bytes,comm_upload_bytes,fl_algo,dataset_balance_type,fraction,failure_rate,iid,seed
1,0.8023854362837411,0.5330006543941037,0.16587602344599855,0.7924014288703554,0.24169691941052363,0.5791303970156102,0.7970297450249596,0.5616491870664848,112.23829252981794,27.744381669805392,0.8720652856246078,3.964469554300062,0.7924014288703554,0.8016580611795636,0.7970297450249596,0.8694601841812493,0.5031925845886582,47.99999999999997,47.99999999999997,FedAdagrad,imbalanced,1,0,1,633816299
2,0.7967357187696174,0.6596352277359339,0.16613349122295762,0.7403302145298379,0.2352329570802663,0.578129586950257,0.7690589433933631,0.5561370469878067,111.68951663527932,28.312366603892027,1.1271814187068423,3.690144381669805,0.7403302145298379,0.797787672256889,0.7690589433933631,0.8425613436208934,0.49459214215631286,47.99999999999997,47.99999999999997,FedAdagrad,imbalanced,1,0,1,633816299
3,0.7492780916509729,0.7870761509571864,0.11823747849264613,0.7283767773692446,0.1893246423483205,0.5543971647464113,0.7381494975981178,0.5168390825544146,104.87972379158818,35.32102950408035,0.9816698053986193,3.636785938480853,0.7283767773692446,0.7479222178269911,0.7449291586150668,,0.4470443840592414,47.99999999999997,47.99999999999997,FedAdagrad,imbalanced,1,0,1,633816299
4,0.7807909604519776,0.5316294074127601,0.17256818182423062,0.801884434878785,0.23649047928944236,0.5821037108508046,0.7904012356273414,0.5514066611763861,108.89416195856877,30.83389830508474,0.9092278719397364,4.181920903954801,0.801884434878785,0.778918036375898,0.7904012356273414,0.8594176030800524,0.49938090974636784,47.99999999999997,47.99999999999997,FedAdagrad,imbalanced,1,0,1,633816299
5,0.7914626490897677,0.6348703059992775,0.16734684464046615,0.7417620650953984,0.2461232137122151,0.579251050847507,0.7661180127584719,0.5577637509280322,110.33923414940361,29.15153797865662,1.0542372881355933,4.274199623352165,0.7417620650953984,0.7904739604215457,0.7661180127584719,0.8490812771352246,0.47590739237638957,47.99999999999997,47.99999999999997,FedAdagrad,imbalanced,1,0,1,633816299
6,0.7907093534212176,0.5955627796125486,0.15884954247697522,0.7775641356620644,0.24909997391282826,0.5747335217454594,0.7836654966215579,0.560513264160175,110.27068424356557,29.25812931575643,1.0546139359698683,4.2357815442561195,0.7775641356620644,0.7897668575810517,0.7836654966215579,0.868464442549217,0.5032972924865796,47.99999999999997,47.99999999999997,FedAdagrad,imbalanced,1,0,1,633816299
7,0.8166980539861897,0.6754929606497241,0.18345355182832346,0.6593343804831563,0.23660197074581174,0.5862223529642816,0.7394518121049597,0.5622627358022799,114.83352165725043,25.239673571876963,1.3084745762711865,3.4375392341494027,0.6593343804831563,0.8195692437267633,0.746168698482863,,0.4493866673857356,47.99999999999997,47.99999999999997,FedAdagrad,imbalanced,1,0,1,633816299
8,0.801004394224733,0.5455916383693514,0.17954260582352752,0.7127897846730239,0.23469013423704183,0.5851633774155928,0.7572886056565485,0.5574574977877139,112.4569993722536,27.74300062774639,1.0723163841807908,3.54689265536723,0.7127897846730239,0.8017874266400729,0.7645704637858642,,0.4315907364336247,47.99999999999997,47.99999999999997,FedAdagrad,imbalanced,1,0,1,633816299
9,0.8076585059635906,0.6058849578428889,0.15840510952846001,0.758021851552925,0.22547145340418537,0.5755684335519654,0.7826822490212525,0.554754530266618,113.32027620841181,26.97124921531702,0.8723163841807913,3.655367231638417,0.758021851552925,0.8073426464895801,0.7826822490212525,0.8797997243361917,0.4848282848434267,47.99999999999997,47.99999999999997,FedAdagrad,imbalanced,1,0,1,633816299
10,0.779033270558694,0.557848130494321,0.15946275920186095,0.7945631591676793,0.23566674703832874,0.5751826417913467,0.7861216957567854,0.5506597223662528,108.62247332077841,31.014061519146264,0.9812931575643441,4.2013810420590065,0.7945631591676793,0.7776802323458918,0.7861216957567854,0.8484145726896951,0.4906657465479454,47.99999999999997,47.99999999999997,FedAdagrad,imbalanced,1,0,1,633816299
