round,global_accuracy,global_logloss,global_precision_bin,global_recall_bin,global_f1_bin,global_precision_macro,global_recall_macro,global_f1_macro,global_tn,global_fp,global_fn,global_tp,global_sensitivity,global_specificity,global_balanced_accuracy,global_roc_auc,global_pr_auc,num-examples,fl_algo,dataset_balance_type,fraction,failure_rate,iid,seed
0,0.5,0.6931471805599453,0.5,1.0,0.6666666666666666,0.25,0.5,0.3333333333333333,0,9661,0,9661,1.0,0.0,0.5,0.5,0.5,19322,FedAdagrad,balanced,1,0,1,1835732737
1,0.7007038608839664,0.6620671829240795,0.8728846153846154,0.4698271400476141,0.6108606419487248,0.7550940567363524,0.7007038608839664,0.6838518825940068,9000,661,5122,4539,0.4698271400476141,0.9315805817203188,0.7007038608839664,0.8243725411199524,0.8214491494080232,19322,FedAdagrad,balanced,1,0,1,1835732737
2,0.7378635751992547,0.6408108375256567,0.7244579019339715,0.7677259082910671,0.7454645962108649,0.7387150804253741,0.7378635751992547,0.7376296040536854,6840,2821,2244,7417,0.7677259082910671,0.7080012421074423,0.7378635751992547,0.8267291403182311,0.8232854358620254,19322,FedAdagrad,balanced,1,0,1,1835732737
3,0.7464548183417866,0.6260750967030712,0.7491628296358309,0.7410205982817514,0.7450694697403341,0.746483933761188,0.7464548183417865,0.746447330741892,7264,2397,2502,7159,0.7410205982817514,0.7518890384018218,0.7464548183417865,0.8312705702081218,0.8280488767135651,19322,FedAdagrad,balanced,1,0,1,1835732737
4,0.7448504295621571,0.6141911471819707,0.7357719525565634,0.7641030949177103,0.7496699502386514,0.7452139986703583,0.7448504295621571,0.7447558194465025,7010,2651,2279,7382,0.7641030949177103,0.7255977642066038,0.7448504295621571,0.833203801608189,0.8299027937312884,19322,FedAdagrad,balanced,1,0,1,1835732737
5,0.7485249974122762,0.6043177840833948,0.749428630791606,0.7467135907255977,0.7480686472753668,0.7485282592901925,0.7485249974122761,0.7485241722712527,7249,2412,2447,7214,0.7467135907255977,0.7503364040989545,0.7485249974122761,0.8333788807728246,0.8299325644487421,19322,FedAdagrad,balanced,1,0,1,1835732737
6,0.7462995549114998,0.595502954324682,0.7379262073792621,0.7638960770106614,0.7506866036008545,0.7466049876076656,0.7462995549114999,0.7462209753859292,7040,2621,2281,7380,0.7638960770106614,0.7287030328123383,0.7462995549114999,0.8347846461454658,0.8310590644344551,19322,FedAdagrad,balanced,1,0,1,1835732737
7,0.7481109615981782,0.5878837731477693,0.7400360504706589,0.7649311665459062,0.7522777014302438,0.7483920612250468,0.7481109615981782,0.7480396771614028,7065,2596,2271,7390,0.7649311665459062,0.7312907566504503,0.7481109615981782,0.836369047765091,0.8326806777933953,19322,FedAdagrad,balanced,1,0,1,1835732737
8,0.7485767518890384,0.581081337330123,0.7336316762330966,0.7805610185281027,0.7563691073219659,0.7495981006400472,0.7485767518890384,0.7483192841999051,6923,2738,2120,7541,0.7805610185281027,0.7165924852499741,0.7485767518890384,0.8385630711574716,0.8349100581029444,19322,FedAdagrad,balanced,1,0,1,1835732737
9,0.7523548286926819,0.5750227073908576,0.7480162767039674,0.7611013352655005,0.7545020778820994,0.7524320742980435,0.752354828692682,0.7523358820465684,7184,2477,2308,7353,0.7611013352655005,0.7436083221198634,0.752354828692682,0.8401497977375477,0.8364088696042186,19322,FedAdagrad,balanced,1,0,1,1835732737
10,0.753027636890591,0.5692375071864125,0.7440351402615554,0.7714522306179484,0.7574956804553308,0.7533716808239534,0.753027636890591,0.7529437697858221,7097,2564,2208,7453,0.7714522306179484,0.7346030431632337,0.753027636890591,0.8421385067653295,0.8383538487080237,19322,FedAdagrad,balanced,1,0,1,1835732737
11,0.7548390435772694,0.5641201859686923,0.7382426940197406,0.7896698064382569,0.7630907726931733,0.7560817386431591,0.7548390435772694,0.7545412574388703,6956,2705,2032,7629,0.7896698064382569,0.720008280716282,0.7548390435772694,0.8436290314104407,0.8396721909878294,19322,FedAdagrad,balanced,1,0,1,1835732737
12,0.755822378635752,0.5594802179424975,0.7471747174717471,0.7733153917813891,0.7600203458799593,0.7561358946148824,0.755822378635752,0.7557476360668233,7133,2528,2190,7471,0.7733153917813891,0.7383293654901149,0.755822378635752,0.8445322624744065,0.8404378865148671,19322,FedAdagrad,balanced,1,0,1,1835732737
13,0.7569092226477591,0.5551853715409527,0.7421463414634146,0.7873926094607183,0.7641002460951233,0.7578677033595733,0.756909222647759,0.7566831236347606,7018,2643,2054,7607,0.7873926094607183,0.7264258358347997,0.756909222647759,0.8455737804717272,0.8413825138972666,19322,FedAdagrad,balanced,1,0,1,1835732737
14,0.7584618569506262,0.5510897161719711,0.7485071656050956,0.7784908394576131,0.7632046273276168,0.758877261905416,0.7584618569506263,0.7583649225890791,7134,2527,2140,7521,0.7784908394576131,0.7384328744436394,0.7584618569506263,0.8466211376554333,0.8424068689759062,19322,FedAdagrad,balanced,1,0,1,1835732737
15,0.7599627367767312,0.5471387882565419,0.7469275390817028,0.7863575199254735,0.7661355385235982,0.7606892093834916,0.7599627367767312,0.759795389929458,7087,2574,2064,7597,0.7863575199254735,0.7335679536279888,0.7599627367767312,0.8485602403841966,0.8442588120031502,19322,FedAdagrad,balanced,1,0,1,1835732737
16,0.7607390539281648,0.5435795171856047,0.749208547685002,0.783873305040886,0.7661490211947999,0.7612984349017586,0.7607390539281648,0.7606109344384595,7126,2535,2088,7573,0.783873305040886,0.7376048028154435,0.7607390539281648,0.8492646498302603,0.844856141443302,19322,FedAdagrad,balanced,1,0,1,1835732737
17,0.7614636166028361,0.5401833477776007,0.7478414442700158,0.7889452437635855,0.7678436508336272,0.7622558809520944,0.7614636166028361,0.7612833282639213,7091,2570,2039,7622,0.7889452437635855,0.7339819894420867,0.7614636166028361,0.850315028391142,0.8457783722061354,19322,FedAdagrad,balanced,1,0,1,1835732737
18,0.7629644964289412,0.5369714511617286,0.7517091053205192,0.7853224303902288,0.7681482231446796,0.763491349713028,0.762964496428941,0.7628459485231074,7155,2506,2074,7587,0.7853224303902288,0.7406065624676534,0.762964496428941,0.8513790567198316,0.8467568404503161,19322,FedAdagrad,balanced,1,0,1,1835732737
19,0.7659145016043888,0.5340573446589942,0.7602309562398704,0.7768346962012214,0.7684431474939846,0.7660414040458612,0.7659145016043888,0.7658865834272811,7294,2367,2156,7505,0.7768346962012214,0.7549943070075562,0.7659145016043888,0.8525314014033396,0.8477771838366119,19322,FedAdagrad,balanced,1,0,1,1835732737
20,0.7651899389297174,0.5309717464104907,0.7551284604660427,0.7849083945761308,0.7697304978937217,0.7656030233364697,0.7651899389297174,0.7650986051582541,7202,2459,2078,7583,0.7849083945761308,0.745471483283304,0.7651899389297174,0.8535993725221025,0.8487676097591204,19322,FedAdagrad,balanced,1,0,1,1835732737
21,0.7661732739882,0.5282697483209399,0.7552357320099256,0.7875996273677673,0.7710782326712606,0.7666629617116785,0.7661732739882,0.766065877494928,7195,2466,2052,7609,0.7875996273677673,0.7447469206086327,0.7661732739882,0.8545734130958336,0.8496513905538715,19322,FedAdagrad,balanced,1,0,1,1835732737
22,0.7669495911396336,0.525718197441705,0.7561581247516885,0.7880136631818653,0.7717573115717978,0.7674242104199334,0.7669495911396336,0.7668461419080241,7206,2455,2048,7613,0.7880136631818653,0.745885519097402,0.7669495911396336,0.8555366324250706,0.8505462718430051,19322,FedAdagrad,balanced,1,0,1,1835732737
23,0.7673118724769693,0.5232973388639724,0.753062224399804,0.7954663078356278,0.7736836806604248,0.7681621311754422,0.7673118724769692,0.7671272807392017,7141,2520,1976,7685,0.7954663078356278,0.7391574371183107,0.7673118724769692,0.8562313348933995,0.8511770111350306,19322,FedAdagrad,balanced,1,0,1,1835732737
24,0.7695890694545078,0.5208746264948411,0.7635333400789234,0.7810785632957251,0.7722063037249284,0.7697314968219598,0.7695890694545078,0.7695586492446631,7324,2337,2115,7546,0.7810785632957251,0.7580995756132906,0.7695890694545078,0.8571439729402031,0.8520366169225745,19322,FedAdagrad,balanced,1,0,1,1835732737
25,0.7693302970706967,0.5186513507510444,0.7617179641923154,0.783873305040886,0.772636841299801,0.7695583424373091,0.7693302970706966,0.7692815003200859,7292,2369,2088,7573,0.783873305040886,0.7547872891005072,0.7693302970706966,0.8578118258652621,0.8525360884984949,19322,FedAdagrad,balanced,1,0,1,1835732737
26,0.7704171410827036,0.5163444914325481,0.7622202147947406,0.7860469930649001,0.7739502649816551,0.7706816428178211,0.7704171410827036,0.7703610420597025,7292,2369,2067,7594,0.7860469930649001,0.7547872891005072,0.7704171410827036,0.8587238639222718,0.8533429674616023,19322,FedAdagrad,balanced,1,0,1,1835732737
27,0.7710899492806128,0.5141137846364321,0.7589479928811549,0.7945347272539075,0.7763337547408344,0.7716872892294566,0.7710899492806128,0.7709640579311252,7223,2438,1985,7676,0.7945347272539075,0.7476451713073181,0.7710899492806128,0.8594264841130579,0.8539917814393219,19322,FedAdagrad,balanced,1,0,1,1835732737
28,0.7695890694545078,0.5122320688613576,0.7542215714982918,0.7998136838836559,0.7763488395458655,0.7705777902660568,0.7695890694545078,0.7693783903140792,7143,2518,1934,7727,0.7998136838836559,0.7393644550253597,0.7695890694545078,0.860120072314627,0.8546379649094177,19322,FedAdagrad,balanced,1,0,1,1835732737
29,0.7720732843390953,0.510257709546244,0.759195345626664,0.7969154331849705,0.7775982224017776,0.7727465672692737,0.7720732843390954,0.7719325365272873,7219,2442,1962,7699,0.7969154331849705,0.7472311354932202,0.7720732843390954,0.8606650559012098,0.8550822336180631,19322,FedAdagrad,balanced,1,0,1,1835732737
30,0.7732636373046269,0.5083208889775466,0.7621648460774578,0.794431218300383,0.7779636105620596,0.7737542777728404,0.7732636373046269,0.773161998798716,7266,2395,1986,7675,0.794431218300383,0.7520960563088707,0.7732636373046269,0.8615041523418657,0.8558546178609142,19322,FedAdagrad,balanced,1,0,1,1835732737
31,0.7733153917813891,0.5064236880571438,0.7659381609426931,0.7871855915536694,0.776416539050536,0.7735258780865919,0.7733153917813891,0.7732717732515197,7337,2324,2056,7605,0.7871855915536694,0.7594451920091088,0.7733153917813891,0.8623631770149567,0.8566482543232395,19322,FedAdagrad,balanced,1,0,1,1835732737
32,0.7738329365490115,0.5044718019909694,0.7650005008514474,0.7904978780664528,0.7775402158419874,0.7741374706848521,0.7738329365490115,0.7737701079209938,7315,2346,2024,7637,0.7904978780664528,0.7571679950315703,0.7738329365490115,0.8631992199361265,0.8573763501842103,19322,FedAdagrad,balanced,1,0,1,1835732737
33,0.7742469723631094,0.502578593412027,0.7625606976513725,0.7965013973708726,0.7791616038882139,0.7747913443841306,0.7742469723631094,0.7741351106462031,7265,2396,1966,7695,0.7965013973708726,0.7519925473553463,0.7742469723631094,0.8641218006709407,0.8581896077791717,19322,FedAdagrad,balanced,1,0,1,1835732737
34,0.7745574992236829,0.5007582636565215,0.7615619761364757,0.799399648069558,0.78002221997778,0.7752369296867979,0.7745574992236828,0.7744182854479708,7243,2418,1938,7723,0.799399648069558,0.7497153503778077,0.7745574992236828,0.8651577151921519,0.8590616311821233,19322,FedAdagrad,balanced,1,0,1,1835732737
35,0.7753855708518786,0.4989246763694829,0.7637030429180295,0.7975364869061173,0.780253164556962,0.7759271198560688,0.7753855708518786,0.7752753067412734,7277,2384,1956,7705,0.7975364869061173,0.75323465479764,0.7753855708518786,0.8659809654737909,0.8597940391230436,19322,FedAdagrad,balanced,1,0,1,1835732737
36,0.7758513611427389,0.49731509143218133,0.7640705509314308,0.7981575406272643,0.7807421657469752,0.776401472648814,0.7758513611427389,0.775739776960619,7280,2381,1950,7711,0.7981575406272643,0.7535451816582134,0.7758513611427389,0.8666082333749445,0.8603240615725458,19322,FedAdagrad,balanced,1,0,1,1835732737
37,0.7764724148638857,0.49587419689084866,0.7654541840588353,0.7972259600455439,0.7810170866501039,0.7769495542324414,0.7764724148638857,0.7763760978940494,7301,2360,1959,7702,0.7972259600455439,0.7557188696822276,0.7764724148638857,0.8673803880971839,0.8610134235310816,19322,FedAdagrad,balanced,1,0,1,1835732737
38,0.7763689059103612,0.4945312444195156,0.7631060307449744,0.8015733360935721,0.7818668282093998,0.7770729630507083,0.7763689059103612,0.776226750977543,7257,2404,1917,7744,0.8015733360935721,0.7511644757271504,0.7763689059103612,0.8679974883141542,0.8615482467358113,19322,FedAdagrad,balanced,1,0,1,1835732737
39,0.777818031259704,0.4930460110888599,0.7681318681318682,0.7958803436497257,0.7817599511971939,0.7781810543408482,0.777818031259704,0.7777455213741727,7340,2321,1972,7689,0.7958803436497257,0.7597557188696822,0.777818031259704,0.8686617198722437,0.8621369624436532,19322,FedAdagrad,balanced,1,0,1,1835732737
