round,train_accuracy,train_logloss,train_precision_bin,train_recall_bin,train_f1_bin,train_precision_macro,train_recall_macro,train_f1_macro,train_tn,train_fp,train_fn,train_tp,train_sensitivity,train_specificity,train_balanced_accuracy,train_roc_auc,train_pr_auc,comm_download_bytes,comm_upload_bytes,fl_algo,dataset_balance_type,fraction,failure_rate,iid,seed
1,0.8202633456573915,0.4157327471271354,0.823615144356042,0.8203498195767936,0.8211816453585925,0.8206670511280882,0.8205132582677326,0.8197863747537153,113.90795874683793,24.927158331711745,25.454109100343768,116.0206265810469,0.8203498195767936,0.8206766969586718,0.8205132582677326,0.901539327832532,0.9017286461661641,47.999999999999964,47.999999999999964,FedAdam,balanced,1,0,1,428956419
2,0.8201984821949794,0.4177169846015509,0.8191484786493582,0.8196014950781291,0.8188194946118238,0.8205716905911745,0.8200779454331514,0.8197778414688083,115.56547966530455,25.271388726730223,25.127067522864373,114.34591684504122,0.8196014950781291,0.8205543957881746,0.8200779454331514,0.9014667544059508,0.8973992933338828,47.999999999999964,47.999999999999964,FedAdam,balanced,1,0,1,428956419
3,0.8174093533112797,0.415675139464089,0.8221434135219874,0.8155641441716079,0.8183455694363551,0.8176510557260519,0.817361800059659,0.8169892214630579,113.36492183952781,25.05383667380165,26.12745670363885,115.76363754297202,0.8155641441716079,0.8191594559477098,0.817361800059659,0.9019272680655803,0.9013643880574763,47.999999999999964,47.999999999999964,FedAdam,balanced,1,0,1,428956419
4,0.8177336706233378,0.41550545098739056,0.813789739180714,0.8230115524986851,0.8176006549431137,0.8182728926240653,0.8178043272602274,0.8172207046426464,114.22053577219955,26.36252189141857,24.72750859440878,114.99928650191347,0.8230115524986851,0.8125971020217697,0.8178043272602274,0.9004453539952153,0.8986588024255866,47.999999999999964,47.999999999999964,FedAdam,balanced,1,0,1,428956419
5,0.8216254783680353,0.4074187494392776,0.8158865399570762,0.825418994993986,0.819873075851368,0.8222521278779541,0.8216945716467162,0.8211842210501215,116.1644937406759,25.872932477135627,24.126418888240263,114.14600765388857,0.825418994993986,0.8179701482994471,0.8216945716467162,0.906005935050307,0.9015934110123869,47.999999999999964,47.999999999999964,FedAdam,balanced,1,0,1,428956419
6,0.8211065706687427,0.4072001334134535,0.8211292035735757,0.8223308978121338,0.8210868311860207,0.8214788656848064,0.8209406949323047,0.8205491673843703,114.78387494324447,25.181358240902902,24.962703509113318,115.38191606667965,0.8223308978121338,0.8195504920524761,0.8209406949323047,0.9060985485186386,0.9058707026408355,47.999999999999964,47.999999999999964,FedAdam,balanced,1,0,1,428956419
7,0.8190309398715704,0.40800898270866376,0.8168803646563029,0.8208935206117574,0.8179532050884446,0.8199497877050475,0.8191669398758815,0.8186438078272187,115.18174742167739,25.7655834468444,24.96134137640268,114.40118051501585,0.8208935206117574,0.8174403591400056,0.8191669398758815,0.9038458293622288,0.9009263545004215,47.999999999999964,47.999999999999964,FedAdam,balanced,1,0,1,428956419
8,0.8211065706687422,0.40429642839930185,0.8235712300858878,0.8186775694650931,0.8205547547585852,0.8211695319276165,0.820792181874606,0.820404743044649,114.79944217422327,24.671466562885108,25.47220600635662,115.36673801647532,0.8186775694650931,0.8229067942841188,0.820792181874606,0.9058511430605097,0.9056716880614506,47.999999999999964,47.999999999999964,FedAdam,balanced,1,0,1,428956419
9,0.8193552571836283,0.4096801885178598,0.8232877112761027,0.8181467548314563,0.8199898463298885,0.8198594945931357,0.8194366906827206,0.8189271269252006,113.91055328533437,24.8905753389116,25.745151456184736,115.76357267950962,0.8181467548314563,0.8207266265339843,0.8194366906827206,0.9025450694716729,0.9011288794583643,47.999999999999964,47.999999999999964,FedAdam,balanced,1,0,1,428956419
10,0.8204579360446261,0.4031096562567826,0.8190500905387185,0.8234700651198915,0.820499093992703,0.8209213581500423,0.8207389205436126,0.8200921985479257,114.60115456963092,25.5451774015697,24.78056690666148,115.38295388207823,0.8234700651198915,0.8180077759673342,0.8207389205436126,0.9059422059972342,0.9039472952905062,47.999999999999964,47.999999999999964,FedAdam,balanced,1,0,1,428956419
11,0.8231173380035023,0.3953645230542436,0.8200700033848938,0.8240111895225799,0.821367836155882,0.823487752291388,0.8229630287076642,0.8225470073537422,116.21956282026336,25.16365051566453,24.417850424855672,114.50878899915678,0.8240111895225799,0.8219148678927486,0.8229630287076642,0.9099873945796116,0.9062956510082868,47.999999999999964,47.999999999999964,FedAdam,balanced,1,0,1,428956419
