round,global_accuracy,global_logloss,global_precision_bin,global_recall_bin,global_f1_bin,global_precision_macro,global_recall_macro,global_f1_macro,global_tn,global_fp,global_fn,global_tp,global_sensitivity,global_specificity,global_balanced_accuracy,global_roc_auc,global_pr_auc,num-examples,fl_algo,dataset_balance_type,fraction,failure_rate,iid,seed
0,0.5,0.6931471805599453,0.5,1.0,0.6666666666666666,0.25,0.5,0.3333333333333333,0,9661,0,9661,1.0,0.0,0.5,0.5,0.5,19322,FedAvg,balanced,0.39,0,0,428956419
1,0.7887382258565366,0.462849126270755,0.8597034171502257,0.6900941931477073,0.7656178226917777,0.8004318071313504,0.7887382258565365,0.7866623125141572,8573,1088,2994,6667,0.6900941931477073,0.8873822585653659,0.7887382258565365,0.8906491172794799,0.8888260068404181,19322,FedAvg,balanced,0.39,0,0,428956419
2,0.8169961701687196,0.4093580490020051,0.8637605416320228,0.7527171100300176,0.804424778761062,0.8223232681561929,0.8169961701687196,0.8162368982309491,8514,1147,2389,7272,0.7527171100300176,0.8812752303074216,0.8169961701687196,0.9062230202134098,0.9038196684521133,19322,FedAvg,balanced,0.39,0,0,428956419
3,0.8132698478418383,0.4025964767500275,0.8518776886408557,0.758410102473864,0.8024312780637389,0.8170870581064553,0.8132698478418383,0.8127061698924327,8387,1274,2334,7327,0.758410102473864,0.8681295932098126,0.8132698478418383,0.903869913812859,0.9042938126746326,19322,FedAvg,balanced,0.39,0,0,428956419
4,0.8263119759859228,0.38870826446978285,0.8325071195021623,0.8169961701687196,0.8246787169574757,0.8264252902662728,0.8263119759859228,0.8262969012948593,8073,1588,1768,7893,0.8169961701687196,0.835627781803126,0.8263119759859228,0.9091543667776824,0.9077503301774241,19322,FedAvg,balanced,0.39,0,0,428956419
5,0.820101438774454,0.39161335450371665,0.8375723174325947,0.7942242003933341,0.8153224949527149,0.8209611414935831,0.8201014387744541,0.8199808923154251,8173,1488,1988,7673,0.7942242003933341,0.845978677155574,0.8201014387744541,0.9066097350636854,0.9041130843296401,19322,FedAvg,balanced,0.39,0,0,428956419
6,0.8251733774971535,0.3872715071545188,0.8176762058853271,0.8369733981989442,0.8272122762148337,0.8253545876241011,0.8251733774971535,0.8251490311628269,7858,1803,1575,8086,0.8369733981989442,0.8133733567953628,0.8251733774971535,0.9079957436295467,0.9046127929619342,19322,FedAvg,balanced,0.39,0,0,428956419
7,0.8273470655211675,0.3882847579822257,0.8358288202187533,0.814718973191181,0.8251389034489989,0.8275560052633393,0.8273470655211677,0.8273195283880996,8115,1546,1790,7871,0.814718973191181,0.8399751578511542,0.8273470655211677,0.9072823557647838,0.9061675541850851,19322,FedAvg,balanced,0.39,0,0,428956419
8,0.8193768760997826,0.39355704666004304,0.7896911088160736,0.8706138080944001,0.8281803859787318,0.8227662094651236,0.8193768760997826,0.8189014519900204,7421,2240,1250,8411,0.8706138080944001,0.7681399441051651,0.8193768760997826,0.9092854216912017,0.9091476220945307,19322,FedAvg,balanced,0.39,0,0,428956419
9,0.823983024531622,0.3979216063811779,0.8642923649906891,0.7686574888727875,0.8136744644715938,0.8279989317963696,0.823983024531622,0.8234425973478561,8495,1166,2235,7426,0.7686574888727875,0.8793085601904564,0.823983024531622,0.9079079094093838,0.9067329453718944,19322,FedAvg,balanced,0.39,0,0,428956419
10,0.818807576855398,0.3973641718096405,0.7863518036444775,0.8754787289100507,0.8285252485673703,0.8229564294897616,0.818807576855398,0.8182237808097179,7363,2298,1203,8458,0.8754787289100507,0.7621364248007453,0.818807576855398,0.9070866519509884,0.9050695435429148,19322,FedAvg,balanced,0.39,0,0,428956419
11,0.8256391677880137,0.38633566288480164,0.8141601757539445,0.8439084980850844,0.8287674714104193,0.8260745012847934,0.8256391677880137,0.8255809522163594,7800,1861,1508,8153,0.8439084980850844,0.8073698374909429,0.8256391677880137,0.9087081457967913,0.9078282372695513,19322,FedAvg,balanced,0.39,0,0,428956419
12,0.8195838940068316,0.3980774899072321,0.8555798687089715,0.7689680157333609,0.8099651112080244,0.8228928575615542,0.8195838940068316,0.8191204866384949,8407,1254,2232,7429,0.7689680157333609,0.8701997722803022,0.8195838940068316,0.9060940224077545,0.9038131644131719,19322,FedAvg,balanced,0.39,0,0,428956419
