round,train_accuracy,train_logloss,train_precision_bin,train_recall_bin,train_f1_bin,train_precision_macro,train_recall_macro,train_f1_macro,train_tn,train_fp,train_fn,train_tp,train_sensitivity,train_specificity,train_balanced_accuracy,train_roc_auc,train_pr_auc,comm_download_bytes,comm_upload_bytes,fl_algo,dataset_balance_type,fraction,failure_rate,iid,seed
1,0.8177985340857495,0.41794289055521633,0.8172430134151663,0.8187446515032399,0.817268392545087,0.8183826559229228,0.8176380933810297,0.8172921798967301,114.58163066744498,25.709281961471106,25.363105662580274,114.65583446844394,0.8187446515032399,0.8165315352588196,0.8176380933810297,0.9014768969671287,0.9007375113977311,47.999999999999964,47.999999999999964,FedAdagrad,balanced,1,0,1,1145661099
2,0.818771486021924,0.41456905420542384,0.8185691552380225,0.822887433386021,0.8198477291562104,0.8194447546062601,0.8189607768718703,0.8183291322138971,113.61847311409481,25.818317441785037,24.98255172861128,115.8905104754492,0.822887433386021,0.81503412035772,0.8189607768718703,0.9023817283019491,0.9025733956918746,47.999999999999964,47.999999999999964,FedAdagrad,balanced,1,0,1,1145661099
3,0.8227281572290329,0.41318818616453656,0.8243972979099822,0.8266603296943074,0.8248140200256714,0.8233338953328022,0.8228916231701734,0.822388822532416,113.38204579360446,25.05377181033923,24.63728351819422,117.23675163780244,0.8266603296943074,0.8191229166460402,0.8228916231701734,0.9031059633603441,0.903379225704753,47.999999999999964,47.999999999999964,FedAdagrad,balanced,1,0,1,1145661099
4,0.818382305247454,0.4128367709054617,0.8155616359863321,0.8225930582713789,0.8184563753484394,0.8187301027726512,0.8184540198302213,0.8179698397137397,114.2533566841798,26.09152234546279,24.818836349484336,115.14613738081334,0.8225930582713789,0.8143149813890641,0.8184540198302213,0.9021776044289339,0.9008611699702033,47.999999999999964,47.999999999999964,FedAdagrad,balanced,1,0,1,1145661099
5,0.818966076409159,0.4094437752124054,0.8163552858454931,0.8216258272702344,0.8182981559163037,0.819388841564235,0.819122074164679,0.8185624014339009,115.0183563598625,25.817668807160928,24.927547512486218,114.54628008043075,0.8216258272702344,0.8166183210591234,0.819122074164679,0.9044440896620811,0.9035619553068596,47.999999999999964,47.999999999999964,FedAdagrad,balanced,1,0,1,1145661099
6,0.8148796782772266,0.41357257303911416,0.8065198021275727,0.8222617951905391,0.81371672958132,0.8153473076001564,0.8147076691595126,0.8143430938712203,114.54452876694562,27.34494389310501,24.544853084257642,113.87552701563213,0.8222617951905391,0.8071535431284863,0.8147076691595126,0.9011203727831294,0.8967924807098512,47.999999999999964,47.999999999999964,FedAdagrad,balanced,1,0,1,1145661099
7,0.8169553090743987,0.4146231740474688,0.8198851654211242,0.8152247374566745,0.8168127958232239,0.8173800893501065,0.8168546591682722,0.8163751478596283,114.22144386067326,25.29110721930337,26.017253681001502,114.7800479989622,0.8152247374566745,0.8184845808798703,0.8168546591682722,0.9007918934971538,0.9018557648588271,47.999999999999964,47.999999999999964,FedAdagrad,balanced,1,0,1,1145661099
8,0.826684828436142,0.40299204865233024,0.8254103521381654,0.8311112057269847,0.8275769809590543,0.827029907924905,0.8267543742459189,0.8262046706876951,114.5263021340079,24.78089122397354,23.801842122332506,117.20081727962636,0.8311112057269847,0.8223975427648531,0.8267543742459189,0.9077235355753951,0.9059310088408512,47.999999999999964,47.999999999999964,FedAdagrad,balanced,1,0,1,1145661099
9,0.8217552052928587,0.41295556276461143,0.8201494466200105,0.8249570171302684,0.8218119180380253,0.8221673859050588,0.8218819487836625,0.821274410010949,114.56593370954144,25.420185509502506,24.54465849387041,115.77907504702603,0.8249570171302684,0.8188068804370572,0.8218819487836625,0.9023728501664668,0.9000474393616583,47.999999999999964,47.999999999999964,FedAdagrad,balanced,1,0,1,1145661099
10,0.8227930206914448,0.41099968459143554,0.8190991066590442,0.8302957751040747,0.8238575018196035,0.8231704368414186,0.8231302150285039,0.8223076849694181,113.90860738146203,25.762340273723808,23.910618148796797,116.72828695595771,0.8302957751040747,0.8159646549529335,0.8231302150285039,0.9034413022858288,0.8987213742018373,47.999999999999964,47.999999999999964,FedAdagrad,balanced,1,0,1,1145661099
11,0.8192903937212171,0.41218386628148146,0.8186986487486814,0.8246712702229103,0.8210203263716214,0.8197288030086809,0.8191932883693157,0.8187925211764417,113.21878445871441,25.87137575403775,24.782707400921062,116.43698514626709,0.8246712702229103,0.8137153065157213,0.8191932883693157,0.9023472898371587,0.9029223237039137,47.999999999999964,47.999999999999964,FedAdagrad,balanced,1,0,1,1145661099
12,0.8241551534020887,0.4023867545103934,0.8186627594890475,0.8284213611030585,0.8228431374854372,0.8245838231522306,0.8241554438042279,0.8236623209902989,116.11078679379908,25.50742686644613,23.784199260556534,114.90743983913862,0.8284213611030585,0.8198895265053979,0.8241554438042279,0.9072925181756677,0.9036750623741221,47.999999999999964,47.999999999999964,FedAdagrad,balanced,1,0,1,1145661099
13,0.8239605630148538,0.4091831115839721,0.8215763743400173,0.830317080329055,0.825306910586388,0.8244633654682244,0.8236835972258438,0.8234141809770835,113.73146526561587,25.472724914055913,23.873840565609402,117.23182201465916,0.830317080329055,0.817050114122633,0.8236835972258438,0.9029395489319206,0.8987169135715235,47.999999999999964,47.999999999999964,FedAdagrad,balanced,1,0,1,1145661099
14,0.8238956995524424,0.4049095497850305,0.8196661223617561,0.8317139668408648,0.8249434519650379,0.8243534441445252,0.823900956872315,0.8233711201256683,114.32788480249076,25.745605500421608,23.618537977557242,116.61782447947073,0.8317139668408648,0.8160879469037652,0.823900956872315,0.9065321434932211,0.9032163269735404,47.999999999999964,47.999999999999964,FedAdagrad,balanced,1,0,1,1145661099
15,0.8177336706233379,0.41367864601308735,0.817401851783108,0.8194644956976621,0.8178865207659161,0.8180899552502093,0.8175464281124667,0.8172600583268578,114.1279107478757,25.762924044885523,25.32833884672764,115.09067912045147,0.8194644956976621,0.8156283605272716,0.8175464281124667,0.9005381817771763,0.8995015833288371,47.999999999999964,47.999999999999964,FedAdagrad,balanced,1,0,1,1145661099
16,0.8209768437439192,0.4101754607717676,0.8176684050094976,0.8289343503875243,0.8223110448277746,0.8218441894280852,0.8210257420792906,0.8204571833035377,113.45313614840761,26.073944347149244,24.107413893753648,116.67535837062985,0.8289343503875243,0.8131171337710575,0.8210257420792906,0.9029537531577022,0.9021529547393233,47.999999999999964,47.999999999999964,FedAdagrad,balanced,1,0,1,1145661099
