round,global_accuracy,global_logloss,global_precision_bin,global_recall_bin,global_f1_bin,global_precision_macro,global_recall_macro,global_f1_macro,global_tn,global_fp,global_fn,global_tp,global_sensitivity,global_specificity,global_balanced_accuracy,global_roc_auc,global_pr_auc,num-examples,fl_algo,dataset_balance_type,fraction,failure_rate,iid,seed
0,0.0339,0.6931471805599454,0.0339,1.0,0.0655769416771448,0.01695,0.5,0.0327884708385724,0,9661,0,339,1.0,0.0,0.5,0.5,0.0339,10000,FedAdam,imbalanced,0.39,0,0,428956419
1,0.0339,0.6931471805599454,0.0339,1.0,0.0655769416771448,0.01695,0.5,0.0327884708385724,0,9661,0,339,1.0,0.0,0.5,0.5,0.0339,10000,FedAdam,imbalanced,0.39,0,0,428956419
2,0.0339,0.6931471805599454,0.0339,1.0,0.0655769416771448,0.01695,0.5,0.0327884708385724,0,9661,0,339,1.0,0.0,0.5,0.5,0.0339,10000,FedAdam,imbalanced,0.39,0,0,428956419
3,0.0339,0.6931471805599454,0.0339,1.0,0.0655769416771448,0.01695,0.5,0.0327884708385724,0,9661,0,339,1.0,0.0,0.5,0.5,0.0339,10000,FedAdam,imbalanced,0.39,0,0,428956419
4,0.0339,0.6931471805599454,0.0339,1.0,0.0655769416771448,0.01695,0.5,0.0327884708385724,0,9661,0,339,1.0,0.0,0.5,0.5,0.0339,10000,FedAdam,imbalanced,0.39,0,0,428956419
5,0.0339,0.6931471805599454,0.0339,1.0,0.0655769416771448,0.01695,0.5,0.0327884708385724,0,9661,0,339,1.0,0.0,0.5,0.5,0.0339,10000,FedAdam,imbalanced,0.39,0,0,428956419
6,0.0339,0.6931471805599454,0.0339,1.0,0.0655769416771448,0.01695,0.5,0.0327884708385724,0,9661,0,339,1.0,0.0,0.5,0.5,0.0339,10000,FedAdam,imbalanced,0.39,0,0,428956419
7,0.0339,0.6931471805599454,0.0339,1.0,0.0655769416771448,0.01695,0.5,0.0327884708385724,0,9661,0,339,1.0,0.0,0.5,0.5,0.0339,10000,FedAdam,imbalanced,0.39,0,0,428956419
8,0.0339,0.6931471805599454,0.0339,1.0,0.0655769416771448,0.01695,0.5,0.0327884708385724,0,9661,0,339,1.0,0.0,0.5,0.5,0.0339,10000,FedAdam,imbalanced,0.39,0,0,428956419
9,0.0339,0.6931471805599454,0.0339,1.0,0.0655769416771448,0.01695,0.5,0.0327884708385724,0,9661,0,339,1.0,0.0,0.5,0.5,0.0339,10000,FedAdam,imbalanced,0.39,0,0,428956419
10,0.0339,0.6931471805599454,0.0339,1.0,0.0655769416771448,0.01695,0.5,0.0327884708385724,0,9661,0,339,1.0,0.0,0.5,0.5,0.0339,10000,FedAdam,imbalanced,0.39,0,0,428956419
11,0.0339,0.6931471805599454,0.0339,1.0,0.0655769416771448,0.01695,0.5,0.0327884708385724,0,9661,0,339,1.0,0.0,0.5,0.5,0.0339,10000,FedAdam,imbalanced,0.39,0,0,428956419
12,0.677,0.6717455062447346,0.05122632722756908,0.48672566371681414,0.09269662921348315,0.5127794123230337,0.5852011508730018,0.4481123048743815,6605,3056,174,165,0.48672566371681414,0.6836766380291895,0.5852011508730018,0.6115241800274132,0.07293724862348258,10000,FedAdam,imbalanced,0.39,0,0,428956419
13,0.7525,0.6468888528409746,0.07416267942583732,0.5486725663716814,0.13066385669125394,0.5268704480951931,0.6541623881439196,0.49318711402743187,7339,2322,153,186,0.5486725663716814,0.7596522099161578,0.6541623881439196,0.7261488959502962,0.12352639975376936,10000,FedAdam,imbalanced,0.39,0,0,428956419
14,0.7141,0.6275461258788441,0.07887700534759358,0.696165191740413,0.14169918943260282,0.5320897583815594,0.7054472579134732,0.4850916008354447,6905,2756,103,236,0.696165191740413,0.7147293240865334,0.7054472579134732,0.7657497727535734,0.1336925774457089,10000,FedAdam,imbalanced,0.39,0,0,428956419
15,0.756,0.6030421334717992,0.09330236159504453,0.7109144542772862,0.16495550992470911,0.5400447361433494,0.7342482425614771,0.5110408185529389,7319,2342,98,241,0.7109144542772862,0.7575820308456681,0.7342482425614771,0.8082403508434454,0.19132282372458823,10000,FedAdam,imbalanced,0.39,0,0,428956419
16,0.7976,0.576922477337684,0.11121365943700968,0.7109144542772862,0.1923383878691141,0.5493512443744477,0.755778104894569,0.538320788767071,7735,1926,98,241,0.7109144542772862,0.8006417555118518,0.755778104894569,0.8310477396117774,0.2839709407521299,10000,FedAdam,imbalanced,0.39,0,0,428956419
17,0.8083,0.5559653201423942,0.11736178467507274,0.7138643067846607,0.2015826738858809,0.5525710409895899,0.7627390056850537,0.5463280151632939,7841,1820,97,242,0.7138643067846607,0.8116137045854467,0.7627390056850537,0.8311973543233613,0.338692969628873,10000,FedAdam,imbalanced,0.39,0,0,428956419
18,0.8119,0.5334461001586597,0.11831683168316831,0.7050147492625368,0.2026282323018228,0.5528927516811831,0.7603326515177191,0.5480008119164576,7880,1781,100,239,0.7050147492625368,0.8156505537729014,0.7603326515177191,0.8304025643350892,0.3620450931411068,10000,FedAdam,imbalanced,0.39,0,0,428956419
19,0.8092,0.5128652192917365,0.1167562286272594,0.7050147492625368,0.20033528918692373,0.552091178566113,0.7589352806451386,0.5460061821204291,7853,1808,100,239,0.7050147492625368,0.8128558120277404,0.7589352806451386,0.8232146461199866,0.37343670313672617,10000,FedAdam,imbalanced,0.39,0,0,428956419
