round,global_accuracy,global_logloss,global_precision_bin,global_recall_bin,global_f1_bin,global_precision_macro,global_recall_macro,global_f1_macro,global_tn,global_fp,global_fn,global_tp,global_sensitivity,global_specificity,global_balanced_accuracy,global_roc_auc,global_pr_auc,num-examples,fl_algo,dataset_balance_type,fraction,failure_rate,iid,seed
0,0.0339,0.6931471805599454,0.0339,1.0,0.0655769416771448,0.01695,0.5,0.0327884708385724,0,9661,0,339,1.0,0.0,0.5,0.5,0.0339,10000,FedAdam,imbalanced,1,0.3,0,1835732737
1,0.0339,0.6931471805599454,0.0339,1.0,0.0655769416771448,0.01695,0.5,0.0327884708385724,0,9661,0,339,1.0,0.0,0.5,0.5,0.0339,10000,FedAdam,imbalanced,1,0.3,0,1835732737
2,0.0339,0.6931471805599454,0.0339,1.0,0.0655769416771448,0.01695,0.5,0.0327884708385724,0,9661,0,339,1.0,0.0,0.5,0.5,0.0339,10000,FedAdam,imbalanced,1,0.3,0,1835732737
3,0.6849,0.6649555239170579,0.0837773830669035,0.8348082595870207,0.1522733387140167,0.5376603617237266,0.7572240242143777,0.4793793150611169,6566,3095,56,283,0.8348082595870207,0.6796397888417348,0.7572240242143777,0.8192388641617498,0.3863741129133858,10000,FedAdam,imbalanced,1,0.3,0,1835732737
4,0.6868,0.6358348327392978,0.08300985368766796,0.8200589970501475,0.15075921908893708,0.5369191502688828,0.7510915003882349,0.4793766669255377,6590,3071,61,278,0.8200589970501475,0.6821240037263223,0.7510915003882349,0.8080812707113324,0.3034006928421227,10000,FedAdam,imbalanced,1,0.3,0,1835732737
5,0.6905,0.6114625597233337,0.08343409915356712,0.8141592920353983,0.15135727995612833,0.5370099366060722,0.7501600724745876,0.4810476854131525,6629,3032,63,276,0.8141592920353983,0.686160852913777,0.7501600724745876,0.7981004427679456,0.26438237686314425,10000,FedAdam,imbalanced,1,0.3,0,1835732737
6,0.6505,0.6261201558393367,0.07512116316639741,0.8230088495575221,0.1376757957068838,0.5327880712427596,0.7337277971004669,0.45925615834130795,6226,3435,60,279,0.8230088495575221,0.6444467446434117,0.7337277971004669,0.7930294200536842,0.24980197289684636,10000,FedAdam,imbalanced,1,0.3,0,1835732737
7,0.6135,0.6509340198538314,0.06894865525672372,0.831858407079646,0.1273425152404606,0.5296519926029811,0.7188481560292133,0.43956233719122767,5853,3808,57,282,0.831858407079646,0.6058379049787807,0.7188481560292133,0.7922062338038258,0.24623874681191543,10000,FedAdam,imbalanced,1,0.3,0,1835732737
8,0.5752,0.6821585856070785,0.06382503905378263,0.8436578171091446,0.11867219917012448,0.5271109250351356,0.7047188785369758,0.41941515096846144,5466,4195,53,286,0.8436578171091446,0.5657799399648069,0.7047188785369758,0.7934092582194201,0.24204530144925804,10000,FedAdam,imbalanced,1,0.3,0,1835732737
9,0.5492,0.7110050382535843,0.060695468914647,0.8495575221238938,0.11329661683713611,0.5254952130491408,0.6941090581326435,0.40553540951805855,5204,4457,51,288,0.8495575221238938,0.5386605941413932,0.6941090581326435,0.795436690229457,0.23380279285591835,10000,FedAdam,imbalanced,1,0.3,0,1835732737
