round,global_accuracy,global_logloss,global_precision_bin,global_recall_bin,global_f1_bin,global_precision_macro,global_recall_macro,global_f1_macro,global_tn,global_fp,global_fn,global_tp,global_sensitivity,global_specificity,global_balanced_accuracy,global_roc_auc,global_pr_auc,num-examples,fl_algo,dataset_balance_type,fraction,failure_rate,iid,seed
0,0.5,0.6931471805599453,0.5,1.0,0.6666666666666666,0.25,0.5,0.3333333333333333,0,9661,0,9661,1.0,0.0,0.5,0.5,0.5,19322,FedYogi,balanced,1,0.3,0,1835732737
1,0.6698581927336714,0.6897956091171094,0.6118456924754635,0.9291998757892558,0.7378457239140263,0.7323744591409576,0.6698581927336715,0.6460523427759636,3966,5695,684,8977,0.9291998757892558,0.41051650967808717,0.6698581927336715,0.8259196362313308,0.8230837707483443,19322,FedYogi,balanced,1,0.3,0,1835732737
2,0.6747748680260842,0.6853719077782171,0.6163119101742784,0.9260946071835213,0.7400943006038547,0.7338583484274097,0.6747748680260842,0.6528482010415928,4091,5570,714,8947,0.9260946071835213,0.4234551288686471,0.6747748680260842,0.8256891008671877,0.8228260818948231,19322,FedYogi,balanced,1,0.3,0,1835732737
3,0.6872476969257841,0.6802382735128458,0.621654337592468,0.9568367663802919,0.7536586360115772,0.7639942846991989,0.6872476969257841,0.662735928931885,4035,5626,417,9244,0.9568367663802919,0.41765862747127624,0.6872476969257841,0.8453887371908742,0.8408918282712785,19322,FedYogi,balanced,1,0.3,0,1835732737
4,0.6925784080322948,0.6746427293026442,0.6237116829576435,0.9709139840596211,0.7595141700404858,0.7790517322096179,0.6925784080322948,0.6667622485314305,4002,5659,281,9380,0.9709139840596211,0.4142428320049684,0.6925784080322948,0.8555153220732891,0.8455696491707985,19322,FedYogi,balanced,1,0.3,0,1835732737
5,0.6972363109408964,0.6688909020518702,0.6275179013584956,0.9706034571990477,0.7622337831246951,0.7813314558174072,0.6972363109408963,0.6727835582290143,4095,5566,284,9377,0.9706034571990477,0.42386916468274505,0.6972363109408963,0.8566190890117109,0.8454818030314984,19322,FedYogi,balanced,1,0.3,0,1835732737
6,0.7044301832108477,0.6630082290000427,0.6351258894362343,0.9608736155677466,0.7647567656629732,0.7774014487555162,0.7044301832108477,0.6836242935992183,4328,5333,378,9283,0.9608736155677466,0.44798675085394885,0.7044301832108477,0.8568414602290176,0.8463130306864515,19322,FedYogi,balanced,1,0.3,0,1835732737
7,0.7178863471690301,0.6569487312006188,0.6494391594490984,0.9468999068419418,0.7704552153956289,0.7757318027955957,0.7178863471690301,0.7022713077716548,4723,4938,513,9148,0.9468999068419418,0.4888727874961184,0.7178863471690301,0.8564406134762785,0.8471080893644798,19322,FedYogi,balanced,1,0.3,0,1835732737
8,0.7267363626953731,0.6508664690900929,0.6622953248870119,0.9252665355553256,0.7720010363589257,0.7691734135164674,0.7267363626953731,0.7155239587063904,5103,4558,722,8939,0.9252665355553256,0.5282061898354208,0.7267363626953731,0.8556344843319684,0.8475871669366432,19322,FedYogi,balanced,1,0.3,0,1835732737
9,0.7302556671152055,0.6449606017165985,0.66689173981544,0.9200910878791015,0.7732927359721619,0.769037393351738,0.7302556671152054,0.7201713456275782,5221,4440,772,8889,0.9200910878791015,0.5404202463513094,0.7302556671152054,0.855917658086409,0.84796267760024,19322,FedYogi,balanced,1,0.3,0,1835732737
10,0.7335161991512266,0.6390972963837149,0.672003659652333,0.9123279163647655,0.7739386222944198,0.7677614173221381,0.7335161991512266,0.7247143165042402,5359,4302,847,8814,0.9123279163647655,0.5547044819376876,0.7335161991512266,0.8558804051486796,0.8483348866589664,19322,FedYogi,balanced,1,0.3,0,1835732737
11,0.7380705931063037,0.6332704880611334,0.6799968696196588,0.8993892971742056,0.7744551896252061,0.7657319311423477,0.7380705931063036,0.7310720872532078,5572,4089,972,8689,0.8993892971742056,0.5767518890384018,0.7380705931063036,0.8555272040140258,0.8485548714790945,19322,FedYogi,balanced,1,0.3,0,1835732737
