round,global_accuracy,global_logloss,global_precision_bin,global_recall_bin,global_f1_bin,global_precision_macro,global_recall_macro,global_f1_macro,global_tn,global_fp,global_fn,global_tp,global_sensitivity,global_specificity,global_balanced_accuracy,global_roc_auc,global_pr_auc,num-examples,fl_algo,dataset_balance_type,fraction,failure_rate,iid,seed
0,0.0339,0.6931471805599454,0.0339,1.0,0.0655769416771448,0.01695,0.5,0.0327884708385724,0,9661,0,339,1.0,0.0,0.5,0.5,0.0339,10000,FedYogi,imbalanced,1,0.3,1,1282538739
1,0.6501,0.6878102977000173,0.07274202271498108,0.7935103244837758,0.1332672776814466,0.5308172189106483,0.7192890614241672,0.45703644533073146,6232,3429,70,269,0.7935103244837758,0.6450677983645585,0.7192890614241672,0.7707020197070056,0.19348154299957027,10000,FedYogi,imbalanced,1,0.3,1,1282538739
2,0.6918,0.6810038663843867,0.07916538815587604,0.7610619469026548,0.1434130072262368,0.5335746833970301,0.7252157886878454,0.4777545465347133,6660,3001,81,258,0.7610619469026548,0.6893696304730359,0.7252157886878454,0.7741007163491322,0.18002179799245432,10000,FedYogi,imbalanced,1,0.3,1,1282538739
3,0.6993,0.6732816934328864,0.0786481364497789,0.7345132743362832,0.14208273894436518,0.532739344783274,0.7162888284526877,0.47989253649249175,6744,2917,90,249,0.7345132743362832,0.6980643825690922,0.7162888284526877,0.7794868459661585,0.17400608800860712,10000,FedYogi,imbalanced,1,0.3,1,1282538739
4,0.707,0.6650386232182176,0.08060861120103593,0.7345132743362832,0.14527421236872812,0.5337929468970019,0.7202739231633801,0.48423498211967664,6821,2840,90,249,0.7345132743362832,0.7060345719904771,0.7202739231633801,0.7853077742552165,0.1797613805957252,10000,FedYogi,imbalanced,1,0.3,1,1282538739
5,0.7142,0.6565787838788185,0.08197809492200464,0.7286135693215339,0.1473747016706444,0.5344053921010481,0.7211539019364113,0.4878512143624726,6895,2766,92,247,0.7286135693215339,0.7136942345512887,0.7211539019364113,0.7922547822510542,0.18351056042563954,10000,FedYogi,imbalanced,1,0.3,1,1282538739
6,0.7264,0.647839766161073,0.08572416176978914,0.7315634218289085,0.15346534653465346,0.5364599421484375,0.7288911198783297,0.4951487038016779,7016,2645,91,248,0.7315634218289085,0.7262188179277508,0.7288911198783297,0.8015965416406748,0.2005853462017185,10000,FedYogi,imbalanced,1,0.3,1,1282538739
7,0.7346,0.6391215301302449,0.08822483102098898,0.7315634218289085,0.15746031746031747,0.5377833015864438,0.7331349869728333,0.4999764495313457,7098,2563,91,248,0.7315634218289085,0.7347065521167581,0.7331349869728333,0.8077307448156212,0.21082429350446177,10000,FedYogi,imbalanced,1,0.3,1,1282538739
8,0.7426,0.6304237541610852,0.09110867178924259,0.7345132743362832,0.162109375,0.5393619593981303,0.7386985168907376,0.5050268047022684,7177,2484,90,249,0.7345132743362832,0.742883759445192,0.7386985168907376,0.8122139954486594,0.22079776622379801,10000,FedYogi,imbalanced,1,0.3,1,1282538739
9,0.7463,0.621920836957792,0.09235905044510385,0.7345132743362832,0.1640856672158155,0.5400185175555202,0.7406134325309405,0.5072712450432157,7214,2447,90,249,0.7345132743362832,0.7467135907255977,0.7406134325309405,0.815095147323164,0.22757060040423632,10000,FedYogi,imbalanced,1,0.3,1,1282538739
