round,train_accuracy,train_logloss,train_precision_bin,train_recall_bin,train_f1_bin,train_precision_macro,train_recall_macro,train_f1_macro,train_tn,train_fp,train_fn,train_tp,train_sensitivity,train_specificity,train_balanced_accuracy,train_roc_auc,train_pr_auc,comm_download_bytes,comm_upload_bytes,fl_algo,dataset_balance_type,fraction,failure_rate,iid,seed
1,0.8098055790363483,0.4469807284797962,0.8062199876758117,0.800616277249671,0.7781390122312217,0.6902880907701203,0.7395571894420697,0.6865682155399819,80.57142857142857,17.346576500422653,32.20033812341505,141.5612848689772,0.800616277249671,0.6784981016344686,0.7395571894420697,0.8000979239155938,0.8419608722496812,48.00000000000001,48.00000000000001,FedYogi,balanced,0.39,0.3,0,1954324947
2,0.8191264815716838,0.4010869299762946,0.6534712100236841,0.8337793991728537,0.7033083261607889,0.7328084894267649,0.822825242012498,0.749301076766363,326.69394382204905,71.1563565513882,35.234616009092385,166.35151810358823,0.8337793991728537,0.8118710848521422,0.822825242012498,0.9039535202477413,0.8036022329446372,48.0,48.0,FedYogi,balanced,0.39,0.3,0,1954324947
3,0.830765468329665,0.39535746445825026,0.6826662951690932,0.8399388375686366,0.7322512201252225,0.7412441304574648,0.8279152925610219,0.7615399655054292,305.8407923697726,59.03277084861824,30.04866715578381,150.7923697725605,0.8399388375686366,0.815891747553407,0.8279152925610219,0.904251558052913,0.8239010683411975,48.0,48.0,FedYogi,balanced,0.39,0.3,0,1954324947
4,0.797715053763441,0.44535325857877744,0.6921460741492501,0.8398854083859315,0.7106895735334218,0.7067512806798965,0.8252923870506698,0.7077576154072469,119.72950268817203,33.504704301075265,29.38474462365592,129.4475806451613,0.8398854083859315,0.810699365715408,0.8252923870506698,0.9014133294794531,0.8485001083528924,48.0,48.0,FedYogi,balanced,0.39,0.3,0,1954324947
5,0.8046665290109435,0.4386931370870893,0.7708647366275067,0.8033561386216529,0.7654621554524121,0.7526242583041162,0.8115819331517306,0.7574656665344228,164.90088787941357,40.243444146190384,40.42886640512079,185.0047491224448,0.8033561386216529,0.8198077276818081,0.8115819331517306,0.8902847948660484,0.8652241242935669,48.00000000000001,48.00000000000001,FedYogi,balanced,0.39,0.3,0,1954324947
6,0.8161044613710554,0.41642099399679394,0.7761175863847568,0.8117969602431646,0.777992146409596,0.749662617768891,0.8161280752878634,0.7557007003104353,132.0409140369967,29.918824809575625,30.878128400435255,141.07181719260066,0.8117969602431646,0.8204591903325618,0.8161280752878634,0.8948721539836484,0.8717511413483577,48.00000000000001,48.00000000000001,FedYogi,balanced,0.39,0.3,0,1954324947
7,0.8036588508116467,0.440947990403862,0.7804874028811644,0.8074106070138422,0.7813697226164966,0.7513879262076811,0.8013579465568966,0.7577569731824747,149.69337799536203,31.889461479000257,32.1357897449111,123.7544447307395,0.8074106070138422,0.7953052860999508,0.8013579465568966,0.8860782786078628,0.878345754067332,48.0,48.0,FedYogi,balanced,0.39,0.3,0,1954324947
8,0.8012175754367391,0.4445967969758727,0.798599671404935,0.8081788553733175,0.7826870763633393,0.7300230174152843,0.7869259596359683,0.7327938160888615,75.72816304923239,22.185283218634194,35.32186341979884,144.11990471148755,0.8081788553733175,0.7656730638986191,0.7869259596359683,0.8700818665728526,0.8738309540616637,48.0,48.0,FedYogi,balanced,0.39,0.3,0,1954324947
9,0.8086974275214374,0.44942089029313703,0.7212552982209156,0.8234493612443335,0.7268411341312369,0.680204070984487,0.7708537439126321,0.6836222087912631,118.13536137198857,35.66149448754593,39.95549203756636,218.99285422621475,0.8234493612443335,0.7182581265809306,0.7708537439126321,0.8864328664788234,0.8585000758925787,48.00000000000001,48.00000000000001,FedYogi,balanced,0.39,0.3,0,1954324947
10,0.829097839898348,0.3901961633156422,0.7886472065555383,0.8282896169616359,0.7980052013376219,0.7335943526676056,0.8185911269563944,0.7477692873115092,204.37759423972892,40.424608216857266,43.04616687844134,199.19991529013132,0.8282896169616359,0.8088926369511533,0.8185911269563944,0.8989670518265832,0.8844170091578827,48.0,48.0,FedYogi,balanced,0.39,0.3,0,1954324947
