round,global_accuracy,global_logloss,global_precision_bin,global_recall_bin,global_f1_bin,global_precision_macro,global_recall_macro,global_f1_macro,global_tn,global_fp,global_fn,global_tp,global_sensitivity,global_specificity,global_balanced_accuracy,global_roc_auc,global_pr_auc,num-examples,fl_algo,dataset_balance_type,fraction,failure_rate,iid,seed
0,0.5,0.6931471805599453,0.5,1.0,0.6666666666666666,0.25,0.5,0.3333333333333333,0,9661,0,9661,1.0,0.0,0.5,0.5,0.5,19322,FedAvg,balanced,0.39,0.3,0,1835732737
1,0.8146154642376565,0.4245573249663047,0.8177067001149786,0.809750543422006,0.8137091741210735,0.814645251646418,0.8146154642376566,0.8146110765537382,7917,1744,1838,7823,0.809750543422006,0.8194803850533071,0.8146154642376566,0.8997740834858585,0.8972937425705105,19322,FedAvg,balanced,0.39,0.3,0,1835732737
2,0.8113031777248731,0.4235159222186657,0.8319902859035213,0.7801469827140047,0.8052350427350428,0.812516627897683,0.8113031777248731,0.8111198301408601,8139,1522,2124,7537,0.7801469827140047,0.8424593727357417,0.8113031777248731,0.8893961350221745,0.8872819708656366,19322,FedAvg,balanced,0.39,0.3,0,1835732737
3,0.8063865024324605,0.4159682313480683,0.8636363636363636,0.7276679432770935,0.789843267232178,0.8141737532723046,0.8063865024324604,0.805179274070918,8551,1110,2631,7030,0.7276679432770935,0.8851050615878273,0.8063865024324604,0.9006127085059622,0.9007257599562839,19322,FedAvg,balanced,0.39,0.3,0,1835732737
4,0.8229479349963772,0.38575028096531055,0.810880829015544,0.8423558637822172,0.8263187287404173,0.8234352454360512,0.8229479349963772,0.8228812200729585,7763,1898,1523,8138,0.8423558637822172,0.8035400062105372,0.8229479349963772,0.9087585020830522,0.9072430069015364,19322,FedAvg,balanced,0.39,0.3,0,1835732737
5,0.8218610909843701,0.4011055408174758,0.8684678279416993,0.758617120380913,0.8098342541436464,0.8270943384861487,0.8218610909843702,0.8211457096263404,8551,1110,2332,7329,0.758617120380913,0.8851050615878273,0.8218610909843702,0.9080475677479813,0.9066713169148366,19322,FedAvg,balanced,0.39,0.3,0,1835732737
6,0.8214988096470345,0.3872115281802258,0.8354211663066955,0.8007452644653763,0.8177157655515036,0.8220536561010718,0.8214988096470345,0.8214218943358593,8137,1524,1925,7736,0.8007452644653763,0.8422523548286927,0.8214988096470345,0.9081002597087965,0.9069265971356297,19322,FedAvg,balanced,0.39,0.3,0,1835732737
7,0.8232067073801884,0.3879392075233641,0.8471372984991662,0.7887382258565366,0.8168953687821612,0.8247500184758831,0.8232067073801884,0.8229964136286232,8286,1375,2041,7620,0.7887382258565366,0.8576751889038402,0.8232067073801884,0.9085503484810363,0.9086845438619313,19322,FedAvg,balanced,0.39,0.3,0,1835732737
8,0.8145637097608943,0.4024371893880987,0.7722142601218202,0.8923506883345409,0.8279471788715487,0.8223660170430136,0.8145637097608943,0.8134348386641261,7118,2543,1040,8621,0.8923506883345409,0.7367767311872477,0.8145637097608943,0.9095809809492419,0.9090382555435661,19322,FedAvg,balanced,0.39,0.3,0,1835732737
9,0.8251216230203913,0.38290147268867053,0.8145403564990987,0.8419418279681192,0.8280144551330992,0.8254899725940223,0.8251216230203913,0.8250721325515473,7809,1852,1527,8134,0.8419418279681192,0.8083014180726633,0.8251216230203913,0.9095881701126634,0.9082942465192722,19322,FedAvg,balanced,0.39,0.3,0,1835732737
10,0.8212400372632233,0.3855165056053119,0.8309693931961182,0.8065417658627472,0.8185733795566761,0.8215178791018298,0.8212400372632234,0.8212014097620165,8076,1585,1869,7792,0.8065417658627472,0.8359383086636994,0.8212400372632234,0.907618328621074,0.9059529746243165,19322,FedAvg,balanced,0.39,0.3,0,1835732737
11,0.8247593416830555,0.38622409382083983,0.8447423360070322,0.7957768346962012,0.8195288348790107,0.8258541931478268,0.8247593416830556,0.8246120182844907,8248,1413,1973,7688,0.7957768346962012,0.85374184866991,0.8247593416830556,0.9084933065942167,0.9069415988512319,19322,FedAvg,balanced,0.39,0.3,0,1835732737
12,0.8192733671462582,0.3885316301688369,0.8421519689406545,0.7858399751578512,0.8130220603983722,0.8207073029917205,0.8192733671462582,0.8190711263530323,8238,1423,2069,7592,0.7858399751578512,0.8527067591346651,0.8192733671462582,0.9073310727932152,0.90668075831494,19322,FedAvg,balanced,0.39,0.3,0,1835732737
13,0.822689162612566,0.38858027595081135,0.8394860067516062,0.7979505227202153,0.8181914667798769,0.8234810446027485,0.822689162612566,0.8225805818747869,8187,1474,1952,7709,0.7979505227202153,0.8474278025049167,0.822689162612566,0.907958694259783,0.907319636884296,19322,FedAvg,balanced,0.39,0.3,0,1835732737
14,0.818600558948349,0.401581214431689,0.8660799238820172,0.7537521995652624,0.8060213625546516,0.8240515067458464,0.818600558948349,0.8178344965871678,8535,1126,2379,7282,0.7537521995652624,0.8834489183314357,0.818600558948349,0.9074155427848918,0.9045600695508719,19322,FedAvg,balanced,0.39,0.3,0,1835732737
15,0.8218093365076079,0.3986509971808336,0.8676679280983917,0.7594451920091088,0.8099574984820886,0.8268948880322623,0.8218093365076079,0.8211135960282028,8542,1119,2324,7337,0.7594451920091088,0.884173481006107,0.8218093365076079,0.9091971053363832,0.9074037532596277,19322,FedAvg,balanced,0.39,0.3,0,1835732737
16,0.8211365283096987,0.3875175315881754,0.8033636452527623,0.8504295621571266,0.826226870474658,0.8222425702899325,0.8211365283096987,0.820982917003164,7650,2011,1445,8216,0.8504295621571266,0.791843494462271,0.8211365283096987,0.9090280260696851,0.9085051400636059,19322,FedAvg,balanced,0.39,0.3,0,1835732737
17,0.7693302970706967,0.4679418546465321,0.8901049475262369,0.614532657074837,0.7270834609025779,0.7978820659224608,0.7693302970706966,0.7636672178353252,8928,733,3724,5937,0.614532657074837,0.9241279370665563,0.7693302970706966,0.9000114008774915,0.8944586943084369,19322,FedAvg,balanced,0.39,0.3,0,1835732737
18,0.8165303798778595,0.4041688489082204,0.8681675896941969,0.7464030638650243,0.8026938275727723,0.822881906684426,0.8165303798778594,0.8156236463878274,8566,1095,2450,7211,0.7464030638650243,0.8866576958906945,0.8165303798778594,0.9073203158333418,0.9042109834530935,19322,FedAvg,balanced,0.39,0.3,0,1835732737
19,0.8180312597039644,0.3985810514644021,0.8649483311557192,0.7537521995652624,0.8055309734513274,0.8233757522971112,0.8180312597039644,0.8172762822907289,8524,1137,2379,7282,0.7537521995652624,0.8823103198426664,0.8180312597039644,0.9084847674537594,0.9061707273490167,19322,FedAvg,balanced,0.39,0.3,0,1835732737
20,0.8258461856950626,0.38566165569324456,0.8322076825664837,0.8162716074940483,0.8241626169201024,0.825965714125005,0.8258461856950626,0.8258302191075111,8071,1590,1775,7886,0.8162716074940483,0.835420763896077,0.8258461856950626,0.9090454257737037,0.9080578942110547,19322,FedAvg,balanced,0.39,0.3,0,1835732737
21,0.7818548804471587,0.45139294761883664,0.894180660104227,0.6393748059207122,0.7456092703240992,0.8067648910316527,0.7818548804471587,0.7773346464870778,8930,731,3484,6177,0.6393748059207122,0.9243349549736052,0.7818548804471587,0.9050168371600164,0.9003361098956675,19322,FedAvg,balanced,0.39,0.3,0,1835732737
22,0.8274505744746921,0.3844626631015552,0.8331051911129831,0.8189628402856847,0.8259734836621777,0.8275449619687053,0.8274505744746921,0.8274381428369393,8076,1585,1749,7912,0.8189628402856847,0.8359383086636994,0.8274505744746921,0.9088119547452127,0.9061572320875597,19322,FedAvg,balanced,0.39,0.3,0,1835732737
23,0.7759548700962633,0.46343779234949856,0.8835971223021583,0.6356484835938309,0.7393895611341882,0.7995418524540212,0.7759548700962633,0.7714557754384235,8852,809,3520,6141,0.6356484835938309,0.9162612565986958,0.7759548700962633,0.8981304435882044,0.8932646879633092,19322,FedAvg,balanced,0.39,0.3,0,1835732737
24,0.8258461856950626,0.3834408974786781,0.8268272425249169,0.8243453058689577,0.8255844088529518,0.8258491217784543,0.8258461856950626,0.8258457933882867,7993,1668,1697,7964,0.8243453058689577,0.8273470655211675,0.8258461856950626,0.9091116925036021,0.9073868283685045,19322,FedAvg,balanced,0.39,0.3,0,1835732737
25,0.8153917813890902,0.409950866116941,0.8712231968810916,0.7401925266535555,0.8003805473165818,0.8226909578071104,0.8153917813890901,0.8143418982070274,8604,1057,2510,7151,0.7401925266535555,0.8905910361246248,0.8153917813890901,0.9055278891809422,0.9030610268939073,19322,FedAvg,balanced,0.39,0.3,0,1835732737
26,0.8281233826726012,0.3840411543854202,0.8355207451312447,0.8170996791222441,0.8262075461824271,0.8282829571311481,0.8281233826726012,0.8281024933369263,8107,1554,1767,7894,0.8170996791222441,0.8391470862229583,0.8281233826726012,0.9092264834080697,0.9064505721351661,19322,FedAvg,balanced,0.39,0.3,0,1835732737
27,0.8246558327295311,0.3859938069903815,0.8066282139016522,0.8540523755304834,0.8296631473102062,0.8257819393493744,0.8246558327295311,0.8245041768330919,7683,1978,1410,8251,0.8540523755304834,0.7952592899285789,0.8246558327295311,0.9089316741372718,0.9076970402993336,19322,FedAvg,balanced,0.39,0.3,0,1835732737
28,0.8242935513921954,0.38741297987523726,0.8406175255490324,0.8003312286512784,0.819979850469272,0.825040094264046,0.8242935513921954,0.8241926040317045,8195,1466,1929,7732,0.8003312286512784,0.8482558741331125,0.8242935513921954,0.9088733358439334,0.9075900189281163,19322,FedAvg,balanced,0.39,0.3,0,1835732737
29,0.8237760066245731,0.38650119154916257,0.8284334313313734,0.8166856433081462,0.8225175918686474,0.8238411288112266,0.8237760066245731,0.823767146825942,8027,1634,1771,7890,0.8166856433081462,0.8308663699409999,0.8237760066245731,0.9079184628012918,0.9053422365799538,19322,FedAvg,balanced,0.39,0.3,0,1835732737
30,0.8212917917399855,0.387664380703343,0.7976030680728667,0.861090984370148,0.8281319994027176,0.82334044541745,0.8212917917399856,0.8210082731881265,7550,2111,1342,8319,0.861090984370148,0.781492599109823,0.8212917917399856,0.9090645397342758,0.9071006716874055,19322,FedAvg,balanced,0.39,0.3,0,1835732737
31,0.8254839043577269,0.3823983097863196,0.8303393213572854,0.8181347686574889,0.824191866527633,0.8255542368288008,0.8254839043577269,0.8254744782699817,8046,1615,1757,7904,0.8181347686574889,0.832833040057965,0.8254839043577269,0.9093774022694034,0.9088694793053673,19322,FedAvg,balanced,0.39,0.3,0,1835732737
32,0.8250698685436291,0.386676166128312,0.8402860548271752,0.8027119345823414,0.8210693488618317,0.8257211508654849,0.8250698685436291,0.8249823812244766,8187,1474,1906,7755,0.8027119345823414,0.8474278025049167,0.8250698685436291,0.909092717826375,0.906898895443885,19322,FedAvg,balanced,0.39,0.3,0,1835732737
33,0.8181865231342511,0.3963518995731472,0.862243695498468,0.7573750129386192,0.8064142833526202,0.8229638558703118,0.8181865231342511,0.817511674046901,8492,1169,2344,7317,0.7573750129386192,0.878998033329883,0.8181865231342511,0.9079214306079502,0.9087180552437206,19322,FedAvg,balanced,0.39,0.3,0,1835732737
34,0.8117689680157334,0.41091364838216915,0.8679452724163206,0.7354311147914294,0.7962122485571804,0.8192097051736775,0.8117689680157334,0.8106656280531731,8580,1081,2556,7105,0.7354311147914294,0.8881068212400373,0.8117689680157334,0.904948170470943,0.9035508424162744,19322,FedAvg,balanced,0.39,0.3,0,1835732737
35,0.8042645688852086,0.41816232085788646,0.8704473850031506,0.7149363419935825,0.7850647874516936,0.8142963191811221,0.8042645688852086,0.8026901284274812,8633,1028,2754,6907,0.7149363419935825,0.8935927957768347,0.8042645688852086,0.9048643326113707,0.8993277059528526,19322,FedAvg,balanced,0.39,0.3,0,1835732737
36,0.8273470655211675,0.38254157289493856,0.8361858190709046,0.8142014284235587,0.8250471994965387,0.8275734945077166,0.8273470655211677,0.8273172245950204,8120,1541,1795,7866,0.8142014284235587,0.8404927026187765,0.8273470655211677,0.9092895466210338,0.9075730423887538,19322,FedAvg,balanced,0.39,0.3,0,1835732737
37,0.8192216126694959,0.39518442037872203,0.8581049698095681,0.7649311665459062,0.8088436490997647,0.8230300759411986,0.8192216126694959,0.8186872018018583,8439,1222,2271,7390,0.7649311665459062,0.8735120587930856,0.8192216126694959,0.9078803955916993,0.9047264659739713,19322,FedAvg,balanced,0.39,0.3,0,1835732737
38,0.8251216230203913,0.38340030988174606,0.8151715833835039,0.8409067384328744,0.8278392011005248,0.8254459883569936,0.8251216230203913,0.8250780377380418,7819,1842,1537,8124,0.8409067384328744,0.8093365076079081,0.8251216230203913,0.9090475578802921,0.9069290174618228,19322,FedAvg,balanced,0.39,0.3,0,1835732737
