round,global_accuracy,global_logloss,global_precision_bin,global_recall_bin,global_f1_bin,global_precision_macro,global_recall_macro,global_f1_macro,global_tn,global_fp,global_fn,global_tp,global_sensitivity,global_specificity,global_balanced_accuracy,global_roc_auc,global_pr_auc,num-examples,fl_algo,dataset_balance_type,fraction,failure_rate,iid,seed
0,0.5,0.6931471805599453,0.5,1.0,0.6666666666666666,0.25,0.5,0.3333333333333333,0,9661,0,9661,1.0,0.0,0.5,0.5,0.5,19322,FedYogi,balanced,1,0.3,0,1410143363
1,0.7302039126384432,0.6897880361552113,0.8353437876960192,0.5734396025256184,0.6800466457988094,0.75529994743351,0.7302039126384432,0.7234066167117621,8569,1092,4121,5540,0.5734396025256184,0.886968222751268,0.7302039126384432,0.8259779209541517,0.8231281468538771,19322,FedYogi,balanced,1,0.3,0,1410143363
2,0.726270572404513,0.6853477227663834,0.8439269981120201,0.55522202670531,0.6697883498782543,0.7562608922381788,0.726270572404513,0.7180205284106436,8669,992,4297,5364,0.55522202670531,0.897319118103716,0.726270572404513,0.8260393449092864,0.8231909363015444,19322,FedYogi,balanced,1,0.3,0,1410143363
3,0.7288065417658628,0.680273976896792,0.8376355582709638,0.5676431011282476,0.6767028627838104,0.7553344131863625,0.7288065417658627,0.7215748223706893,8598,1063,4177,5484,0.5676431011282476,0.8899699824034779,0.7288065417658627,0.825825116410609,0.8230055007787915,19322,FedYogi,balanced,1,0.3,0,1410143363
4,0.7294793499637718,0.6748377453522011,0.8355024213075061,0.5714729324086534,0.6787141188763907,0.7549385631785288,0.729479349963772,0.7225525901644523,8574,1087,4140,5521,0.5714729324086534,0.8874857675188904,0.729479349963772,0.8255283357447745,0.8227018337763894,19322,FedYogi,balanced,1,0.3,0,1410143363
5,0.7277196977538557,0.6692162264370284,0.8376304481276857,0.5649518683366112,0.6747851888483649,0.7547124597346222,0.7277196977538557,0.7203097618252596,8603,1058,4203,5458,0.5649518683366112,0.8904875271711002,0.7277196977538557,0.8252350050202538,0.8224203438440064,19322,FedYogi,balanced,1,0.3,0,1410143363
6,0.7268398716488976,0.6635513945522935,0.8421545667447307,0.5583272953110444,0.6714801444043321,0.7559073522738131,0.7268398716488976,0.7188563801125213,8650,1011,4267,5394,0.5583272953110444,0.8953524479867508,0.7268398716488976,0.8251307032230732,0.8222685361295508,19322,FedYogi,balanced,1,0.3,0,1410143363
7,0.727564434323569,0.6578275137171942,0.8383869478220717,0.5638132698478419,0.6742171060774849,0.7549049748856946,0.727564434323569,0.7200579437707535,8611,1050,4214,5447,0.5638132698478419,0.8913155987992961,0.727564434323569,0.8252591331812453,0.8223573466633707,19322,FedYogi,balanced,1,0.3,0,1410143363
8,0.727564434323569,0.652195012159147,0.8382828127404216,0.5639167788013664,0.6742574257425743,0.754866275745552,0.727564434323569,0.720067691700677,8610,1051,4213,5448,0.5639167788013664,0.8912120898457716,0.727564434323569,0.8251883129573765,0.8222792057257747,19322,FedYogi,balanced,1,0.3,0,1410143363
9,0.7288065417658628,0.6466499022046467,0.8361977186311788,0.5690922264775903,0.677260408967726,0.7548055353962357,0.7288065417658627,0.7217076768151732,8584,1077,4163,5498,0.5690922264775903,0.8885208570541352,0.7288065417658627,0.8251876808252722,0.8222297025709253,19322,FedYogi,balanced,1,0.3,0,1410143363
10,0.7287030328123383,0.641282510039925,0.8357392493542015,0.5692992443846393,0.6772564955054796,0.754577889334506,0.7287030328123383,0.7216297654743717,8580,1081,4161,5500,0.5692992443846393,0.8881068212400373,0.7287030328123383,0.8251299318076243,0.8221619694966134,19322,FedYogi,balanced,1,0.3,0,1410143363
11,0.7287547872891005,0.6361188995046759,0.8362751065124772,0.5688852085705414,0.6771391609683977,0.7548042199229053,0.7287547872891005,0.7216403939240275,8585,1076,4165,5496,0.5688852085705414,0.8886243660076597,0.7287547872891005,0.82528807197469,0.8223340262878354,19322,FedYogi,balanced,1,0.3,0,1410143363
12,0.7277196977538557,0.6312224173100928,0.8371130861170701,0.5654694131042335,0.6749860999567554,0.7545209069222425,0.7277196977538557,0.7203580809264117,8598,1063,4198,5463,0.5654694131042335,0.8899699824034779,0.7277196977538557,0.8253612278731131,0.8223931141471781,19322,FedYogi,balanced,1,0.3,0,1410143363
13,0.7289100507193872,0.6263956157829029,0.8365545579059503,0.5689887175240659,0.6773040906850666,0.7549959676832708,0.7289100507193873,0.7217950044715713,8587,1074,4164,5497,0.5689887175240659,0.8888313839147086,0.7289100507193873,0.8254280945928054,0.8224634457159056,19322,FedYogi,balanced,1,0.3,0,1410143363
14,0.7298933857778698,0.6216924607684929,0.8350935425467713,0.5729220577579961,0.6795997298790595,0.7550290463639796,0.7298933857778698,0.7230698269167161,8568,1093,4126,5535,0.5729220577579961,0.8868647137977435,0.7298933857778698,0.8256604299263295,0.8227225997873078,19322,FedYogi,balanced,1,0.3,0,1410143363
15,0.7304626850222544,0.6171752062826827,0.832859919270444,0.5766483800848773,0.6814678899082569,0.754552337534375,0.7304626850222544,0.723931217762956,8543,1118,4090,5571,0.5766483800848773,0.8842769899596316,0.7304626850222544,0.8259797959222572,0.8230714719751291,19322,FedYogi,balanced,1,0.3,0,1410143363
16,0.7319635648483593,0.6127529454895726,0.8301414260459634,0.583272953110444,0.6851480333150951,0.7544675536165671,0.7319635648483593,0.7259035953914966,8508,1153,4026,5635,0.583272953110444,0.8806541765862748,0.7319635648483593,0.8263101760165416,0.8233907903836967,19322,FedYogi,balanced,1,0.3,0,1410143363
17,0.7324811096159818,0.6084772333816014,0.827119137780367,0.5878273470655212,0.6872390633508804,0.7537169227758611,0.7324811096159818,0.7267637194043365,8474,1187,3982,5679,0.5878273470655212,0.8771348721664424,0.7324811096159818,0.8267387508690343,0.8238350850766536,19322,FedYogi,balanced,1,0.3,0,1410143363
18,0.734033743918849,0.6044010891458533,0.8253237410071942,0.5937273574164165,0.6906266931551381,0.7540375575388379,0.7340337439188489,0.7286928228177543,8447,1214,3925,5736,0.5937273574164165,0.8743401304212814,0.7340337439188489,0.8271430797053977,0.8242223529133739,19322,FedYogi,balanced,1,0.3,0,1410143363
19,0.7349653245005693,0.600401239392045,0.8226264923251848,0.5991098229996895,0.6932981972809487,0.7536948186841617,0.7349653245005694,0.7299816725685738,8413,1248,3873,5788,0.5991098229996895,0.8708208260014492,0.7349653245005694,0.8275895899670821,0.8246628737402988,19322,FedYogi,balanced,1,0.3,0,1410143363
20,0.7354311147914294,0.5965715040402054,0.8201266713581985,0.6031466721871442,0.69509722056543,0.7531508367022637,0.7354311147914294,0.7307189183547509,8383,1278,3834,5827,0.6031466721871442,0.8677155573957147,0.7354311147914294,0.8281071775911184,0.8251638908608527,19322,FedYogi,balanced,1,0.3,0,1410143363
21,0.7363109408963875,0.5927724533991583,0.816380266075388,0.6097712452127109,0.6981098536469752,0.7524822196063377,0.7363109408963875,0.7320199656437201,8336,1325,3770,5891,0.6097712452127109,0.8628506365800642,0.7363109408963875,0.8286443934526928,0.825662346874293,19322,FedYogi,balanced,1,0.3,0,1410143363
22,0.7369837490942966,0.5891424104991704,0.812987012987013,0.6155677466100817,0.700636192271442,0.751833724699553,0.7369837490942966,0.7330483896561197,8293,1368,3714,5947,0.6155677466100817,0.8583997515785116,0.7369837490942966,0.8290766325285688,0.8260553427403323,19322,FedYogi,balanced,1,0.3,0,1410143363
23,0.7391056826415485,0.5855912229163419,0.8112368633791431,0.6232274091708933,0.7049113153427384,0.7526772552189833,0.7391056826415485,0.7355547718126428,8260,1401,3640,6021,0.6232274091708933,0.8549839561122037,0.7391056826415485,0.8295630849679512,0.8264976228171198,19322,FedYogi,balanced,1,0.3,0,1410143363
24,0.7401407721767933,0.5822944156023767,0.8096636412172985,0.6278853120794948,0.7072815250976505,0.7528876109721319,0.7401407721767932,0.7368244208243825,8235,1426,3595,6066,0.6278853120794948,0.8523962322740917,0.7401407721767932,0.8299491248297086,0.8268346544045803,19322,FedYogi,balanced,1,0.3,0,1410143363
25,0.7409688438049892,0.5788249078152136,0.8049515326172386,0.6360625194079288,0.710610002891009,0.7520650886905496,0.7409688438049891,0.7380863963586152,8172,1489,3516,6145,0.6360625194079288,0.8458751682020494,0.7409688438049891,0.8304226774885254,0.8272500321409038,19322,FedYogi,balanced,1,0.3,0,1410143363
26,0.7425214781078563,0.5755971333475559,0.8033402382185396,0.6422730566193976,0.7138337647397182,0.7526789137290318,0.7425214781078564,0.7399076157063283,8142,1519,3456,6205,0.6422730566193976,0.8427698995963151,0.7425214781078564,0.8310046568743545,0.8277612193810657,19322,FedYogi,balanced,1,0.3,0,1410143363
