round,train_accuracy,train_logloss,train_precision_bin,train_recall_bin,train_f1_bin,train_precision_macro,train_recall_macro,train_f1_macro,train_tn,train_fp,train_fn,train_tp,train_sensitivity,train_specificity,train_balanced_accuracy,train_roc_auc,train_pr_auc,comm_download_bytes,comm_upload_bytes,fl_algo,dataset_balance_type,fraction,failure_rate,iid,seed
1,0.7657241777264858,0.5114148349843498,0.6640054495064887,0.7442207470949235,0.6603764776472216,0.6942537824350503,0.7585467138515187,0.6877440475556925,118.11829197922677,43.11194460473169,20.514714368147718,73.0473167916907,0.7442207470949235,0.772872680608114,0.7585467138515187,0.8366914734361878,0.7477841237444797,48.0,48.0,FedYogi,balanced,0.39,0.3,0,428956419
2,0.7686080503710366,0.6974753522319421,0.6331005001736323,0.811159954883403,0.643550764963974,0.7007366139830233,0.793173334705444,0.692108077378244,192.67708567573644,69.92444344501912,33.44839217449966,132.64425455363167,0.811159954883403,0.7751867145274851,0.793173334705444,0.8930248195998733,0.7614382295990922,47.99999999999999,47.99999999999999,FedYogi,balanced,0.39,0.3,0,428956419
3,0.8013059701492539,0.7223005015907348,0.642316487606679,0.8253540064936924,0.6824262965231598,0.7553660576649384,0.8131733821923496,0.7547276108258788,187.51523631840797,41.339863184079604,20.107898009950247,92.06374378109453,0.8253540064936924,0.8009927578910065,0.8131733821923496,0.9063895656588802,0.7754853671111499,48.0,48.0,FedYogi,balanced,0.39,0.3,0,428956419
4,0.7845554834523036,0.619383194519481,0.7485928971852405,0.8228089068724238,0.7329980511447505,0.7394706555520731,0.8159664131465136,0.7348496980174285,106.03569110966902,31.527903958468524,26.281635301752107,110.28195976638547,0.8228089068724238,0.8091239194206037,0.8159664131465136,0.9061202378343151,0.8812536248862167,48.0,48.0,FedYogi,balanced,0.39,0.3,0,428956419
5,0.8281033687125058,0.3881009312652613,0.7922097708671484,0.8381451857205183,0.8037669412842072,0.7411563887441152,0.8049397551627615,0.7526373539588251,110.29118597138901,27.65805260729119,36.75080756806645,203.12828795569914,0.8381451857205183,0.7717343246050047,0.8049397551627615,0.8976111469449859,0.8937945938561577,48.0,48.0,FedYogi,balanced,0.39,0.3,0,428956419
6,0.8222694571615434,0.47089405127148926,0.60878055394031,0.7958150278146039,0.6432388914559334,0.7073487348788037,0.807595211760199,0.7189766638456431,196.97367560497054,39.298888162197514,29.462557226945716,128.6693917593198,0.7958150278146039,0.8193753957057941,0.807595211760199,0.8967668910453652,0.7796078211667868,47.99999999999999,47.99999999999999,FedYogi,balanced,0.39,0.3,0,428956419
7,0.813124583610926,0.40213910444287126,0.758172630587186,0.7603111887601041,0.7515867019171047,0.7504938407668513,0.783233181776744,0.7511606697063845,124.57894736842105,28.948367754830112,36.23750832778148,161.42838107928048,0.7603111887601041,0.8061551747933838,0.783233181776744,0.8865234503571833,0.841791409915229,48.0,48.0,FedYogi,balanced,0.39,0.3,0,428956419
8,0.7739840415661534,0.5234008647645083,0.5168033410488417,0.8444890258905452,0.563097345645807,0.6785078744418233,0.8156409759110426,0.6658825087811907,442.55798849508255,178.36240489886808,21.079049916496565,105.81666357394693,0.8444890258905452,0.78679292593154,0.8156409759110426,0.9037301773400466,0.6811561668227882,48.00000000000001,48.00000000000001,FedYogi,balanced,0.39,0.3,0,428956419
9,0.8159585492227979,0.42111510947214625,0.7740003516879819,0.803617215630748,0.7826505544155866,0.7866520636184607,0.815951638317794,0.7904986944186856,175.33492227979272,34.13658031088083,35.523523316062175,139.30735751295336,0.803617215630748,0.82828606100484,0.815951638317794,0.8944792348835512,0.8703909369831878,48.00000000000001,48.00000000000001,FedYogi,balanced,0.39,0.3,0,428956419
10,0.8097606465651229,0.4150611813760333,0.8027393602986915,0.8061601184778376,0.79456309331069,0.7111746544563625,0.7892591400655353,0.7152029993230682,122.43549891202984,28.406279142057823,47.590923220391666,212.94902082685732,0.8061601184778376,0.7723581616532329,0.7892591400655353,0.8899863009922162,0.8858290803634546,48.0,48.0,FedYogi,balanced,0.39,0.3,0,428956419
