round,global_accuracy,global_logloss,global_precision_bin,global_recall_bin,global_f1_bin,global_precision_macro,global_recall_macro,global_f1_macro,global_tn,global_fp,global_fn,global_tp,global_sensitivity,global_specificity,global_balanced_accuracy,global_roc_auc,global_pr_auc,num-examples,fl_algo,dataset_balance_type,fraction,failure_rate,iid,seed
0,0.0339,0.6931471805599454,0.0339,1.0,0.0655769416771448,0.01695,0.5,0.0327884708385724,0,9661,0,339,1.0,0.0,0.5,0.5,0.0339,10000,FedAdam,imbalanced,1,0,0,1282538739
1,0.0339,0.6931471805599454,0.0339,1.0,0.0655769416771448,0.01695,0.5,0.0327884708385724,0,9661,0,339,1.0,0.0,0.5,0.5,0.0339,10000,FedAdam,imbalanced,1,0,0,1282538739
2,0.0339,0.6931471805599454,0.0339,1.0,0.0655769416771448,0.01695,0.5,0.0327884708385724,0,9661,0,339,1.0,0.0,0.5,0.5,0.0339,10000,FedAdam,imbalanced,1,0,0,1282538739
3,0.0339,0.6931471805599454,0.0339,1.0,0.0655769416771448,0.01695,0.5,0.0327884708385724,0,9661,0,339,1.0,0.0,0.5,0.5,0.0339,10000,FedAdam,imbalanced,1,0,0,1282538739
4,0.0339,0.6931471805599454,0.0339,1.0,0.0655769416771448,0.01695,0.5,0.0327884708385724,0,9661,0,339,1.0,0.0,0.5,0.5,0.0339,10000,FedAdam,imbalanced,1,0,0,1282538739
5,0.6727,0.6694287919520513,0.06520450503852994,0.6489675516224189,0.11850255857796929,0.5236224758817764,0.6612501561031048,0.45877236972921304,6507,3154,119,220,0.6489675516224189,0.6735327605837905,0.6612501561031048,0.6886010993933276,0.1782492950914571,10000,FedAdam,imbalanced,1,0,0,1282538739
6,0.6885,0.641525674364889,0.07939393939393939,0.7728613569321534,0.14399560318768892,0.5339507010402533,0.7292005780623918,0.47680190892224733,6623,3038,77,262,0.7728613569321534,0.6855397991926302,0.7292005780623918,0.7790892983039494,0.28609714693198607,10000,FedAdam,imbalanced,1,0,0,1282538739
7,0.686,0.6180867174956093,0.08106491175590787,0.799410029498525,0.14720260727865292,0.5354250501396334,0.7407152621356614,0.47738853246638857,6589,3072,68,271,0.799410029498525,0.6820204947727978,0.7407152621356614,0.7889718080082955,0.27059767696880144,10000,FedAdam,imbalanced,1,0,0,1282538739
8,0.6985,0.5954816002803833,0.084472049689441,0.8023598820058997,0.15285192469794887,0.537295021894868,0.7486077435078665,0.4847344593990322,6713,2948,67,272,0.8023598820058997,0.6948556050098333,0.7486077435078665,0.7936999382304977,0.2687376998441247,10000,FedAdam,imbalanced,1,0,0,1282538739
9,0.6964,0.5827121816650522,0.08392471459426103,0.8023598820058997,0.15195530726256984,0.5370060028068213,0.7475208994958595,0.48352941977013997,6692,2969,67,272,0.8023598820058997,0.6926819169858193,0.7475208994958595,0.7927711056740921,0.258400471966178,10000,FedAdam,imbalanced,1,0,0,1282538739
10,0.6953,0.5768507050420343,0.08364083640836409,0.8023598820058997,0.151489835700362,0.5368559842978394,0.7469516002514749,0.4828995281250302,6681,2980,67,272,0.8023598820058997,0.69154331849705,0.7469516002514749,0.7912679358268915,0.25262539095826575,10000,FedAdam,imbalanced,1,0,0,1282538739
11,0.7,0.5716768111431746,0.08486739469578783,0.8023598820058997,0.15349887133182843,0.5375036016893214,0.7493840606593001,0.4855972723212375,6728,2933,67,272,0.8023598820058997,0.6964082393127006,0.7493840606593001,0.7903058216305623,0.24764718187633164,10000,FedAdam,imbalanced,1,0,0,1282538739
