round,train_accuracy,train_logloss,train_precision_bin,train_recall_bin,train_f1_bin,train_precision_macro,train_recall_macro,train_f1_macro,train_tn,train_fp,train_fn,train_tp,train_sensitivity,train_specificity,train_balanced_accuracy,train_roc_auc,train_pr_auc,comm_download_bytes,comm_upload_bytes,fl_algo,dataset_balance_type,fraction,failure_rate,iid,seed
1,0.77413684871312,0.8493304993277621,0.12423379368480408,0.7046116441973317,0.19916529269236052,0.556608526820364,0.7399795499352538,0.529577849453626,108.4256120527307,31.430006277463896,1.2725674827369744,3.6910232266164464,0.7046116441973317,0.775347455673176,0.7399795499352538,0.8181181083615716,0.4452338287231189,47.99999999999997,47.99999999999997,FedAdagrad,imbalanced,1,0,1,1954324947
2,0.7929692404268676,0.6755236628672813,0.16441955685825402,0.7483023445829473,0.2277557491782087,0.5777482095888926,0.7703843998483619,0.5506680400464685,110.7021971123666,28.95354676710608,1.0359070935342123,4.127558066541115,0.7483023445829473,0.7924664551137771,0.7703843998483619,0.852959469450358,0.4548713871860836,47.99999999999997,47.99999999999997,FedAdagrad,imbalanced,1,0,1,1954324947
3,0.7323289391086002,0.9130081089792663,0.11598792752944259,0.7889223686963801,0.19307396925088538,0.5532466116778505,0.759452818688864,0.5115157252781598,102.02937853107346,37.770495919648454,0.9997489014438168,4.019585687382296,0.7889223686963801,0.7299832686813477,0.759452818688864,0.8427264572899392,0.4392929486662276,47.99999999999997,47.99999999999997,FedAdagrad,imbalanced,1,0,1,1954324947
4,0.7648462021343378,0.7388380725714422,0.14875592869914245,0.8258583684572385,0.23148146688173654,0.5702923194577918,0.7946781291005025,0.5439177747526358,106.67784055241684,33.123289391086,0.9273069679849343,4.090772128060261,0.8258583684572385,0.7634978897437671,0.7946781291005025,0.8750627068509382,0.48078019151631485,47.99999999999997,47.99999999999997,FedAdagrad,imbalanced,1,0,1,1954324947
5,0.7681104833647209,0.8517939749833597,0.12974504121579533,0.6517752269353024,0.19188772880101668,0.5587280116209616,0.7109694313943044,0.5242643669200249,108.00439422473318,32.214438166980536,1.3630885122410548,3.2372881355932193,0.6517752269353024,0.7701636358533068,0.7246543027062944,,0.40542020413634916,47.99999999999997,47.99999999999997,FedAdagrad,imbalanced,1,0,1,1954324947
6,0.7839296924042687,0.6826425596432061,0.16378891432841755,0.7764057035243473,0.23850803200321785,0.5777348694645998,0.7795283537455547,0.5526845880673978,109.28160703075959,30.337350910232264,0.9452605147520402,4.25499058380414,0.7764057035243473,0.7826510039667621,0.7865591133186872,,0.49791418978479784,47.99999999999997,47.99999999999997,FedAdagrad,imbalanced,1,0,1,1954324947
7,0.7900816070307596,0.651932402329208,0.17272980709204447,0.796761127552088,0.24836777595539083,0.5828090664123248,0.7926857267869415,0.5594651224488962,110.3278091650973,29.564218455743887,0.8362837413684875,4.090897677338353,0.796761127552088,0.7886103260217954,0.7926857267869415,0.8821705343008909,0.5215145063098015,47.99999999999997,47.99999999999997,FedAdagrad,imbalanced,1,0,1,1954324947
8,0.7968612680477088,0.6440605078464412,0.13093200078961503,0.6780991241443218,0.20229460169625038,0.5597815427831214,0.7385473484382186,0.5385305644017432,111.96610169491525,28.08813559322034,1.3271814187068423,3.4377903327055868,0.6780991241443218,0.7989955727321154,0.7385473484382186,0.8174705411063138,0.44821592829413576,47.99999999999997,47.99999999999997,FedAdagrad,imbalanced,1,0,1,1954324947
9,0.7835530445699934,0.62659880896436,0.13844739877564932,0.7584986897039627,0.21486135487551164,0.5641034752037352,0.7715145945330255,0.5415323967784568,109.691776522285,30.163841807909606,1.1814187068424356,3.782172002510984,0.7584986897039627,0.7845304993620886,0.7715145945330255,0.860418104398987,0.47058080795833623,47.99999999999997,47.99999999999997,FedAdagrad,imbalanced,1,0,1,1954324947
10,0.796735718769617,0.669599518758458,0.15484004913407942,0.7083899799719009,0.2164220111474242,0.5725178542692048,0.7532227203743022,0.5460522048772327,111.89679849340868,28.286126804770866,1.1452605147520403,3.491023226616446,0.7083899799719009,0.7980554607767036,0.7532227203743022,0.8592772859470074,0.49791984265695427,47.99999999999997,47.99999999999997,FedAdagrad,imbalanced,1,0,1,1954324947
11,0.7834274952919018,0.6037395520471643,0.1528431277447519,0.78429154335934,0.23219370323937435,0.5722296047091393,0.7833241850817177,0.5503325885761797,109.4768361581921,30.43239171374764,0.927055869428751,3.982925298179534,0.78429154335934,0.7823568268040947,0.7907315924891252,,0.48812772361577855,47.99999999999997,47.99999999999997,FedAdagrad,imbalanced,1,0,1,1954324947
