round,global_accuracy,global_logloss,global_precision_bin,global_recall_bin,global_f1_bin,global_precision_macro,global_recall_macro,global_f1_macro,global_tn,global_fp,global_fn,global_tp,global_sensitivity,global_specificity,global_balanced_accuracy,global_roc_auc,global_pr_auc,num-examples,fl_algo,dataset_balance_type,fraction,failure_rate,iid,seed
0,0.0339,0.6931471805599454,0.0339,1.0,0.0655769416771448,0.01695,0.5,0.0327884708385724,0,9661,0,339,1.0,0.0,0.5,0.5,0.0339,10000,FedYogi,imbalanced,0.39,0.3,1,428956419
1,0.6918,0.6878883099043669,0.08477141992128367,0.8259587020648967,0.15376166941241076,0.5379807525170104,0.756525567780197,0.48267616420858955,6638,3023,59,280,0.8259587020648967,0.6870924334954973,0.756525567780197,0.8171888372769022,0.38142828783697313,10000,FedYogi,imbalanced,0.39,0.3,1,428956419
2,0.7458,0.6809712590905771,0.09637229754488824,0.775811209439528,0.1714471968709257,0.5429599075401514,0.7602790650240803,0.5106586326901286,7195,2466,76,263,0.775811209439528,0.7447469206086327,0.7602790650240803,0.8162270284167191,0.3415412919395702,10000,FedYogi,imbalanced,0.39,0.3,1,428956419
3,0.7547,0.6730970866344834,0.09962121212121212,0.775811209439528,0.17656931856327626,0.5446475625823453,0.7648852134559196,0.5162266133383916,7284,2377,76,263,0.775811209439528,0.7539592174723113,0.7648852134559196,0.8184767451411096,0.3542612536968688,10000,FedYogi,imbalanced,0.39,0.3,1,428956419
4,0.7373,0.6646786747017552,0.09375,0.7787610619469026,0.16735340729001585,0.5416550668151447,0.757303106276215,0.5057010432116449,7109,2552,75,264,0.7787610619469026,0.7358451506055274,0.757303106276215,0.8139492207668885,0.32832107165542396,10000,FedYogi,imbalanced,0.39,0.3,1,428956419
5,0.7321,0.6560885781927678,0.09346768589298124,0.7935103244837758,0.1672365557973267,0.5418194930447776,0.7617277323692039,0.503805371981962,7052,2609,70,269,0.7935103244837758,0.729945140254632,0.7617277323692039,0.8129703130825241,0.3243964990073614,10000,FedYogi,imbalanced,0.39,0.3,1,428956419
6,0.7309,0.6474732024595673,0.09336099585062241,0.7964601769911505,0.1671309192200557,0.5418268119376917,0.7625298504249821,0.5033281168943023,7039,2622,69,270,0.7964601769911505,0.7285995238588138,0.7625298504249821,0.8121123185120115,0.31903219401507377,10000,FedYogi,imbalanced,0.39,0.3,1,428956419
7,0.7341,0.6389441105594627,0.09355290819901892,0.7876106194690266,0.1672408393360476,0.5417386707241946,0.7599164783505985,0.5045164748831128,7074,2587,72,267,0.7876106194690266,0.7322223372321706,0.7599164783505985,0.8122078887257378,0.3173626435438915,10000,FedYogi,imbalanced,0.39,0.3,1,428956419
8,0.7378,0.6304499931744718,0.09420547458229649,0.7817109144542773,0.1681472081218274,0.5419545530696371,0.7589850504369513,0.5062602137475234,7113,2548,74,265,0.7817109144542773,0.7362591864196253,0.7589850504369513,0.8130912261963757,0.3201465255009685,10000,FedYogi,imbalanced,0.39,0.3,1,428956419
9,0.7397,0.622191234079437,0.09484609878310665,0.7817109144542773,0.16916693265240984,0.5422884393443704,0.7599683854954339,0.5074209596563762,7132,2529,74,265,0.7817109144542773,0.7382258565365905,0.7599683854954339,0.814046622997491,0.3249632314208022,10000,FedYogi,imbalanced,0.39,0.3,1,428956419
