round,global_accuracy,global_logloss,global_precision_bin,global_recall_bin,global_f1_bin,global_precision_macro,global_recall_macro,global_f1_macro,global_tn,global_fp,global_fn,global_tp,global_sensitivity,global_specificity,global_balanced_accuracy,global_roc_auc,global_pr_auc,num-examples,fl_algo,dataset_balance_type,fraction,failure_rate,iid,seed
0,0.5,0.6931471805599453,0.5,1.0,0.6666666666666666,0.25,0.5,0.3333333333333333,0,9661,0,9661,1.0,0.0,0.5,0.5,0.5,19322,FedAdam,balanced,1,0.3,0,428956419
1,0.6971845564641341,0.6696628216170447,0.8763334650335836,0.4591657178345927,0.6025945799089859,0.7549619639333416,0.6971845564641341,0.6789988910581257,9035,626,5225,4436,0.4591657178345927,0.9352033950936756,0.6971845564641341,0.8259455215052895,0.8230706134475366,19322,FedAdam,balanced,1,0.3,0,428956419
2,0.7018424593727357,0.6463485088568708,0.8744239631336406,0.47137977435048134,0.6125495998385904,0.7562923273228073,0.7018424593727357,0.6851181227373815,9007,654,5107,4554,0.47137977435048134,0.9323051443949901,0.7018424593727357,0.8263932746029753,0.8237357062503752,19322,FedAdam,balanced,1,0.3,0,428956419
3,0.7375012938619191,0.6215817585111972,0.8063008944066212,0.6251940792878584,0.7042910447761194,0.7501202722392332,0.737501293861919,0.7341481280087558,8210,1451,3621,6040,0.6251940792878584,0.8498085084359797,0.737501293861919,0.8263269757307663,0.8236857323044031,19322,FedAdam,balanced,1,0.3,0,428956419
4,0.7432460407825277,0.5994833515664838,0.7792300380228137,0.678811717213539,0.7255628699452342,0.7473538783548874,0.7432460407825277,0.7421756101075421,7803,1858,3103,6558,0.678811717213539,0.8076803643515164,0.7432460407825277,0.8270143818946394,0.8242677773454008,19322,FedAdam,balanced,1,0.3,0,428956419
5,0.7464548183417866,0.5798638937068162,0.7656180276662204,0.7103819480385053,0.7369664429530202,0.7477443295311215,0.7464548183417865,0.7461244622977299,7560,2101,2798,6863,0.7103819480385053,0.7825276886450678,0.7464548183417865,0.8279850903821948,0.8251682594589422,19322,FedAdam,balanced,1,0.3,0,428956419
6,0.7461442914812131,0.5622722509841791,0.7537886872998932,0.7310837387434013,0.7422626241395618,0.7463678163187569,0.7461442914812131,0.7460866988030701,7354,2307,2598,7063,0.7310837387434013,0.7612048442190249,0.7461442914812131,0.8300201379074397,0.8271659504542755,19322,FedAdam,balanced,1,0.3,0,428956419
7,0.7459372735741642,0.5472675113582642,0.7452012383900929,0.7474381534002691,0.7463180197405819,0.7459394896269401,0.7459372735741642,0.7459367012609508,7192,2469,2440,7221,0.7474381534002691,0.7444363937480593,0.7459372735741642,0.8317203054149476,0.8288203850171509,19322,FedAdam,balanced,1,0.3,0,428956419
8,0.7438153400269123,0.5345866222597447,0.7350563815986428,0.7624469516613187,0.7485011685804288,0.7441543600284366,0.7438153400269123,0.7437263779828629,7006,2655,2295,7366,0.7624469516613187,0.725183728392506,0.7438153400269123,0.8328898676627154,0.830003829728357,19322,FedAdam,balanced,1,0.3,0,428956419
9,0.7451609564227306,0.5239830575090424,0.7336951159348791,0.7696925784080323,0.7512628813901798,0.7457525323878162,0.7451609564227306,0.7450075018156332,6962,2699,2225,7436,0.7696925784080323,0.7206293344374288,0.7451609564227306,0.8345633891949187,0.8315436868096037,19322,FedAdam,balanced,1,0.3,0,428956419
