round,train_accuracy,train_logloss,train_precision_bin,train_recall_bin,train_f1_bin,train_precision_macro,train_recall_macro,train_f1_macro,train_tn,train_fp,train_fn,train_tp,train_sensitivity,train_specificity,train_balanced_accuracy,train_roc_auc,train_pr_auc,comm_download_bytes,comm_upload_bytes,fl_algo,dataset_balance_type,fraction,failure_rate,iid,seed
1,0.8105939004815409,0.43173826510513746,0.7503101259499444,0.823367502120424,0.745090469204131,0.7301324454187509,0.8196448354827207,0.7388040343358128,150.2959116230762,34.43149844207346,42.63091303937305,193.7780190727977,0.823367502120424,0.8159221688450174,0.8196448354827207,0.8957615630130881,0.8598556536524951,48.0,48.0,FedAdam,balanced,1,0,0,1282538739
2,0.8077628361858188,0.4679186891784814,0.7229092632422762,0.8157443555820119,0.7267195448856195,0.7254742809866612,0.8152858907225045,0.734622532713333,150.12249388753057,34.55751833740831,42.16045232273839,189.0508557457213,0.8157443555820119,0.8148274258629975,0.8171501939009886,,0.8517313599728121,47.99999999999999,47.99999999999999,FedAdam,balanced,1,0,0,1282538739
3,0.8068344587681604,0.4519841205057183,0.7173398346595777,0.8257342904341277,0.7212226942190039,0.7222106028899905,0.8203699710527085,0.7311496767942866,147.15455971625397,37.03956073937657,37.47813928108587,158.9171270718232,0.8257342904341277,0.8150056516712885,0.8203699710527085,0.8984771460956967,0.8293763912091006,47.999999999999986,47.999999999999986,FedAdam,balanced,1,0,0,1282538739
4,0.8058485487742781,0.43657375969575446,0.7411378629864595,0.8165249414537283,0.7362218650865715,0.7262038830691918,0.8169981353066413,0.7342982175273778,129.5054921073689,29.786062413617522,34.446497417618396,157.25350985669604,0.8165249414537283,0.8174713291595539,0.8169981353066413,0.896946475369078,0.836931501028141,48.00000000000002,48.00000000000002,FedAdam,balanced,1,0,0,1282538739
5,0.8039409439665192,0.44683315852737615,0.6483378168579434,0.8143056517182501,0.6817033850236498,0.7327241665782062,0.8115613919958713,0.7382612354759845,217.2222738897931,51.79464078121368,33.84096721692629,144.942513368984,0.8143056517182501,0.8088171322734925,0.8115613919958713,0.8958103236258037,0.775147323999269,47.999999999999986,47.999999999999986,FedAdam,balanced,1,0,0,1282538739
6,0.8071725904578928,0.43261604899001826,0.7343949524726293,0.8288716570101414,0.7449065298213476,0.7384231200392752,0.8146965732367167,0.745935592695542,164.84553314121038,39.401152737752156,37.69503682356709,172.72872238232475,0.8288716570101414,0.8005214894632927,0.8146965732367167,0.8995388759137994,0.8588514736724394,48.0,48.0,FedAdam,balanced,1,0,0,1282538739
7,0.8103734739579571,0.43033835660267544,0.7244700721718708,0.8192857482682828,0.7269867544889373,0.7391490040397718,0.8155421771552412,0.7455090650837973,148.78566784656505,31.741024344434013,32.23665390450048,133.3446507259987,0.8192857482682828,0.8117986060421992,0.8179982921592145,,0.8484466718716397,48.00000000000001,48.00000000000001,FedAdam,balanced,1,0,0,1282538739
8,0.8091189658184359,0.4573017835402644,0.7333016344758918,0.8303339750364712,0.7403427600817922,0.7313450066385485,0.8247738513340044,0.7397730716036313,153.42654166424037,36.90782041576894,38.85238455715368,181.3248122052058,0.8303339750364712,0.8192137276315373,0.8247738513340044,0.9002241970059744,0.841665519355109,47.99999999999999,47.99999999999999,FedAdam,balanced,1,0,0,1282538739
9,0.8212020347924386,0.4316938918224673,0.7959943691906768,0.8160401568953789,0.7821151898862727,0.7371860226156277,0.8180356457576159,0.7488806472358541,123.88720718457579,26.326194812535327,46.40890535703072,208.72674747220998,0.8160401568953789,0.8200311346198528,0.8180356457576159,0.9004912759367764,0.8717284950381856,48.000000000000014,48.000000000000014,FedAdam,balanced,1,0,0,1282538739
10,0.8150757528524222,0.42347090597548165,0.682809860610722,0.8211889115423923,0.6988642368180547,0.7305036358317891,0.8190443771540814,0.7378872392532282,177.90766257247952,40.287860839204434,31.279880291788775,132.84201010038032,0.8211889115423923,0.8168998427657709,0.8217253423015345,,0.811645110283095,48.00000000000001,48.00000000000001,FedAdam,balanced,1,0,0,1282538739
11,0.8240565750167653,0.3914386055175126,0.7132863461856741,0.8232065639475493,0.7367667696229482,0.7446952908694959,0.8235008290669859,0.7588256114044187,188.88325306346402,39.03414009632385,39.73907212095348,182.7058464914955,0.8232065639475493,0.8237950941864219,0.8235008290669859,0.9067275021540875,0.8431861308200871,48.00000000000001,48.00000000000001,FedAdam,balanced,1,0,0,1282538739
12,0.8241206030150753,0.42141179294169395,0.7292615670776342,0.8338043596792623,0.7464747808914863,0.7361030480148979,0.8186597330965053,0.7482252715597836,160.5622487437186,37.49918341708543,35.9893216080402,180.52135678391957,0.8338043596792623,0.8035151065137486,0.8186597330965053,0.905239924447541,0.8594483878588971,48.0,48.0,FedAdam,balanced,1,0,0,1282538739
13,0.8276534247496133,0.38989297577307397,0.7994619935556312,0.8293605035671724,0.7929717149429374,0.73734018562785,0.8237701800467798,0.7516154742120363,125.71849163137728,28.140149223633802,35.34469315050077,205.87074006856227,0.8293605035671724,0.8181798565263874,0.8237701800467798,0.9056648226564565,0.8815378388931829,48.0,48.0,FedAdam,balanced,1,0,0,1282538739
14,0.8215230405123208,0.41964760712185506,0.6653427657625075,0.8392621796038441,0.7085477304209539,0.7422869745770596,0.8192525046694101,0.752583151480785,176.34679103438674,39.72274815536684,21.77592927746068,105.77975776138103,0.8392621796038441,0.7992428297349766,0.8192525046694101,0.9076121424239584,0.8151278925824567,48.0,48.0,FedAdam,balanced,1,0,0,1282538739
15,0.8121585171865272,0.41210289428171787,0.7470736250620253,0.819136777181326,0.7600077810306718,0.7492278997242194,0.8095552559200495,0.7572757110206838,150.61539525555014,35.080365170482054,35.68642368075247,156.37803444221586,0.819136777181326,0.7999737346587729,0.8095552559200495,0.9009143491095118,0.8562055233074792,47.999999999999986,47.999999999999986,FedAdam,balanced,1,0,0,1282538739
16,0.8221167079548584,0.4028379451328125,0.7222406831990245,0.8278722842181478,0.7296486204525805,0.7376061177945579,0.8227344915975907,0.7481963975780218,151.85266996972203,29.883980181668054,29.389210019267814,138.18490228461332,0.8278722842181478,0.8175966989770327,0.8261407674027104,,0.8525793046264241,47.99999999999999,47.99999999999999,FedAdam,balanced,1,0,0,1282538739
17,0.8186405461561295,0.4026975606044056,0.7590404995172523,0.812836407093882,0.7628460960104425,0.7416317915120536,0.8181733064238268,0.7521153414500429,177.11588008311074,37.61460373998219,46.05693084001188,226.72929652715936,0.812836407093882,0.8235102057537721,0.8218539238177123,,0.8620091120417716,48.000000000000014,48.000000000000014,FedAdam,balanced,1,0,0,1282538739
18,0.8165508868955286,0.4311943092423837,0.7629546463209781,0.826484250012789,0.7625217622993499,0.7261661776540455,0.8245110542563142,0.7398172934119182,119.44203142914952,27.976529304646927,42.37020300802589,217.13569838807578,0.826484250012789,0.8225378584998388,0.8245110542563142,0.9033021690520281,0.8594868035340507,48.0,48.0,FedAdam,balanced,1,0,0,1282538739
19,0.8135085574572127,0.4506175440511393,0.7593304366133465,0.832311294748505,0.755268006810739,0.7288572014069962,0.8214229603166423,0.7383717433959411,143.7550122249388,37.96803178484108,43.72371638141811,206.32316625916874,0.832311294748505,0.8105346258847795,0.8214229603166423,0.8972237875136848,0.8522524602706036,48.0,48.0,FedAdam,balanced,1,0,0,1282538739
20,0.8254884845229304,0.41225900998606124,0.7662433409497954,0.820433426452423,0.7662223177146408,0.729060213951094,0.8154402275300309,0.7398645545204371,128.13100114147588,26.952259450748677,38.882898005774535,205.29597797623043,0.820433426452423,0.8104470286076383,0.8193011017662493,,0.8529509843636734,47.99999999999999,47.99999999999999,FedAdam,balanced,1,0,0,1282538739
21,0.8148205207209982,0.4443211570107234,0.7564567429616996,0.8289978965569264,0.7582777972022455,0.7410518249913169,0.8156067843070578,0.7504865056331875,114.6320289631798,27.940533045755657,30.056693883839156,144.85603142813127,0.8289978965569264,0.8022156720571891,0.8176480722442014,,0.8545214764949898,48.00000000000001,48.00000000000001,FedAdam,balanced,1,0,0,1282538739
22,0.8175916678556141,0.40458837817533094,0.7091724317031977,0.8231320587776171,0.7396844723269134,0.7475950206748747,0.8159975461291993,0.7597287923968783,143.43822228563278,32.56527322014552,23.360179768868598,115.21643601084322,0.8231320587776171,0.8088630334807816,0.8203134257125921,,0.830676919263782,47.99999999999998,47.99999999999998,FedAdam,balanced,1,0,0,1282538739
23,0.8152187943720147,0.40448541176941566,0.7434406232271745,0.8291678537029236,0.7536150484281723,0.7369923648284475,0.821790626583058,0.7476987320133567,155.19581773589772,36.501678068929905,34.8682070478895,172.2601652252485,0.8291678537029236,0.8144133994631927,0.8255340111190074,,0.860957576909761,48.0,48.0,FedAdam,balanced,1,0,0,1282538739
24,0.8198021099534762,0.4704832119642661,0.716530811290263,0.8316511169531938,0.7305761786785618,0.7207392351027413,0.8325816624249333,0.7324599962690186,144.68750409540658,33.37278028962716,30.18104973461765,163.1586396697465,0.8316511169531938,0.8335122078966726,0.8325816624249333,0.9116580689645565,0.8423840110611137,48.0,48.0,FedAdam,balanced,1,0,0,1282538739
25,0.8160956690368454,0.4505111727317719,0.7229853417864829,0.8263456848866128,0.7448908508390912,0.752113008874067,0.8222907045652835,0.7602742490454975,171.19444085326435,38.52126696832579,29.33199741435036,135.36224951519068,0.8263456848866128,0.8182357242439544,0.82587829344699,,0.8565021935853182,48.0,48.0,FedAdam,balanced,1,0,0,1282538739
