round,global_accuracy,global_logloss,global_precision_bin,global_recall_bin,global_f1_bin,global_precision_macro,global_recall_macro,global_f1_macro,global_tn,global_fp,global_fn,global_tp,global_sensitivity,global_specificity,global_balanced_accuracy,global_roc_auc,global_pr_auc,num-examples,fl_algo,dataset_balance_type,fraction,failure_rate,iid,seed
0,0.0339,0.6931471805599454,0.0339,1.0,0.0655769416771448,0.01695,0.5,0.0327884708385724,0,9661,0,339,1.0,0.0,0.5,0.5,0.0339,10000,FedAdagrad,imbalanced,1,0.3,1,200496737
1,0.6862,0.6469235295394832,0.08335814230425721,0.8259587020648967,0.15143320713899405,0.5372369690590704,0.7536273170815115,0.47947074416574287,6582,3079,59,280,0.8259587020648967,0.6812959320981264,0.7536273170815115,0.8153113253145954,0.3716675916502188,10000,FedAdagrad,imbalanced,1,0.3,1,200496737
2,0.7403,0.617486260406316,0.09300648882480173,0.7610619469026548,0.1657565049791198,0.5408984838256309,0.7503167099175317,0.5059847841411262,7145,2516,81,258,0.7610619469026548,0.7395714729324087,0.7503167099175317,0.8073686161463586,0.37194851054915284,10000,FedAdagrad,imbalanced,1,0.3,1,200496737
3,0.758,0.5958347294260822,0.09654905001938736,0.7345132743362832,0.1706648389307745,0.5422106522162696,0.7466687063121226,0.5144976226031931,7331,2330,90,249,0.7345132743362832,0.7588241382879619,0.7466687063121226,0.808480650390418,0.36056797010037117,10000,FedAdagrad,imbalanced,1,0.3,1,200496737
4,0.7695,0.5782007258226045,0.09942950285248574,0.7197640117994101,0.17472252058718224,0.543420025743762,0.7455046122551547,0.5203827050544443,7451,2210,95,244,0.7197640117994101,0.7712452127108995,0.7455046122551547,0.8181787370625258,0.342623589229901,10000,FedAdagrad,imbalanced,1,0.3,1,200496737
5,0.7778,0.5622807450867268,0.1012282930961457,0.7050147492625368,0.17703703703703705,0.5440687872078451,0.7426843749417953,0.5242988653393278,7539,2122,100,239,0.7050147492625368,0.7803540006210538,0.7426843749417953,0.8282166628652318,0.34443342353888007,10000,FedAdagrad,imbalanced,1,0.3,1,200496737
6,0.7846,0.5501085101223403,0.10526315789473684,0.7138643067846607,0.18347232752084913,0.5463336955556011,0.7504731946924028,0.5297041398000514,7604,2057,97,242,0.7138643067846607,0.7870820826001449,0.7504731946924028,0.8422941858807069,0.3446789109083361,10000,FedAdagrad,imbalanced,1,0.3,1,200496737
7,0.7902,0.5403730657909817,0.10893730546909737,0.7227138643067846,0.1893353941267388,0.5484049190227696,0.7576409607218635,0.5344218895742814,7657,2004,94,245,0.7227138643067846,0.7925680571369423,0.7576409607218635,0.8581707494689441,0.3560697746773524,10000,FedAdagrad,imbalanced,1,0.3,1,200496737
8,0.7873,0.5307935690914395,0.10720562390158173,0.7197640117994101,0.18661567877629062,0.5474531485639447,0.7547169091188335,0.5321344140214499,7629,2032,95,244,0.7197640117994101,0.7896698064382569,0.7547169091188335,0.8525150080349208,0.3592201008009513,10000,FedAdagrad,imbalanced,1,0.3,1,200496737
9,0.7891,0.5220823536700897,0.1077127659574468,0.7168141592920354,0.18728323699421964,0.5476580358712854,0.7542253179236287,0.5330555800024244,7648,2013,96,243,0.7168141592920354,0.7916364765552221,0.7542253179236287,0.8546685438732927,0.3555136340002073,10000,FedAdagrad,imbalanced,1,0.3,1,200496737
10,0.7865,0.5162112584328239,0.1082024432809773,0.7315634218289085,0.18852147472443936,0.5481982636747388,0.7599955604124358,0.5328006648191832,7617,2044,91,248,0.7315634218289085,0.7884276989959631,0.7599955604124358,0.8568116982826979,0.349347917969697,10000,FedAdagrad,imbalanced,1,0.3,1,200496737
11,0.7829,0.5107962560777339,0.10652920962199312,0.7315634218289085,0.18597675290588678,0.54733394787669,0.7581323992489952,0.5303621721028597,7581,2080,91,248,0.7315634218289085,0.7847013766690819,0.7581323992489952,0.8545949578620852,0.34399020490290605,10000,FedAdagrad,imbalanced,1,0.3,1,200496737
12,0.7834,0.5042960593808775,0.10641964670400689,0.7286135693215339,0.18571428571428572,0.547219460023445,0.7569679998558814,0.5304003954522986,7587,2074,92,247,0.7286135693215339,0.7853224303902288,0.7569679998558814,0.855925918122891,0.34199839511078767,10000,FedAdagrad,imbalanced,1,0.3,1,200496737
13,0.7903,0.49597278985351584,0.10863757791629564,0.7197640117994101,0.18878143133462283,0.5481929184397057,0.7562695434217006,0.5341839973210581,7659,2002,95,244,0.7197640117994101,0.7927750750439913,0.7562695434217006,0.8550309778787016,0.3541226381562742,10000,FedAdagrad,imbalanced,1,0.3,1,200496737
