round,train_accuracy,train_logloss,train_precision_bin,train_recall_bin,train_f1_bin,train_precision_macro,train_recall_macro,train_f1_macro,train_tn,train_fp,train_fn,train_tp,train_sensitivity,train_specificity,train_balanced_accuracy,train_roc_auc,train_pr_auc,comm_download_bytes,comm_upload_bytes,fl_algo,dataset_balance_type,fraction,failure_rate,iid,seed
1,0.7815368746776687,0.722537175677834,0.7678676290755823,0.7984348762370903,0.7320846081005296,0.7148263972992491,0.8083205289759468,0.7055454966057974,130.46395048994327,32.4602372356885,46.3850438370294,171.74357916451777,0.7984348762370903,0.8182061817148031,0.8083205289759468,0.8911374278246256,0.8631511060377832,47.99999999999999,47.99999999999999,FedAvg,balanced,1,0.3,0,1329531353
2,0.817755322988091,0.4055875477706544,0.7725131639426533,0.8225077553920455,0.7738165844787298,0.7554861614611026,0.8157369022251456,0.7609429350908921,147.22735474557922,32.6931613136052,34.66979429808734,161.34870083002525,0.8225077553920455,0.808966049058246,0.8157369022251456,0.8977591500923779,0.8701205533161206,48.000000000000014,48.000000000000014,FedAvg,balanced,1,0.3,0,1329531353
3,0.8203563819484795,0.3959138940093056,0.7710322135883101,0.8303676163266313,0.7785192436167978,0.7522957784130592,0.8269676125616695,0.7656617134211778,147.80631415843501,31.34611659887662,38.28578345922913,171.3266511717993,0.8303676163266313,0.8235676087967074,0.8269676125616695,0.9073457415710092,0.8765308858732285,48.00000000000001,48.00000000000001,FedAvg,balanced,1,0.3,0,1329531353
4,0.817550243983128,0.4191012237209243,0.7035781627815303,0.839921451541291,0.7140647419689081,0.7322011252418474,0.8247221019842632,0.7353668654597274,292.55032668927305,85.43089901579688,34.834918534447105,167.22661483748246,0.839921451541291,0.8095227524272358,0.8247221019842632,0.9062904184430164,0.8136041356960663,47.99999999999999,47.99999999999999,FedAvg,balanced,1,0.3,0,1329531353
5,0.820309653916211,0.39510598290422666,0.8101118039400241,0.8218525240346991,0.7985516395705456,0.7423522253548162,0.8220830330077076,0.7508102261138546,143.78570127504554,30.593260473588337,47.137522768670316,201.38770491803274,0.8218525240346991,0.822313541980716,0.8220830330077076,0.9024292212782566,0.8986973272535373,48.00000000000002,48.00000000000002,FedAvg,balanced,1,0.3,0,1329531353
6,0.8223926380368096,0.3834081700641512,0.7558242592377487,0.8309803771091474,0.7713700179869579,0.7472594317880644,0.8212236856542279,0.760488216151371,143.60368098159506,29.897239263803684,30.48926380368098,136.87832310838445,0.8309803771091474,0.8114669941993079,0.8212236856542279,0.909786197893437,0.8789042654350077,47.99999999999999,47.99999999999999,FedAvg,balanced,1,0.3,0,1329531353
7,0.8077042238975525,0.48217256569083616,0.7923972305062503,0.8133764439245543,0.7800966835187455,0.7247375556552854,0.8154641406458736,0.7299794654657491,134.89755241144266,29.92626252194567,37.064236290405866,148.07879789321487,0.8133764439245543,0.8175518373671921,0.8154641406458736,0.8970364966363564,0.8955132292559339,48.0,48.0,FedAvg,balanced,1,0.3,0,1329531353
8,0.820064724919094,0.41925723798827,0.6682097251172754,0.8460146972680839,0.6878148171289616,0.7282850279304155,0.8306357813161421,0.7338024561384431,299.87295423023573,87.10115580212668,27.060656495607947,132.46407766990296,0.8460146972680839,0.8152568653642006,0.8306357813161421,0.906624360239569,0.7846617723347434,48.00000000000001,48.00000000000001,FedAvg,balanced,1,0.3,0,1329531353
9,0.8241823587710604,0.444886457669359,0.7210888434645805,0.8350664442146158,0.7293267917948834,0.7387780609165333,0.8303865541409925,0.7485799449317405,154.69593657086222,34.29088206144698,31.582656095143705,150.55857284440037,0.8350664442146158,0.8257066640673693,0.8303865541409925,0.9154211594231495,0.8462067210360987,47.99999999999999,47.99999999999999,FedAvg,balanced,1,0.3,0,1329531353
10,0.832815565729235,0.3654944021780949,0.7919627354374332,0.832731587278763,0.7977848075173528,0.7590641067965653,0.8326834017693028,0.7732992280625055,176.12279267495097,35.82652060170046,39.160398953564425,207.50784826684108,0.832731587278763,0.8326352162598425,0.8326834017693028,0.9191029330908257,0.9007300520885106,47.999999999999986,47.999999999999986,FedAvg,balanced,1,0.3,0,1329531353
11,0.7963815437319346,0.5023366645067056,0.7929064261096583,0.8015490188620996,0.7734662977772279,0.7201204608497034,0.811286588973287,0.720279984913412,128.70699068622207,26.787710095278886,39.662134675088325,134.49834064875282,0.8015490188620996,0.8210241590844745,0.811286588973287,0.89116411466589,0.9024905761996738,48.0,48.0,FedAvg,balanced,1,0.3,0,1329531353
12,0.8142051860202931,0.4146568091770927,0.7500691578755436,0.8336225225611119,0.7526941213178693,0.7430711541276895,0.8296990118207237,0.7476466629730091,114.4029312288613,29.786358511837655,36.63337091319053,155.55952649379932,0.8336225225611119,0.8257755010803353,0.8296990118207237,0.9066558269731946,0.8650863047422414,48.00000000000001,48.00000000000001,FedAvg,balanced,1,0.3,0,1329531353
13,0.8244997295835588,0.3944569128666392,0.7639851746438713,0.8384057937630809,0.7798258350325113,0.757820944900436,0.8321915509576375,0.7682691109830101,168.7230935640887,36.5743645213629,37.6635118081846,188.0036956913647,0.8384057937630809,0.8259773081521937,0.8321915509576375,0.9124245746325893,0.875515205665347,47.99999999999999,47.99999999999999,FedAvg,balanced,1,0.3,0,1329531353
14,0.8193783967391305,0.4399545987594187,0.6491463107905128,0.8359519220132656,0.6834134683172649,0.7448020971624889,0.8297020866412527,0.7520107483161961,214.89393682065213,47.95473845108695,30.21008831521739,137.62313179347825,0.8359519220132656,0.8234522512692405,0.8297020866412527,0.9132097868117505,0.8145788623944729,48.000000000000014,48.000000000000014,FedAvg,balanced,1,0.3,0,1329531353
15,0.838516340608391,0.3610951902711736,0.7182090746681208,0.8376372668740171,0.7471588736567967,0.736098123604616,0.8321125889357226,0.7548544007669254,119.95985525274227,22.35259527309736,22.440122130498697,130.85446115571636,0.8376372668740171,0.8265879109974279,0.8321125889357226,0.9160550853238,0.8481516432554339,48.0,48.0,FedAvg,balanced,1,0.3,0,1329531353
16,0.7971710943875239,0.4787943152668312,0.6216372639484529,0.8390810332346581,0.6389849341031962,0.6931218390520175,0.8263348570507341,0.6887805592926526,278.7971710943876,91.36648834889837,33.31580379000817,131.28279989119594,0.8390810332346581,0.8135886808668092,0.8263348570507341,0.9065006689454758,0.7540468348712142,47.99999999999999,47.99999999999999,FedAvg,balanced,1,0.3,0,1329531353
17,0.8194218241042346,0.3981940856578003,0.7093587974507906,0.8263501667191441,0.7206672389725849,0.734489188680463,0.8239692540595905,0.7437353915031253,128.8277687296417,29.84883957654723,30.187092833876218,135.09741449511398,0.8263501667191441,0.8215883414000366,0.8239692540595905,0.9084813175091693,0.8471584909684677,48.0,48.0,FedAvg,balanced,1,0.3,0,1329531353
18,0.8160527336176813,0.42465171573450766,0.6587620359326434,0.8333285881208257,0.6877667483738904,0.7265134287425068,0.8220434416017677,0.732714178535189,299.4618844513377,89.40193873594416,28.84156649864289,156.1195812330361,0.8333285881208257,0.8107582950827098,0.8220434416017677,0.9098503283889684,0.7897679629133164,48.00000000000001,48.00000000000001,FedAvg,balanced,1,0.3,0,1329531353
19,0.8135112120351974,0.44826657188636304,0.824734454396359,0.8166415801703729,0.8061425342879006,0.7425083319378596,0.8237507987504048,0.7500152080537037,110.64575645756457,23.846059229823066,46.2078720787208,199.04380736115056,0.8166415801703729,0.8308600173304364,0.8237507987504048,0.9028535863370528,0.8981059151994225,47.99999999999999,47.99999999999999,FedAvg,balanced,1,0.3,0,1329531353
20,0.8069559987972337,0.508922665985097,0.7449501083103288,0.8306786947646077,0.7261869793343246,0.7093969516088441,0.8281289146327078,0.7086056535493945,133.1078480505162,33.46527012127894,44.43740603387792,177.8760148341185,0.8306786947646077,0.8255791345008073,0.8281289146327078,0.9135138929640547,0.8673349383785514,47.99999999999999,47.99999999999999,FedAvg,balanced,1,0.3,0,1329531353
21,0.8195279962980102,0.3870154265494885,0.7332608418844628,0.8303302588170411,0.7566062457911991,0.7552248493043616,0.8228280679010854,0.7645210162274932,133.69643683479873,28.41763072651551,25.46575659416937,111.88014807959279,0.8303302588170411,0.8153258769851304,0.8228280679010854,0.9075901947824346,0.8693858858416258,47.999999999999986,47.999999999999986,FedAvg,balanced,1,0.3,0,1329531353
22,0.8231762779698019,0.38551435555761104,0.7582210343135937,0.8325031775696534,0.7642378944388878,0.7331073518873322,0.8255591649295323,0.7458631269504731,156.83563762052026,36.20529379661633,33.5113698380935,175.53756594506092,0.8325031775696534,0.8186151522894103,0.8255591649295323,0.9133136354504345,0.8716246328784943,48.00000000000001,48.00000000000001,FedAvg,balanced,1,0.3,0,1329531353
23,0.8135277995301485,0.41102606683471443,0.7059318947538751,0.8230549417095645,0.7319577175795126,0.7370856037232354,0.8238042074407295,0.7442644450003625,176.5389584964761,38.981010180109635,32.27819107282694,137.60336726703207,0.8230549417095645,0.8245534731718952,0.8238042074407295,0.9069634224015503,0.8345088483574294,47.999999999999986,47.999999999999986,FedAvg,balanced,1,0.3,0,1329531353
24,0.812069825436409,0.4404464022585958,0.8209308228005497,0.818314930601391,0.8011933866041445,0.7301365384616936,0.8165367628821818,0.7345495133561866,113.40977556109728,22.665536159600997,41.827830423940135,182.35331670822939,0.818314930601391,0.8147585951629727,0.8165367628821818,0.9012496695990345,0.9062918746599973,48.00000000000001,48.00000000000001,FedAvg,balanced,1,0.3,0,1329531353
25,0.8318982013011864,0.3764905611106969,0.6807885197547185,0.8482883875104852,0.7219336027734813,0.7586237084553054,0.8323606639963528,0.7697328066859271,182.33907386146194,38.700153080750106,21.74674703406047,114.30491771909682,0.8482883875104852,0.8164329404822206,0.8323606639963528,0.9148757334635397,0.8221057249453081,47.99999999999999,47.99999999999999,FedAvg,balanced,1,0.3,0,1329531353
26,0.8205965007705557,0.4161114492397918,0.8092381460606636,0.8200493185531799,0.7996205116239516,0.7461379527230435,0.8247721211053826,0.7567745707871919,137.88686429154205,26.532952588160633,41.289547638473394,185.10733387725506,0.8200493185531799,0.8294949236575857,0.8247721211053826,0.9081055493621499,0.8969543966214766,47.99999999999999,47.99999999999999,FedAvg,balanced,1,0.3,0,1329531353
27,0.8139615752412415,0.42130267946843003,0.6689056034762741,0.8369627718914204,0.6899398937560131,0.7162262303828792,0.8223066048682863,0.7225236737947531,290.8205685473355,88.65991480483352,27.809614883073984,150.00599843519083,0.8369627718914204,0.807650437845152,0.8223066048682863,0.909908503397463,0.7925239920176005,48.0,48.0,FedAvg,balanced,1,0.3,0,1329531353
28,0.815640932265113,0.4288297843839952,0.634707919637921,0.8362082353910749,0.6558243924618866,0.7202906079068879,0.8305327193451569,0.7241050393217443,294.0833940276766,87.78086307356155,26.90995994173343,128.9275309541151,0.8362082353910749,0.8248572032992385,0.8305327193451569,0.9121009181504088,0.7613615089887891,48.00000000000001,48.00000000000001,FedAvg,balanced,1,0.3,0,1329531353
29,0.8262648438279615,0.418891809444998,0.7565981384076202,0.834966452728314,0.7718327061784154,0.7513943352614445,0.8317754901274895,0.7645837544011882,146.418421315238,29.4419718590959,31.27292685360742,143.69643748128928,0.834966452728314,0.8285845275266657,0.8317754901274895,0.9112325405763072,0.8705669950747106,48.0,48.0,FedAvg,balanced,1,0.3,0,1329531353
30,0.813366851595007,0.43505628846049765,0.6109539409628714,0.8334648447338893,0.6516064634283688,0.7323652112952437,0.8218785109232644,0.7341679406671372,309.4166088765603,93.90013869625518,19.567527739251037,100.75112690707351,0.8334648447338893,0.8102921771126396,0.8218785109232644,0.9075226381267638,0.7503819069292857,48.00000000000001,48.00000000000001,FedAvg,balanced,1,0.3,0,1329531353
31,0.8067333785617368,0.4625612877583968,0.7930893086206805,0.8151193110615431,0.7722020958752223,0.7212811634959648,0.8215643399266295,0.7247885980554387,134.00585142469467,30.616434871099045,46.07581411126187,188.58921302578017,0.8151193110615431,0.8280093687917162,0.8215643399266295,0.9012440976141538,0.8868968569697585,47.999999999999986,47.999999999999986,FedAvg,balanced,1,0.3,0,1329531353
32,0.8242541492719683,0.3897773241413388,0.8412727394315487,0.8332186426281705,0.824435437341929,0.7685734612950987,0.827880937563858,0.7793224019551718,113.94379391100705,23.093371347113333,44.903064861012126,204.96507483962944,0.8332186426281705,0.8225432324995455,0.827880937563858,0.908707502175462,0.9233347622156092,47.999999999999986,47.999999999999986,FedAvg,balanced,1,0.3,0,1329531353
33,0.823217550274223,0.3959833944105998,0.7826502517265141,0.8311928097656084,0.7776640281117264,0.7431742214381526,0.8250941194429998,0.7519076746054647,158.90859232175504,35.3961608775137,34.26663619744058,174.15712979890316,0.8311928097656084,0.8189954291203916,0.8250941194429998,0.9103269011497571,0.8864846582091667,48.0,48.0,FedAvg,balanced,1,0.3,0,1329531353
34,0.8177970177970179,0.4048650361210964,0.6807833055042593,0.8342566094852331,0.7056794807481631,0.7328268548953342,0.8243104477445832,0.7406095043052069,170.4354978354978,40.050408850408836,32.025493025493034,151.72765752765753,0.8342566094852331,0.8143642860039333,0.8243104477445832,0.910404729533514,0.8290858114162171,48.0,48.0,FedAvg,balanced,1,0.3,0,1329531353
35,0.7982804844226682,0.5201465219495347,0.7212803987605597,0.8271801045785818,0.716961302982553,0.7182627271772841,0.8181119586213805,0.7185094687542061,145.64509568272163,39.131274845151154,38.98973837478042,159.10317093463988,0.8271801045785818,0.8090438126641789,0.8181119586213805,0.9033041533969008,0.8449981419176298,48.0,48.0,FedAvg,balanced,1,0.3,0,1329531353
36,0.8222076431031655,0.39175259571537424,0.7504777473960617,0.8240512769540705,0.7600036180329836,0.7444861072134824,0.8231431898229348,0.7568716496322466,185.73117926849272,40.911595866819745,38.89945875020503,188.83204854846645,0.8240512769540705,0.8222351026917984,0.8231431898229348,0.9089436916388384,0.8670331633744193,47.99999999999999,47.99999999999999,FedAvg,balanced,1,0.3,0,1329531353
37,0.8279988867241859,0.3812717764765788,0.712726683932523,0.8484431931695349,0.7403728248536552,0.7317710329884866,0.833293639045816,0.7494839102462588,145.32507653771225,32.193338899712394,31.643473420539944,154.80016699137212,0.8484431931695349,0.8181440849220974,0.833293639045816,0.9142929963717082,0.8480286206029881,47.99999999999999,47.99999999999999,FedAvg,balanced,1,0.3,0,1329531353
38,0.8213534489011387,0.38837096027800877,0.7963304199146701,0.8190545953118981,0.7868579956539867,0.7413410652423424,0.8273200698120774,0.752655125825656,163.07789947051572,33.08783636759266,50.67541887285123,215.57655762674977,0.8190545953118981,0.835585544312257,0.8273200698120774,0.9097668953621229,0.8875018265884725,48.0,48.0,FedAvg,balanced,1,0.3,0,1329531353
